optimal_tour,optimal_tour_length,christofides_tour,christofides_tour_length,score,time
"{1, 2, 18, 3, 17, 10, 5, 11, 9, 12, 6, 8, 20, 19, 16, 4, 7, 13, 15, 14, 1}",3.773797,"{1, 16, 4, 7, 15, 13, 14, 2, 18, 20, 8, 19, 6, 12, 9, 11, 5, 17, 10, 3, 1}",4.797954,0.271386,0.000175
"{1, 8, 5, 15, 13, 6, 11, 9, 4, 10, 2, 14, 20, 12, 18, 7, 16, 19, 17, 3, 1}",4.183943,"{1, 8, 5, 17, 19, 9, 6, 11, 13, 18, 7, 14, 20, 12, 16, 10, 2, 4, 15, 3, 1}",5.316821,0.270768,0.000179
"{1, 8, 5, 16, 10, 6, 12, 9, 11, 3, 4, 13, 7, 15, 17, 14, 18, 19, 2, 20, 1}",3.827710,"{1, 18, 19, 2, 20, 17, 15, 7, 13, 4, 9, 5, 8, 16, 10, 12, 6, 11, 3, 14, 1}",4.589859,0.199114,0.000173
"{1, 5, 10, 9, 20, 17, 14, 3, 16, 18, 2, 4, 6, 11, 13, 7, 15, 19, 8, 12, 1}",3.838217,"{1, 12, 8, 19, 15, 7, 13, 11, 4, 6, 18, 2, 3, 14, 17, 9, 20, 16, 10, 5, 1}",4.337519,0.130087,0.000171
"{1, 20, 5, 2, 13, 14, 12, 19, 15, 6, 4, 7, 17, 16, 10, 3, 11, 9, 18, 8, 1}",3.980735,"{1, 13, 2, 12, 14, 19, 15, 6, 4, 7, 17, 11, 9, 18, 5, 20, 8, 16, 10, 3, 1}",4.829019,0.213097,0.000178
"{1, 8, 4, 12, 16, 18, 2, 11, 20, 13, 3, 10, 5, 7, 9, 17, 6, 15, 14, 19, 1}",3.612722,"{1, 12, 16, 18, 2, 11, 20, 6, 14, 15, 5, 9, 17, 7, 10, 3, 13, 4, 19, 8, 1}",4.601838,0.273787,0.000177
"{1, 4, 14, 15, 7, 18, 13, 3, 10, 12, 19, 20, 11, 2, 9, 17, 6, 8, 16, 5, 1}",4.258606,"{1, 5, 8, 16, 15, 7, 18, 13, 6, 17, 20, 2, 9, 11, 19, 12, 3, 10, 14, 4, 1}",5.066003,0.189592,0.000169
"{1, 12, 11, 9, 14, 5, 4, 13, 19, 2, 7, 20, 10, 18, 16, 3, 8, 15, 17, 6, 1}",3.898970,"{1, 15, 8, 6, 4, 13, 19, 17, 2, 20, 7, 10, 18, 3, 16, 11, 9, 12, 14, 5, 1}",4.738221,0.215249,0.000174
"{1, 13, 2, 15, 3, 17, 19, 20, 18, 11, 5, 12, 14, 10, 9, 7, 16, 6, 8, 4, 1}",3.477342,"{1, 13, 2, 15, 3, 17, 19, 20, 18, 11, 5, 12, 10, 14, 7, 9, 16, 6, 8, 4, 1}",3.558977,0.023476,0.000172
"{1, 7, 15, 11, 9, 18, 8, 14, 5, 19, 10, 13, 4, 12, 3, 17, 2, 16, 6, 20, 1}",3.548171,"{1, 15, 11, 20, 6, 16, 2, 17, 3, 12, 10, 13, 4, 19, 5, 14, 8, 18, 9, 7, 1}",3.790816,0.068386,0.000166
"{1, 8, 9, 2, 13, 7, 18, 19, 15, 6, 3, 12, 5, 20, 10, 16, 14, 11, 17, 4, 1}",4.119887,"{1, 8, 9, 13, 2, 7, 18, 19, 15, 3, 6, 12, 20, 16, 14, 5, 10, 11, 17, 4, 1}",4.496499,0.091413,0.000175
"{1, 8, 17, 5, 3, 9, 14, 4, 20, 6, 7, 13, 10, 18, 11, 15, 19, 2, 16, 12, 1}",3.480383,"{1, 16, 11, 15, 19, 12, 2, 18, 10, 20, 4, 13, 7, 6, 14, 9, 3, 5, 17, 8, 1}",4.113119,0.181801,0.000169
"{1, 9, 19, 3, 7, 15, 14, 2, 20, 17, 13, 6, 11, 4, 5, 16, 8, 12, 18, 10, 1}",4.139905,"{1, 10, 18, 12, 8, 3, 7, 6, 13, 17, 16, 5, 4, 11, 15, 14, 2, 20, 19, 9, 1}",4.947700,0.195124,0.000172
"{1, 16, 7, 8, 12, 15, 13, 3, 6, 20, 14, 17, 5, 10, 4, 9, 11, 18, 2, 19, 1}",4.249706,"{1, 19, 2, 12, 15, 10, 14, 20, 3, 13, 7, 16, 18, 11, 9, 4, 5, 17, 6, 8, 1}",5.520628,0.299061,0.000171
"{1, 14, 4, 7, 18, 6, 3, 19, 13, 15, 9, 8, 10, 11, 16, 2, 17, 12, 20, 5, 1}",4.038116,"{1, 14, 3, 19, 15, 9, 8, 17, 2, 16, 10, 11, 13, 6, 18, 4, 7, 20, 12, 5, 1}",4.760021,0.178773,0.000166
"{1, 16, 15, 12, 6, 19, 20, 4, 7, 17, 11, 13, 14, 5, 3, 10, 2, 18, 9, 8, 1}",3.602901,"{1, 8, 9, 2, 18, 3, 14, 13, 10, 5, 7, 11, 17, 4, 20, 19, 6, 12, 15, 16, 1}",3.909736,0.085163,0.000172
"{1, 20, 7, 5, 15, 18, 17, 3, 13, 10, 19, 12, 14, 9, 4, 2, 8, 11, 6, 16, 1}",3.913644,"{1, 20, 16, 6, 14, 9, 12, 19, 10, 11, 8, 2, 4, 13, 15, 5, 18, 3, 17, 7, 1}",4.763883,0.217250,0.000180
"{1, 18, 12, 6, 20, 11, 8, 17, 5, 14, 4, 3, 15, 19, 9, 7, 10, 2, 16, 13, 1}",3.664322,"{1, 2, 18, 12, 20, 6, 8, 11, 17, 5, 14, 3, 4, 15, 19, 9, 10, 7, 16, 13, 1}",3.931849,0.073008,0.000174
"{1, 2, 16, 12, 20, 19, 4, 3, 9, 13, 11, 18, 5, 6, 14, 15, 10, 17, 7, 8, 1}",3.993392,"{1, 8, 16, 12, 20, 19, 4, 13, 11, 3, 9, 2, 18, 5, 14, 6, 15, 10, 17, 7, 1}",4.847347,0.213842,0.000173
"{1, 9, 14, 20, 10, 6, 2, 5, 11, 4, 8, 7, 13, 16, 18, 19, 12, 17, 15, 3, 1}",3.323873,"{1, 9, 14, 3, 15, 17, 12, 19, 18, 16, 20, 10, 6, 2, 5, 11, 8, 7, 13, 4, 1}",4.337457,0.304941,0.000168
"{1, 2, 3, 6, 19, 13, 20, 5, 14, 16, 17, 8, 15, 10, 18, 4, 7, 9, 11, 12, 1}",3.791315,"{1, 2, 12, 11, 4, 7, 9, 19, 13, 20, 10, 15, 8, 18, 17, 16, 14, 5, 6, 3, 1}",4.952886,0.306377,0.000171
"{1, 18, 9, 14, 12, 7, 10, 19, 6, 13, 16, 17, 11, 2, 4, 5, 20, 3, 15, 8, 1}",4.248712,"{1, 18, 20, 8, 15, 3, 5, 4, 2, 17, 11, 16, 13, 19, 6, 12, 10, 7, 14, 9, 1}",4.571723,0.076026,0.000171
"{1, 4, 15, 9, 20, 7, 18, 16, 2, 10, 19, 14, 11, 6, 13, 8, 3, 17, 12, 5, 1}",4.156540,"{1, 5, 13, 8, 17, 3, 12, 6, 14, 11, 20, 9, 15, 19, 10, 2, 16, 7, 18, 4, 1}",4.858263,0.168824,0.000170
"{1, 17, 12, 14, 11, 6, 3, 16, 4, 13, 19, 9, 8, 18, 15, 7, 10, 2, 5, 20, 1}",3.759759,"{1, 20, 5, 2, 10, 7, 18, 9, 8, 19, 13, 4, 16, 6, 3, 11, 12, 17, 14, 15, 1}",4.718150,0.254907,0.000174
"{1, 4, 11, 5, 15, 16, 9, 2, 3, 17, 10, 12, 20, 7, 8, 6, 14, 13, 18, 19, 1}",3.607882,"{1, 19, 18, 13, 14, 6, 8, 7, 20, 10, 3, 17, 12, 2, 4, 11, 15, 5, 16, 9, 1}",4.118677,0.141578,0.000176
"{1, 17, 11, 7, 19, 18, 13, 2, 16, 20, 9, 6, 10, 15, 8, 3, 14, 12, 4, 5, 1}",3.827552,"{1, 17, 11, 7, 8, 3, 14, 19, 18, 13, 2, 16, 20, 6, 9, 10, 15, 12, 4, 5, 1}",4.322604,0.129339,0.000169
"{1, 9, 11, 20, 18, 14, 17, 2, 15, 7, 13, 4, 6, 10, 5, 8, 12, 16, 3, 19, 1}",3.957477,"{1, 19, 3, 8, 12, 16, 5, 10, 6, 4, 13, 7, 2, 14, 17, 15, 11, 18, 20, 9, 1}",4.488838,0.134268,0.000171
"{1, 13, 20, 5, 2, 8, 4, 6, 15, 11, 9, 16, 12, 14, 7, 17, 10, 18, 3, 19, 1}",3.209487,"{1, 13, 20, 5, 2, 8, 4, 6, 11, 15, 9, 16, 12, 14, 7, 10, 18, 19, 3, 17, 1}",3.409747,0.062396,0.000174
"{1, 10, 2, 5, 15, 6, 12, 17, 3, 20, 11, 19, 14, 7, 18, 9, 16, 8, 13, 4, 1}",3.510193,"{1, 13, 4, 8, 16, 9, 18, 7, 19, 6, 12, 3, 17, 20, 11, 14, 15, 5, 2, 10, 1}",3.891429,0.108608,0.000167
"{1, 6, 10, 17, 7, 4, 14, 2, 9, 8, 5, 15, 3, 20, 13, 11, 12, 18, 16, 19, 1}",3.536901,"{1, 19, 18, 16, 11, 13, 12, 20, 15, 3, 8, 5, 9, 2, 14, 4, 17, 7, 10, 6, 1}",3.856146,0.090261,0.000172
"{1, 7, 10, 20, 12, 4, 3, 6, 2, 5, 16, 18, 8, 19, 14, 9, 13, 17, 11, 15, 1}",3.867814,"{1, 6, 15, 11, 9, 13, 17, 14, 19, 8, 18, 16, 5, 2, 3, 4, 12, 20, 10, 7, 1}",4.451613,0.150938,0.000166
"{1, 4, 17, 7, 16, 15, 3, 19, 10, 5, 13, 20, 12, 11, 6, 8, 18, 2, 9, 14, 1}",3.877669,"{1, 17, 4, 7, 15, 3, 16, 19, 13, 5, 10, 20, 12, 11, 6, 8, 18, 2, 9, 14, 1}",4.219221,0.088082,0.000172
"{1, 12, 18, 14, 11, 4, 13, 17, 20, 15, 9, 8, 5, 10, 6, 2, 16, 3, 19, 7, 1}",3.502380,"{1, 12, 3, 16, 17, 15, 6, 2, 10, 5, 8, 9, 20, 11, 14, 18, 4, 13, 19, 7, 1}",3.936255,0.123880,0.000165
"{1, 6, 5, 10, 3, 15, 7, 8, 11, 12, 4, 16, 17, 18, 13, 20, 2, 9, 14, 19, 1}",4.084106,"{1, 19, 13, 2, 9, 14, 20, 18, 17, 16, 12, 4, 11, 10, 3, 15, 8, 7, 6, 5, 1}",4.760446,0.165603,0.000172
"{1, 3, 5, 10, 18, 9, 20, 7, 12, 8, 13, 2, 15, 6, 11, 17, 19, 16, 4, 14, 1}",3.654565,"{1, 14, 20, 9, 16, 4, 19, 17, 6, 11, 15, 2, 13, 8, 12, 7, 18, 10, 5, 3, 1}",4.211749,0.152462,0.000171
"{1, 14, 12, 7, 2, 15, 11, 5, 16, 3, 18, 13, 4, 8, 20, 10, 6, 17, 19, 9, 1}",3.637675,"{1, 14, 12, 7, 15, 2, 11, 3, 5, 16, 18, 10, 20, 8, 4, 13, 6, 19, 17, 9, 1}",3.904923,0.073467,0.000178
"{1, 8, 18, 9, 7, 19, 13, 16, 5, 14, 10, 20, 15, 4, 2, 3, 11, 6, 12, 17, 1}",4.227453,"{1, 17, 12, 6, 11, 3, 4, 15, 2, 20, 10, 14, 5, 16, 19, 9, 18, 13, 7, 8, 1}",4.940675,0.168712,0.000171
"{1, 9, 17, 13, 8, 7, 18, 12, 6, 16, 19, 11, 10, 2, 14, 5, 4, 15, 20, 3, 1}",3.846913,"{1, 9, 12, 18, 17, 13, 8, 7, 5, 4, 15, 20, 6, 16, 19, 11, 10, 2, 14, 3, 1}",4.639862,0.206126,0.000166
"{1, 16, 5, 15, 20, 6, 12, 11, 18, 13, 8, 14, 9, 10, 17, 2, 4, 7, 3, 19, 1}",3.889498,"{1, 19, 5, 17, 4, 3, 7, 2, 10, 9, 14, 6, 12, 11, 8, 13, 18, 20, 15, 16, 1}",4.732515,0.216742,0.000176
"{1, 19, 6, 17, 3, 8, 15, 7, 9, 12, 2, 18, 20, 10, 16, 11, 13, 4, 5, 14, 1}",3.968461,"{1, 19, 9, 8, 15, 20, 18, 14, 5, 4, 13, 11, 16, 10, 2, 12, 7, 3, 17, 6, 1}",4.720631,0.189537,0.000173
"{1, 14, 3, 10, 12, 19, 20, 13, 6, 16, 9, 18, 17, 2, 4, 15, 11, 7, 5, 8, 1}",3.474123,"{1, 14, 3, 10, 12, 19, 20, 13, 6, 9, 16, 18, 7, 11, 15, 4, 2, 17, 5, 8, 1}",3.633018,0.045737,0.000169
"{1, 12, 20, 5, 16, 7, 10, 4, 14, 15, 17, 18, 2, 13, 11, 3, 6, 8, 9, 19, 1}",3.944023,"{1, 12, 20, 11, 3, 6, 8, 15, 17, 18, 2, 13, 10, 7, 16, 5, 4, 14, 9, 19, 1}",4.731108,0.199564,0.000174
"{1, 15, 6, 2, 13, 19, 5, 12, 10, 20, 17, 16, 11, 14, 4, 7, 3, 8, 9, 18, 1}",3.967499,"{1, 18, 15, 19, 12, 5, 10, 13, 6, 8, 9, 3, 7, 4, 14, 11, 16, 17, 20, 2, 1}",4.417447,0.113408,0.000176
"{1, 13, 20, 16, 8, 9, 3, 14, 18, 17, 7, 11, 12, 6, 2, 10, 4, 19, 5, 15, 1}",3.720292,"{1, 16, 15, 4, 5, 19, 10, 2, 8, 9, 6, 3, 12, 14, 18, 17, 7, 11, 20, 13, 1}",4.483733,0.205210,0.000179
"{1, 20, 2, 12, 3, 16, 5, 15, 10, 8, 4, 11, 7, 17, 19, 9, 18, 6, 13, 14, 1}",4.023786,"{1, 14, 13, 6, 18, 17, 19, 10, 15, 5, 16, 3, 9, 8, 4, 11, 7, 20, 2, 12, 1}",4.921794,0.223175,0.000168
"{1, 20, 16, 12, 9, 11, 17, 8, 4, 5, 6, 15, 18, 14, 3, 19, 7, 10, 2, 13, 1}",4.068420,"{1, 20, 16, 12, 9, 11, 17, 8, 15, 18, 6, 3, 14, 4, 5, 2, 10, 19, 7, 13, 1}",4.425731,0.087826,0.000169
"{1, 13, 2, 5, 8, 16, 3, 15, 18, 6, 7, 14, 20, 12, 9, 17, 4, 10, 19, 11, 1}",3.997620,"{1, 13, 11, 19, 18, 6, 14, 7, 20, 12, 4, 10, 17, 9, 15, 3, 16, 8, 5, 2, 1}",4.715627,0.179609,0.000176
"{1, 15, 9, 3, 4, 7, 17, 13, 18, 10, 8, 6, 2, 11, 16, 14, 12, 20, 19, 5, 1}",3.744355,"{1, 19, 20, 12, 14, 8, 6, 16, 11, 2, 10, 18, 13, 17, 7, 4, 3, 9, 15, 5, 1}",4.041399,0.079331,0.000173
"{1, 18, 2, 15, 13, 7, 19, 10, 3, 4, 8, 17, 16, 6, 14, 5, 9, 12, 11, 20, 1}",4.115400,"{1, 20, 11, 14, 5, 9, 12, 6, 16, 17, 8, 4, 3, 10, 19, 7, 15, 13, 18, 2, 1}",4.546020,0.104636,0.000167
"{1, 3, 11, 19, 15, 4, 8, 13, 6, 2, 14, 9, 20, 18, 17, 5, 7, 10, 16, 12, 1}",3.352850,"{1, 12, 16, 10, 7, 17, 5, 18, 9, 20, 14, 2, 6, 13, 8, 4, 15, 19, 11, 3, 1}",3.474139,0.036175,0.000177
"{1, 8, 4, 17, 20, 19, 9, 18, 14, 6, 10, 15, 16, 12, 7, 5, 13, 11, 2, 3, 1}",3.853623,"{1, 8, 4, 3, 11, 17, 20, 19, 9, 18, 14, 12, 16, 6, 10, 15, 7, 5, 13, 2, 1}",4.647727,0.206067,0.000172
"{1, 19, 20, 7, 12, 14, 11, 10, 13, 15, 17, 3, 16, 6, 5, 18, 2, 9, 4, 8, 1}",3.478523,"{1, 8, 9, 19, 20, 7, 12, 14, 11, 10, 15, 17, 13, 3, 16, 18, 5, 6, 2, 4, 1}",3.874959,0.113967,0.000179
"{1, 10, 9, 17, 11, 2, 12, 7, 4, 16, 20, 8, 3, 13, 6, 15, 14, 18, 19, 5, 1}",3.422926,"{1, 19, 18, 14, 13, 3, 8, 20, 16, 17, 9, 10, 6, 15, 4, 7, 12, 2, 11, 5, 1}",4.383800,0.280717,0.000169
"{1, 5, 15, 18, 3, 17, 10, 16, 12, 8, 13, 6, 14, 11, 7, 2, 20, 19, 4, 9, 1}",4.151134,"{1, 19, 20, 6, 13, 12, 8, 16, 10, 2, 11, 7, 14, 17, 3, 18, 15, 5, 4, 9, 1}",5.312756,0.279832,0.000174
"{1, 17, 8, 6, 11, 18, 4, 10, 12, 20, 13, 16, 2, 7, 15, 5, 14, 19, 3, 9, 1}",3.955931,"{1, 17, 8, 6, 3, 11, 18, 15, 5, 7, 2, 14, 19, 16, 13, 20, 12, 10, 4, 9, 1}",4.883424,0.234456,0.000183
"{1, 11, 9, 7, 8, 2, 16, 13, 6, 10, 15, 19, 17, 5, 4, 14, 18, 12, 3, 20, 1}",3.589421,"{1, 3, 12, 18, 14, 4, 17, 5, 19, 7, 15, 10, 6, 13, 16, 2, 8, 9, 20, 11, 1}",3.871100,0.078475,0.000174
"{1, 8, 17, 14, 18, 19, 13, 5, 16, 6, 11, 4, 9, 7, 2, 3, 15, 20, 10, 12, 1}",3.734989,"{1, 8, 18, 5, 14, 17, 19, 13, 16, 6, 11, 4, 9, 7, 2, 3, 15, 20, 10, 12, 1}",4.158847,0.113483,0.000170
"{1, 11, 15, 16, 6, 7, 12, 17, 20, 5, 14, 8, 10, 18, 19, 2, 3, 9, 4, 13, 1}",4.286555,"{1, 11, 15, 16, 6, 20, 7, 12, 17, 5, 14, 8, 10, 13, 4, 9, 3, 19, 2, 18, 1}",4.686656,0.093339,0.000172
"{1, 11, 17, 14, 9, 2, 10, 20, 15, 5, 18, 13, 4, 7, 8, 3, 19, 16, 6, 12, 1}",3.405499,"{1, 13, 18, 4, 7, 8, 3, 19, 16, 12, 6, 17, 11, 14, 15, 5, 20, 2, 10, 9, 1}",3.781542,0.110422,0.000176
"{1, 9, 4, 6, 13, 14, 3, 20, 16, 10, 8, 12, 7, 18, 17, 19, 15, 5, 11, 2, 1}",3.356690,"{1, 2, 11, 5, 19, 15, 17, 18, 7, 12, 8, 16, 20, 10, 3, 14, 13, 6, 4, 9, 1}",3.425600,0.020529,0.000169
"{1, 20, 17, 5, 12, 11, 2, 14, 9, 10, 18, 6, 15, 4, 16, 8, 19, 13, 7, 3, 1}",3.413146,"{1, 20, 17, 5, 12, 11, 2, 14, 9, 10, 18, 15, 4, 6, 16, 8, 19, 13, 7, 3, 1}",3.453577,0.011845,0.000170
"{1, 2, 16, 11, 4, 7, 13, 5, 6, 18, 9, 8, 19, 12, 20, 3, 17, 14, 15, 10, 1}",4.244494,"{1, 10, 15, 14, 17, 3, 16, 19, 12, 8, 20, 11, 9, 18, 6, 7, 5, 13, 4, 2, 1}",5.474606,0.289813,0.000179
"{1, 16, 20, 5, 14, 4, 9, 8, 17, 13, 2, 12, 11, 10, 19, 6, 7, 15, 3, 18, 1}",3.823183,"{1, 18, 3, 15, 8, 11, 17, 9, 4, 13, 2, 12, 10, 19, 6, 7, 5, 20, 14, 16, 1}",4.822580,0.261404,0.000175
"{1, 14, 3, 10, 20, 6, 5, 12, 7, 18, 4, 13, 15, 9, 2, 17, 8, 16, 19, 11, 1}",3.944230,"{1, 14, 3, 10, 16, 19, 18, 7, 5, 20, 6, 12, 13, 4, 15, 9, 2, 17, 8, 11, 1}",5.058275,0.282449,0.000171
"{1, 15, 19, 4, 7, 5, 20, 3, 16, 14, 11, 13, 6, 10, 9, 12, 2, 8, 18, 17, 1}",3.540308,"{1, 15, 19, 4, 20, 5, 7, 3, 16, 14, 11, 13, 6, 10, 9, 12, 2, 8, 18, 17, 1}",3.685412,0.040986,0.000170
"{1, 2, 9, 18, 19, 4, 7, 12, 13, 3, 15, 11, 10, 5, 16, 17, 20, 8, 6, 14, 1}",4.340106,"{1, 14, 20, 17, 16, 13, 3, 7, 4, 19, 18, 2, 9, 12, 15, 10, 11, 5, 8, 6, 1}",4.949300,0.140364,0.000176
"{1, 18, 3, 9, 11, 16, 19, 13, 7, 8, 6, 17, 10, 2, 15, 5, 14, 20, 12, 4, 1}",4.299356,"{1, 20, 14, 5, 13, 17, 2, 15, 10, 6, 8, 7, 19, 11, 16, 9, 3, 18, 12, 4, 1}",4.688894,0.090604,0.000171
"{1, 17, 12, 15, 19, 3, 11, 13, 14, 10, 2, 16, 6, 5, 9, 20, 8, 7, 18, 4, 1}",4.263143,"{1, 4, 18, 16, 2, 6, 14, 13, 11, 3, 7, 8, 20, 9, 5, 10, 15, 12, 19, 17, 1}",5.185236,0.216294,0.000169
"{1, 16, 12, 6, 13, 15, 3, 7, 11, 5, 19, 2, 4, 20, 17, 18, 9, 10, 14, 8, 1}",3.642872,"{1, 16, 12, 6, 13, 15, 11, 7, 3, 5, 19, 2, 20, 17, 4, 18, 14, 10, 9, 8, 1}",3.994582,0.096548,0.000168
"{1, 10, 9, 6, 8, 2, 20, 19, 18, 14, 4, 5, 12, 16, 13, 3, 7, 11, 15, 17, 1}",3.473562,"{1, 17, 15, 11, 7, 3, 13, 16, 12, 5, 4, 14, 18, 20, 19, 2, 8, 6, 9, 10, 1}",3.478021,0.001284,0.000167
"{1, 6, 2, 15, 11, 20, 8, 4, 7, 5, 18, 17, 13, 10, 9, 3, 19, 14, 12, 16, 1}",4.099600,"{1, 16, 13, 10, 9, 12, 14, 19, 3, 17, 18, 5, 7, 20, 8, 4, 11, 15, 2, 6, 1}",4.829609,0.178068,0.000178
"{1, 17, 3, 9, 18, 6, 10, 11, 14, 4, 8, 5, 13, 7, 16, 12, 15, 2, 19, 20, 1}",3.792506,"{1, 20, 19, 6, 18, 9, 11, 10, 14, 4, 8, 16, 5, 13, 7, 12, 15, 2, 3, 17, 1}",4.306592,0.135553,0.000173
"{1, 8, 12, 17, 20, 18, 7, 9, 3, 15, 6, 4, 16, 10, 19, 11, 14, 13, 2, 5, 1}",4.066630,"{1, 12, 17, 20, 18, 7, 9, 3, 6, 15, 4, 16, 19, 10, 11, 14, 13, 5, 2, 8, 1}",4.399138,0.081765,0.000172
"{1, 3, 13, 16, 7, 14, 18, 5, 2, 20, 9, 17, 15, 10, 11, 6, 19, 12, 4, 8, 1}",3.732505,"{1, 8, 4, 12, 19, 9, 17, 15, 10, 11, 6, 20, 2, 18, 5, 14, 7, 16, 13, 3, 1}",4.052773,0.085805,0.000181
"{1, 14, 6, 2, 9, 19, 4, 20, 12, 15, 7, 18, 11, 16, 13, 3, 5, 8, 17, 10, 1}",3.940945,"{1, 10, 17, 20, 4, 19, 9, 12, 15, 7, 18, 11, 13, 3, 5, 8, 16, 2, 6, 14, 1}",4.700839,0.192820,0.000173
"{1, 9, 14, 3, 13, 17, 16, 11, 12, 6, 7, 10, 4, 8, 15, 18, 5, 19, 20, 2, 1}",3.734299,"{1, 9, 16, 17, 12, 6, 11, 13, 3, 14, 20, 19, 7, 10, 8, 4, 15, 18, 5, 2, 1}",4.657027,0.247095,0.000172
"{1, 2, 8, 14, 13, 17, 10, 7, 12, 6, 5, 18, 9, 11, 19, 20, 16, 4, 15, 3, 1}",4.344538,"{1, 2, 12, 6, 5, 18, 9, 11, 19, 3, 15, 4, 20, 16, 10, 17, 7, 13, 14, 8, 1}",4.941126,0.137319,0.000175
"{1, 11, 20, 6, 3, 13, 18, 17, 16, 9, 4, 7, 19, 2, 12, 15, 10, 8, 14, 5, 1}",3.735643,"{1, 11, 20, 6, 3, 13, 18, 17, 16, 9, 12, 4, 7, 19, 2, 15, 10, 8, 14, 5, 1}",3.908517,0.046277,0.000168
"{1, 2, 17, 12, 16, 3, 20, 10, 7, 15, 4, 5, 13, 18, 9, 11, 14, 6, 8, 19, 1}",4.008063,"{1, 2, 16, 12, 17, 3, 20, 18, 10, 7, 15, 4, 5, 13, 9, 14, 11, 6, 8, 19, 1}",4.507097,0.124508,0.000179
"{1, 20, 13, 8, 14, 17, 3, 2, 19, 7, 6, 16, 11, 4, 12, 9, 18, 10, 5, 15, 1}",3.405802,"{1, 20, 8, 13, 5, 18, 10, 15, 12, 4, 9, 11, 16, 6, 7, 3, 14, 17, 2, 19, 1}",4.019475,0.180184,0.000169
"{1, 3, 7, 17, 19, 14, 4, 12, 13, 10, 9, 8, 15, 20, 6, 5, 18, 11, 16, 2, 1}",4.566567,"{1, 7, 17, 19, 14, 9, 15, 20, 6, 16, 2, 11, 5, 18, 13, 12, 4, 10, 8, 3, 1}",5.316411,0.164203,0.000175
"{1, 16, 6, 18, 3, 2, 13, 17, 9, 10, 8, 19, 4, 12, 20, 15, 11, 7, 14, 5, 1}",4.192396,"{1, 5, 15, 11, 7, 20, 12, 4, 19, 10, 8, 9, 17, 13, 16, 6, 18, 2, 3, 14, 1}",4.639399,0.106622,0.000174
"{1, 12, 10, 15, 6, 4, 11, 16, 2, 5, 13, 18, 3, 14, 17, 20, 19, 7, 8, 9, 1}",3.937135,"{1, 7, 19, 20, 13, 11, 18, 3, 14, 17, 16, 2, 5, 4, 6, 10, 15, 12, 9, 8, 1}",4.842417,0.229934,0.000172
"{1, 8, 16, 10, 19, 13, 5, 17, 20, 7, 3, 14, 11, 12, 18, 6, 9, 2, 4, 15, 1}",3.983227,"{1, 15, 4, 2, 6, 11, 9, 16, 10, 19, 13, 5, 17, 20, 7, 3, 14, 12, 18, 8, 1}",4.753183,0.193300,0.000171
"{1, 11, 12, 2, 9, 10, 5, 13, 3, 16, 14, 7, 19, 15, 6, 20, 8, 18, 17, 4, 1}",3.848668,"{1, 11, 17, 20, 19, 7, 14, 9, 2, 12, 10, 16, 3, 13, 5, 6, 15, 8, 18, 4, 1}",4.671622,0.213828,0.000180
"{1, 19, 17, 9, 15, 14, 6, 3, 7, 13, 16, 8, 5, 10, 12, 20, 4, 11, 18, 2, 1}",4.000672,"{1, 19, 17, 9, 14, 7, 13, 16, 5, 10, 12, 8, 3, 6, 15, 11, 18, 4, 20, 2, 1}",4.934649,0.233455,0.000165
"{1, 15, 10, 17, 9, 5, 16, 12, 8, 7, 19, 18, 4, 11, 20, 14, 13, 3, 2, 6, 1}",3.817179,"{1, 6, 19, 4, 11, 20, 18, 7, 9, 16, 5, 12, 8, 15, 10, 17, 13, 14, 2, 3, 1}",4.068059,0.065724,0.000169
"{1, 11, 10, 2, 19, 4, 3, 16, 17, 20, 9, 5, 18, 7, 6, 14, 12, 8, 13, 15, 1}",4.182200,"{1, 19, 11, 10, 2, 4, 3, 16, 17, 20, 9, 5, 18, 7, 14, 12, 8, 13, 6, 15, 1}",4.299649,0.028083,0.000171
"{1, 7, 2, 20, 9, 16, 11, 3, 14, 18, 6, 4, 13, 17, 5, 15, 19, 10, 12, 8, 1}",3.322907,"{1, 12, 19, 10, 16, 20, 2, 7, 9, 11, 3, 14, 18, 6, 4, 13, 17, 5, 15, 8, 1}",3.899619,0.173556,0.000173
"{1, 3, 8, 15, 7, 9, 11, 20, 5, 4, 17, 10, 12, 14, 19, 16, 18, 6, 13, 2, 1}",4.032811,"{1, 8, 15, 9, 7, 11, 20, 5, 4, 17, 10, 19, 14, 12, 16, 18, 6, 13, 3, 2, 1}",4.425807,0.097450,0.000177
"{1, 9, 14, 3, 19, 20, 12, 17, 6, 8, 13, 5, 10, 18, 4, 15, 2, 7, 16, 11, 1}",4.070305,"{1, 9, 14, 6, 8, 13, 5, 4, 18, 2, 15, 7, 10, 20, 12, 17, 19, 3, 16, 11, 1}",5.321676,0.307439,0.000170
"{1, 7, 13, 8, 15, 12, 6, 5, 11, 3, 4, 18, 10, 2, 20, 16, 17, 19, 14, 9, 1}",3.482097,"{1, 13, 7, 14, 19, 17, 16, 20, 2, 10, 4, 18, 3, 6, 11, 5, 12, 15, 8, 9, 1}",3.740285,0.074147,0.000170
"{1, 20, 8, 16, 15, 18, 10, 3, 17, 4, 7, 6, 12, 2, 13, 19, 11, 14, 9, 5, 1}",3.920032,"{1, 20, 8, 16, 15, 18, 4, 7, 17, 3, 10, 6, 12, 2, 13, 19, 11, 9, 5, 14, 1}",4.484149,0.143906,0.000166
