optimal_tour,optimal_tour_length,2opt_tour,2opt_tour_length,score,time
"{1, 12, 29, 14, 16, 4, 5, 25, 15, 23, 30, 22, 2, 17, 9, 28, 19, 11, 26, 24, 20, 10, 18, 21, 3, 27, 7, 8, 6, 13, 1}",4.743510,"{1, 13, 8, 7, 27, 3, 21, 18, 10, 20, 24, 26, 11, 19, 28, 9, 17, 2, 22, 6, 23, 30, 15, 25, 5, 4, 16, 14, 29, 12, 1}",4.831492,0.018548,0.000507
"{1, 24, 16, 25, 30, 22, 28, 18, 5, 14, 27, 21, 6, 26, 10, 15, 9, 4, 23, 2, 19, 29, 8, 11, 20, 3, 12, 13, 7, 17, 1}",4.265439,"{1, 24, 16, 25, 30, 22, 28, 18, 5, 14, 21, 6, 26, 27, 10, 15, 9, 4, 23, 2, 19, 29, 8, 11, 20, 3, 12, 13, 7, 17, 1}",4.300964,0.008329,0.001658
"{1, 21, 8, 10, 27, 17, 2, 13, 24, 3, 26, 6, 11, 4, 25, 18, 15, 23, 20, 22, 19, 16, 12, 7, 29, 28, 14, 5, 9, 30, 1}",4.439754,"{1, 30, 9, 5, 14, 28, 29, 7, 12, 20, 23, 15, 18, 4, 11, 25, 22, 19, 16, 6, 26, 3, 24, 2, 17, 27, 13, 10, 8, 21, 1}",4.631495,0.043187,0.001356
"{1, 7, 30, 28, 2, 22, 9, 11, 5, 8, 25, 20, 26, 15, 12, 23, 14, 10, 3, 27, 18, 19, 16, 21, 4, 29, 24, 6, 17, 13, 1}",4.597422,"{1, 13, 17, 6, 24, 29, 4, 21, 16, 19, 18, 27, 3, 10, 14, 23, 12, 15, 26, 20, 25, 8, 30, 5, 11, 9, 22, 2, 28, 7, 1}",4.689433,0.020014,0.001253
"{1, 9, 22, 27, 13, 10, 11, 25, 16, 28, 8, 23, 15, 7, 24, 26, 14, 21, 29, 5, 17, 20, 12, 19, 3, 2, 6, 30, 18, 4, 1}",3.942742,"{1, 4, 18, 2, 3, 19, 12, 20, 17, 5, 29, 21, 14, 26, 6, 30, 24, 7, 15, 23, 8, 28, 16, 25, 11, 10, 13, 27, 22, 9, 1}",4.425361,0.122407,0.001645
"{1, 22, 26, 28, 4, 21, 2, 18, 17, 19, 8, 3, 12, 25, 13, 23, 30, 7, 16, 6, 10, 29, 5, 14, 15, 24, 9, 11, 27, 20, 1}",4.613400,"{1, 20, 27, 11, 9, 24, 15, 14, 5, 29, 10, 6, 16, 7, 30, 23, 12, 3, 25, 13, 8, 17, 18, 2, 19, 21, 4, 28, 26, 22, 1}",4.688865,0.016358,0.002736
"{1, 5, 21, 29, 17, 30, 23, 20, 18, 28, 19, 12, 3, 9, 13, 15, 22, 25, 24, 4, 8, 2, 26, 7, 11, 16, 6, 14, 27, 10, 1}",4.089979,"{1, 5, 21, 29, 17, 30, 23, 18, 20, 28, 19, 12, 3, 15, 22, 25, 24, 13, 9, 8, 4, 11, 7, 26, 16, 6, 14, 27, 10, 2, 1}",4.516062,0.104177,0.000958
"{1, 8, 10, 18, 24, 9, 2, 6, 19, 14, 5, 16, 30, 20, 28, 29, 22, 13, 7, 3, 4, 26, 23, 15, 27, 11, 21, 17, 12, 25, 1}",4.670128,"{1, 25, 8, 10, 12, 17, 21, 11, 27, 15, 23, 26, 4, 3, 7, 13, 29, 28, 20, 22, 16, 5, 14, 19, 30, 6, 2, 9, 18, 24, 1}",5.009415,0.072650,0.001850
"{1, 14, 28, 20, 3, 23, 4, 12, 15, 22, 30, 29, 25, 11, 6, 5, 17, 24, 7, 9, 13, 18, 2, 21, 19, 27, 26, 16, 10, 8, 1}",4.525416,"{1, 8, 10, 16, 26, 7, 24, 17, 5, 6, 11, 25, 29, 30, 22, 15, 12, 4, 18, 13, 9, 2, 23, 3, 28, 14, 20, 21, 19, 27, 1}",4.875964,0.077462,0.001147
"{1, 29, 9, 12, 5, 2, 17, 28, 4, 22, 14, 10, 19, 16, 27, 6, 30, 26, 25, 23, 13, 8, 24, 18, 3, 15, 7, 20, 21, 11, 1}",4.895761,"{1, 29, 9, 12, 5, 2, 17, 28, 4, 22, 27, 6, 16, 19, 30, 26, 25, 23, 13, 10, 14, 3, 18, 24, 8, 7, 20, 21, 11, 15, 1}",5.084233,0.038497,0.002413
"{1, 20, 12, 22, 7, 8, 15, 30, 25, 9, 5, 27, 21, 3, 14, 16, 19, 4, 24, 18, 17, 28, 2, 6, 11, 13, 10, 26, 23, 29, 1}",4.250230,"{1, 20, 8, 7, 22, 15, 30, 25, 9, 5, 27, 21, 3, 14, 16, 19, 4, 24, 18, 17, 28, 2, 6, 11, 13, 10, 26, 23, 29, 12, 1}",4.409293,0.037425,0.001836
"{1, 21, 30, 27, 18, 11, 3, 19, 4, 29, 14, 24, 8, 10, 20, 13, 22, 7, 16, 28, 15, 12, 9, 25, 23, 6, 17, 26, 5, 2, 1}",4.397616,"{1, 21, 30, 3, 19, 4, 11, 18, 27, 29, 14, 24, 8, 13, 22, 7, 20, 16, 28, 15, 12, 10, 9, 25, 6, 23, 17, 26, 5, 2, 1}",4.437390,0.009045,0.003293
"{1, 26, 23, 11, 7, 14, 10, 24, 19, 25, 18, 2, 29, 12, 13, 16, 5, 22, 4, 17, 27, 8, 15, 28, 30, 9, 3, 20, 21, 6, 1}",4.749408,"{1, 6, 21, 20, 9, 30, 3, 28, 15, 8, 27, 17, 4, 22, 5, 16, 13, 12, 29, 2, 18, 25, 19, 24, 10, 14, 7, 11, 23, 26, 1}",4.776884,0.005785,0.002813
"{1, 17, 20, 23, 5, 9, 13, 14, 2, 11, 4, 28, 12, 16, 3, 15, 8, 22, 27, 7, 29, 24, 21, 10, 26, 18, 25, 6, 30, 19, 1}",4.946301,"{1, 17, 18, 29, 24, 26, 21, 10, 20, 23, 5, 9, 13, 14, 2, 11, 4, 28, 8, 22, 27, 15, 3, 16, 12, 7, 25, 6, 30, 19, 1}",5.088166,0.028681,0.001881
"{1, 30, 12, 11, 16, 13, 14, 17, 27, 28, 3, 21, 6, 24, 20, 22, 8, 10, 26, 29, 7, 19, 5, 15, 2, 18, 23, 25, 9, 4, 1}",4.675364,"{1, 19, 7, 29, 26, 10, 8, 22, 20, 6, 24, 2, 5, 15, 25, 18, 23, 21, 3, 28, 27, 17, 14, 13, 16, 11, 12, 30, 9, 4, 1}",4.823842,0.031757,0.002678
"{1, 20, 13, 11, 17, 2, 30, 19, 22, 14, 26, 15, 3, 16, 10, 6, 23, 9, 18, 24, 5, 29, 4, 25, 27, 21, 7, 12, 28, 8, 1}",4.902817,"{1, 20, 13, 11, 17, 19, 22, 2, 30, 14, 26, 15, 3, 16, 5, 29, 4, 25, 24, 27, 21, 9, 18, 10, 6, 23, 8, 28, 12, 7, 1}",5.215620,0.063801,0.001117
"{1, 17, 16, 18, 12, 20, 25, 8, 9, 4, 10, 11, 21, 22, 28, 30, 14, 27, 6, 5, 15, 24, 3, 26, 19, 7, 29, 13, 2, 23, 1}",4.481350,"{1, 23, 29, 7, 19, 26, 3, 24, 15, 28, 22, 21, 30, 5, 6, 27, 14, 11, 10, 4, 9, 8, 25, 20, 12, 18, 16, 13, 2, 17, 1}",4.593086,0.024934,0.001615
"{1, 3, 8, 23, 17, 11, 29, 21, 15, 26, 18, 5, 4, 7, 6, 30, 13, 16, 22, 25, 9, 14, 12, 28, 27, 2, 10, 24, 19, 20, 1}",4.415184,"{1, 3, 8, 26, 18, 5, 7, 6, 30, 13, 16, 22, 25, 9, 14, 12, 28, 27, 2, 24, 10, 4, 21, 15, 23, 17, 29, 11, 19, 20, 1}",4.869128,0.102814,0.002340
"{1, 6, 28, 9, 26, 21, 27, 22, 7, 15, 19, 12, 30, 10, 25, 18, 14, 20, 13, 24, 4, 23, 16, 3, 8, 17, 11, 2, 29, 5, 1}",5.056705,"{1, 27, 30, 10, 25, 18, 14, 20, 13, 24, 4, 16, 23, 19, 12, 22, 7, 15, 3, 8, 17, 11, 2, 29, 5, 6, 28, 9, 26, 21, 1}",5.596086,0.106666,0.000721
"{1, 26, 16, 19, 22, 17, 9, 13, 6, 8, 24, 20, 4, 7, 5, 18, 15, 10, 11, 27, 25, 28, 14, 29, 12, 23, 3, 21, 30, 2, 1}",4.964670,"{1, 8, 24, 20, 4, 7, 5, 18, 15, 10, 11, 27, 25, 28, 14, 29, 12, 9, 13, 6, 22, 19, 16, 17, 23, 3, 21, 30, 2, 26, 1}",5.260526,0.059592,0.002264
"{1, 10, 5, 22, 11, 8, 27, 6, 2, 29, 25, 3, 16, 24, 7, 12, 17, 14, 20, 23, 18, 28, 19, 26, 21, 9, 4, 13, 15, 30, 1}",4.821448,"{1, 30, 9, 21, 19, 26, 8, 27, 6, 2, 29, 25, 3, 16, 24, 7, 12, 17, 14, 20, 23, 28, 18, 4, 15, 13, 10, 11, 22, 5, 1}",5.093408,0.056406,0.002453
"{1, 16, 26, 19, 5, 7, 22, 25, 30, 17, 3, 24, 28, 14, 13, 29, 15, 23, 11, 2, 12, 21, 6, 8, 10, 9, 20, 4, 27, 18, 1}",4.354250,"{1, 18, 27, 20, 6, 8, 9, 10, 23, 15, 29, 13, 14, 28, 24, 30, 22, 7, 5, 16, 26, 19, 25, 17, 3, 11, 2, 12, 21, 4, 1}",4.844453,0.112580,0.001525
"{1, 7, 5, 27, 13, 16, 29, 24, 15, 25, 4, 22, 11, 18, 3, 19, 17, 14, 12, 28, 20, 26, 21, 23, 6, 9, 30, 8, 2, 10, 1}",4.484725,"{1, 10, 30, 9, 6, 23, 26, 20, 28, 12, 21, 8, 2, 18, 11, 3, 19, 14, 17, 15, 29, 24, 25, 4, 22, 16, 13, 27, 5, 7, 1}",4.891218,0.090640,0.000882
"{1, 24, 16, 27, 11, 17, 26, 20, 19, 3, 14, 8, 18, 29, 30, 21, 12, 28, 4, 5, 10, 15, 7, 6, 13, 2, 9, 25, 22, 23, 1}",4.883602,"{1, 24, 16, 27, 11, 17, 26, 20, 19, 3, 14, 6, 8, 18, 29, 30, 21, 12, 28, 4, 5, 10, 15, 7, 13, 2, 9, 25, 22, 23, 1}",5.039416,0.031906,0.004534
"{1, 17, 15, 5, 11, 16, 25, 13, 10, 3, 20, 8, 2, 23, 18, 7, 30, 14, 12, 28, 24, 22, 9, 29, 27, 26, 4, 19, 6, 21, 1}",4.402436,"{1, 21, 6, 19, 4, 26, 27, 28, 12, 14, 30, 7, 18, 23, 29, 9, 22, 24, 2, 8, 20, 3, 10, 13, 25, 16, 11, 5, 15, 17, 1}",4.752759,0.079575,0.001481
"{1, 30, 5, 19, 23, 18, 25, 10, 3, 21, 11, 26, 16, 22, 14, 2, 12, 20, 28, 27, 29, 7, 17, 6, 15, 24, 13, 9, 4, 8, 1}",4.450360,"{1, 30, 5, 19, 23, 18, 25, 10, 3, 21, 11, 26, 16, 22, 14, 2, 12, 20, 28, 27, 29, 7, 17, 6, 15, 24, 13, 9, 4, 8, 1}",4.450360,0.000000,0.001656
"{1, 18, 2, 21, 16, 12, 19, 8, 23, 6, 24, 29, 27, 25, 7, 13, 9, 30, 5, 20, 26, 15, 14, 3, 4, 17, 22, 28, 11, 10, 1}",4.664268,"{1, 10, 11, 28, 22, 20, 5, 30, 9, 13, 25, 29, 24, 27, 7, 6, 23, 8, 19, 12, 16, 21, 14, 26, 15, 17, 4, 3, 18, 2, 1}",4.842859,0.038289,0.002886
"{1, 16, 10, 20, 11, 24, 17, 19, 14, 21, 12, 23, 9, 4, 22, 2, 13, 6, 30, 15, 28, 5, 27, 3, 25, 18, 7, 8, 29, 26, 1}",4.514022,"{1, 26, 29, 8, 7, 18, 23, 25, 3, 27, 9, 5, 28, 15, 30, 6, 13, 2, 22, 4, 12, 21, 19, 17, 24, 14, 10, 11, 20, 16, 1}",4.689442,0.038861,0.001461
"{1, 20, 12, 7, 13, 15, 16, 6, 11, 14, 22, 27, 19, 23, 30, 29, 10, 26, 28, 9, 8, 25, 4, 5, 2, 24, 17, 21, 3, 18, 1}",4.861408,"{1, 18, 3, 24, 17, 21, 12, 13, 15, 6, 16, 7, 20, 14, 11, 22, 27, 19, 23, 30, 29, 10, 26, 8, 25, 4, 9, 28, 2, 5, 1}",5.245564,0.079022,0.001959
"{1, 6, 13, 2, 29, 8, 9, 7, 16, 24, 17, 26, 30, 5, 3, 10, 22, 21, 23, 28, 15, 20, 19, 25, 11, 4, 18, 27, 14, 12, 1}",4.451374,"{1, 12, 14, 20, 15, 18, 4, 11, 25, 19, 28, 23, 21, 22, 10, 3, 5, 30, 26, 17, 24, 16, 7, 9, 8, 29, 2, 13, 6, 27, 1}",4.756069,0.068450,0.001136
"{1, 24, 4, 25, 21, 23, 3, 6, 12, 5, 17, 30, 22, 18, 29, 27, 8, 13, 20, 26, 9, 19, 11, 16, 28, 15, 2, 10, 7, 14, 1}",4.814728,"{1, 14, 7, 22, 18, 29, 27, 8, 13, 26, 20, 10, 2, 15, 28, 16, 9, 19, 11, 23, 3, 6, 12, 5, 17, 30, 4, 21, 25, 24, 1}",4.906428,0.019046,0.001069
"{1, 14, 5, 16, 10, 6, 7, 19, 28, 22, 27, 12, 17, 26, 15, 29, 20, 23, 21, 2, 13, 4, 11, 24, 25, 18, 8, 30, 9, 3, 1}",4.496760,"{1, 3, 9, 30, 8, 18, 25, 24, 11, 20, 23, 21, 2, 29, 15, 12, 27, 22, 28, 19, 7, 6, 10, 16, 17, 26, 5, 14, 4, 13, 1}",4.740570,0.054219,0.001438
"{1, 2, 5, 15, 18, 14, 17, 9, 7, 11, 29, 21, 10, 22, 20, 3, 4, 8, 28, 26, 16, 27, 25, 30, 12, 19, 13, 6, 23, 24, 1}",5.156630,"{1, 24, 23, 6, 13, 19, 12, 30, 25, 27, 26, 28, 8, 4, 3, 20, 22, 10, 16, 21, 29, 11, 7, 9, 17, 14, 18, 15, 5, 2, 1}",5.311996,0.030129,0.001098
"{1, 25, 7, 23, 24, 4, 8, 6, 30, 20, 21, 19, 12, 15, 5, 10, 11, 3, 18, 26, 2, 14, 9, 27, 13, 28, 29, 16, 22, 17, 1}",4.599226,"{1, 17, 25, 22, 16, 29, 28, 13, 27, 9, 14, 19, 12, 15, 2, 26, 18, 3, 11, 10, 5, 30, 20, 21, 6, 8, 4, 24, 23, 7, 1}",4.963653,0.079237,0.001351
"{1, 4, 7, 16, 15, 12, 10, 5, 20, 8, 28, 11, 30, 18, 23, 24, 21, 2, 9, 6, 14, 13, 29, 3, 27, 17, 19, 25, 26, 22, 1}",4.804305,"{1, 4, 22, 13, 29, 3, 27, 17, 19, 25, 26, 7, 16, 15, 12, 10, 5, 8, 30, 18, 23, 24, 11, 28, 21, 2, 9, 6, 14, 20, 1}",5.273047,0.097567,0.002795
"{1, 21, 22, 20, 26, 6, 18, 12, 13, 2, 24, 10, 17, 28, 23, 19, 11, 30, 25, 7, 8, 3, 27, 4, 14, 15, 9, 5, 29, 16, 1}",3.986214,"{1, 29, 16, 28, 23, 19, 30, 11, 27, 4, 14, 15, 5, 9, 3, 8, 7, 25, 10, 17, 24, 2, 13, 12, 18, 6, 26, 20, 22, 21, 1}",4.186339,0.050204,0.004323
"{1, 26, 24, 7, 5, 15, 4, 3, 11, 30, 18, 2, 13, 27, 6, 16, 21, 9, 25, 12, 8, 22, 10, 20, 19, 14, 28, 17, 23, 29, 1}",3.905082,"{1, 12, 8, 22, 10, 20, 19, 14, 28, 17, 29, 23, 26, 24, 7, 5, 15, 4, 3, 11, 30, 18, 2, 13, 27, 6, 16, 21, 9, 25, 1}",3.981596,0.019593,0.000472
"{1, 27, 12, 25, 10, 13, 6, 29, 18, 14, 3, 4, 19, 21, 23, 7, 24, 26, 2, 15, 11, 17, 16, 20, 30, 22, 28, 5, 8, 9, 1}",4.312294,"{1, 27, 12, 25, 10, 3, 19, 21, 4, 14, 18, 13, 6, 29, 23, 7, 15, 24, 26, 2, 11, 16, 17, 20, 30, 22, 28, 5, 8, 9, 1}",4.398008,0.019877,0.001727
"{1, 13, 19, 14, 24, 10, 15, 18, 12, 16, 9, 22, 3, 6, 20, 5, 7, 25, 28, 2, 11, 8, 29, 17, 4, 26, 27, 30, 21, 23, 1}",4.353004,"{1, 13, 19, 14, 30, 27, 24, 10, 4, 26, 17, 29, 16, 12, 18, 15, 22, 9, 6, 3, 20, 5, 7, 25, 28, 8, 11, 2, 21, 23, 1}",4.429282,0.017523,0.001830
"{1, 4, 29, 22, 7, 30, 25, 18, 2, 3, 8, 26, 13, 9, 16, 5, 19, 23, 11, 14, 10, 21, 15, 20, 17, 6, 24, 28, 12, 27, 1}",4.852746,"{1, 27, 4, 5, 16, 9, 13, 8, 3, 2, 18, 26, 25, 30, 7, 22, 29, 12, 28, 24, 6, 17, 20, 15, 21, 10, 14, 11, 23, 19, 1}",4.939838,0.017947,0.000938
"{1, 16, 19, 20, 5, 18, 13, 29, 26, 12, 2, 14, 25, 21, 17, 9, 7, 23, 30, 15, 27, 22, 28, 4, 8, 24, 3, 6, 10, 11, 1}",4.411482,"{1, 11, 10, 16, 6, 3, 24, 8, 4, 28, 22, 27, 15, 30, 23, 7, 9, 17, 21, 26, 29, 13, 18, 5, 20, 12, 25, 14, 2, 19, 1}",4.600911,0.042940,0.000725
"{1, 9, 26, 13, 19, 20, 25, 12, 23, 22, 29, 14, 8, 10, 28, 5, 17, 11, 21, 6, 30, 15, 24, 4, 7, 27, 16, 2, 18, 3, 1}",4.350025,"{1, 9, 26, 13, 19, 20, 25, 12, 23, 22, 29, 14, 8, 10, 28, 5, 17, 11, 21, 6, 30, 15, 24, 4, 7, 27, 16, 2, 18, 3, 1}",4.350025,0.000000,0.001802
"{1, 21, 8, 9, 10, 30, 5, 16, 20, 15, 14, 28, 22, 13, 3, 23, 25, 2, 19, 29, 26, 17, 4, 6, 7, 12, 18, 24, 27, 11, 1}",4.745253,"{1, 11, 27, 24, 18, 12, 7, 6, 3, 23, 13, 22, 28, 14, 10, 9, 8, 21, 30, 5, 16, 15, 20, 26, 29, 19, 2, 25, 17, 4, 1}",5.099702,0.074696,0.001215
"{1, 8, 24, 7, 25, 3, 20, 5, 28, 26, 9, 30, 22, 27, 2, 21, 11, 16, 4, 12, 13, 14, 29, 6, 17, 18, 15, 19, 10, 23, 1}",4.406379,"{1, 23, 10, 19, 15, 18, 17, 6, 29, 14, 13, 4, 12, 26, 16, 11, 21, 9, 30, 22, 2, 27, 5, 28, 20, 3, 25, 7, 24, 8, 1}",4.687454,0.063788,0.001162
"{1, 26, 20, 13, 16, 5, 8, 28, 2, 25, 9, 23, 7, 6, 29, 3, 11, 15, 18, 12, 22, 24, 27, 14, 19, 30, 4, 17, 10, 21, 1}",3.796408,"{1, 26, 20, 13, 16, 8, 28, 2, 5, 9, 25, 23, 7, 6, 29, 3, 11, 15, 18, 12, 22, 24, 27, 19, 14, 30, 4, 17, 10, 21, 1}",3.847720,0.013516,0.001635
"{1, 26, 11, 21, 22, 18, 15, 14, 7, 12, 5, 30, 20, 2, 23, 28, 25, 13, 9, 10, 3, 19, 4, 17, 6, 16, 24, 29, 27, 8, 1}",4.588344,"{1, 8, 26, 22, 21, 11, 27, 29, 24, 16, 6, 17, 4, 19, 3, 10, 9, 13, 25, 28, 23, 2, 20, 30, 5, 12, 7, 14, 15, 18, 1}",4.638340,0.010896,0.002776
"{1, 7, 24, 21, 18, 25, 12, 20, 8, 3, 2, 15, 28, 10, 17, 23, 5, 6, 19, 22, 26, 4, 9, 27, 13, 11, 30, 16, 29, 14, 1}",4.708456,"{1, 14, 29, 16, 30, 11, 13, 27, 9, 4, 26, 19, 22, 3, 8, 2, 15, 28, 10, 6, 5, 23, 17, 18, 21, 24, 7, 25, 12, 20, 1}",4.932902,0.047669,0.001014
"{1, 28, 4, 15, 11, 13, 18, 7, 10, 25, 20, 30, 22, 9, 17, 5, 27, 19, 14, 2, 26, 6, 24, 21, 23, 12, 29, 3, 8, 16, 1}",4.783322,"{1, 28, 20, 30, 22, 9, 17, 5, 27, 19, 14, 2, 26, 6, 23, 12, 29, 3, 21, 24, 11, 13, 18, 7, 10, 25, 4, 15, 8, 16, 1}",5.020227,0.049527,0.001691
"{1, 23, 7, 21, 29, 13, 9, 5, 24, 28, 3, 14, 4, 19, 16, 15, 30, 26, 17, 25, 12, 20, 10, 27, 22, 18, 11, 2, 8, 6, 1}",4.168188,"{1, 22, 18, 11, 2, 8, 6, 7, 21, 13, 9, 5, 24, 29, 28, 3, 14, 4, 19, 16, 15, 30, 26, 17, 27, 10, 20, 12, 25, 23, 1}",4.504725,0.080739,0.001242
"{1, 14, 5, 15, 8, 17, 30, 21, 12, 28, 16, 24, 13, 2, 19, 4, 10, 23, 9, 3, 20, 7, 22, 29, 6, 27, 26, 11, 18, 25, 1}",4.665787,"{1, 6, 29, 22, 7, 20, 3, 9, 23, 10, 4, 19, 2, 13, 24, 16, 28, 12, 27, 26, 11, 18, 25, 21, 30, 17, 8, 15, 5, 14, 1}",4.794999,0.027693,0.003331
"{1, 25, 30, 10, 23, 20, 4, 18, 19, 5, 9, 26, 29, 13, 16, 27, 24, 15, 12, 17, 8, 3, 14, 21, 7, 2, 11, 28, 22, 6, 1}",4.620058,"{1, 22, 6, 4, 20, 23, 18, 19, 5, 9, 26, 29, 13, 16, 27, 24, 15, 12, 8, 17, 3, 14, 21, 7, 2, 11, 28, 25, 10, 30, 1}",4.715215,0.020597,0.001697
"{1, 9, 19, 16, 2, 17, 21, 10, 20, 28, 4, 24, 12, 6, 5, 27, 25, 15, 3, 18, 29, 8, 30, 7, 11, 26, 23, 13, 22, 14, 1}",4.678849,"{1, 9, 19, 16, 2, 17, 21, 10, 20, 28, 4, 24, 12, 6, 5, 27, 25, 15, 3, 18, 29, 8, 7, 30, 11, 26, 23, 13, 22, 14, 1}",4.677050,-0.000385,0.002313
"{1, 16, 2, 28, 29, 8, 13, 26, 5, 7, 11, 30, 15, 3, 21, 25, 12, 24, 6, 19, 9, 20, 23, 27, 10, 18, 22, 17, 14, 4, 1}",4.340442,"{1, 16, 2, 28, 29, 8, 13, 26, 5, 7, 11, 30, 15, 3, 21, 25, 12, 24, 6, 19, 20, 23, 9, 27, 10, 18, 22, 17, 14, 4, 1}",4.375658,0.008113,0.000944
"{1, 13, 15, 18, 24, 20, 5, 6, 12, 7, 14, 9, 16, 19, 30, 23, 29, 27, 4, 3, 28, 21, 11, 2, 17, 8, 25, 22, 26, 10, 1}",4.458144,"{1, 10, 28, 3, 21, 4, 29, 23, 27, 11, 2, 17, 26, 22, 25, 8, 30, 19, 16, 9, 14, 7, 12, 6, 5, 20, 24, 18, 15, 13, 1}",4.794932,0.075544,0.000470
"{1, 10, 30, 5, 20, 27, 28, 8, 23, 15, 26, 22, 21, 13, 18, 17, 29, 24, 25, 11, 16, 9, 4, 12, 19, 14, 3, 6, 2, 7, 1}",5.132580,"{1, 10, 30, 5, 20, 28, 8, 23, 27, 24, 25, 11, 9, 4, 16, 17, 29, 26, 15, 22, 21, 18, 13, 14, 19, 3, 12, 6, 2, 7, 1}",5.313895,0.035326,0.000795
"{1, 18, 22, 6, 27, 3, 20, 23, 15, 24, 8, 14, 26, 29, 11, 4, 12, 5, 2, 21, 17, 19, 16, 25, 7, 13, 10, 30, 9, 28, 1}",4.616161,"{1, 18, 22, 6, 27, 3, 20, 23, 15, 24, 12, 5, 2, 21, 13, 7, 17, 19, 16, 25, 9, 30, 10, 11, 29, 4, 26, 14, 8, 28, 1}",5.007401,0.084754,0.002063
"{1, 10, 18, 5, 13, 26, 20, 16, 9, 7, 2, 25, 11, 6, 24, 17, 30, 22, 28, 27, 21, 29, 15, 12, 4, 14, 23, 19, 8, 3, 1}",3.974046,"{1, 10, 20, 16, 7, 2, 25, 11, 6, 24, 17, 9, 30, 22, 28, 27, 21, 29, 15, 12, 4, 14, 23, 19, 8, 3, 5, 13, 26, 18, 1}",4.078303,0.026234,0.001301
"{1, 14, 7, 9, 11, 27, 6, 29, 10, 4, 21, 2, 30, 23, 12, 8, 25, 26, 3, 24, 16, 19, 20, 22, 17, 18, 28, 13, 5, 15, 1}",4.175063,"{1, 15, 7, 9, 5, 13, 28, 18, 17, 22, 20, 19, 16, 24, 3, 26, 25, 8, 12, 23, 30, 2, 21, 4, 10, 29, 6, 27, 11, 14, 1}",4.324721,0.035846,0.002360
"{1, 6, 5, 4, 12, 29, 14, 16, 30, 13, 3, 7, 8, 18, 24, 23, 11, 22, 17, 25, 26, 20, 9, 10, 15, 2, 28, 27, 19, 21, 1}",4.287191,"{1, 21, 19, 27, 28, 2, 15, 10, 9, 20, 26, 17, 22, 11, 23, 24, 18, 8, 7, 3, 13, 30, 16, 14, 29, 12, 6, 5, 4, 25, 1}",4.555973,0.062694,0.001926
"{1, 13, 16, 18, 19, 9, 10, 12, 28, 6, 5, 3, 30, 29, 14, 8, 2, 27, 15, 26, 17, 24, 7, 23, 4, 25, 22, 20, 21, 11, 1}",4.433433,"{1, 13, 16, 18, 19, 6, 5, 3, 30, 29, 14, 8, 2, 27, 15, 26, 17, 24, 28, 12, 9, 10, 7, 23, 4, 25, 22, 20, 21, 11, 1}",4.537645,0.023506,0.001749
"{1, 20, 10, 21, 25, 5, 27, 12, 8, 29, 30, 28, 3, 9, 22, 23, 6, 15, 2, 13, 14, 17, 24, 11, 16, 7, 26, 4, 18, 19, 1}",4.299260,"{1, 19, 18, 4, 26, 7, 16, 11, 24, 17, 14, 13, 23, 6, 2, 15, 22, 9, 3, 29, 8, 12, 30, 28, 27, 5, 25, 21, 10, 20, 1}",4.350430,0.011902,0.002840
"{1, 5, 17, 29, 8, 19, 26, 23, 28, 4, 25, 24, 30, 15, 22, 12, 14, 16, 21, 27, 18, 6, 20, 2, 13, 10, 11, 9, 3, 7, 1}",4.626256,"{1, 29, 17, 5, 2, 13, 20, 6, 18, 27, 21, 16, 14, 12, 22, 15, 30, 26, 19, 8, 23, 28, 24, 4, 25, 10, 11, 9, 3, 7, 1}",4.930315,0.065725,0.002423
"{1, 14, 3, 8, 24, 7, 28, 22, 11, 20, 30, 21, 23, 25, 27, 9, 2, 17, 16, 18, 12, 6, 19, 10, 4, 13, 29, 5, 26, 15, 1}",4.134054,"{1, 15, 26, 5, 29, 13, 6, 19, 12, 18, 16, 17, 2, 9, 27, 25, 23, 21, 30, 20, 11, 22, 28, 7, 24, 8, 3, 14, 4, 10, 1}",4.163734,0.007179,0.001953
"{1, 15, 7, 27, 14, 2, 4, 5, 28, 21, 30, 24, 19, 6, 29, 22, 10, 3, 18, 11, 9, 26, 20, 23, 13, 25, 17, 12, 16, 8, 1}",4.512137,"{1, 15, 7, 27, 14, 2, 4, 21, 5, 28, 30, 24, 19, 6, 29, 22, 10, 3, 18, 11, 9, 26, 20, 23, 13, 25, 17, 12, 16, 8, 1}",4.523196,0.002451,0.001610
"{1, 7, 12, 27, 29, 8, 5, 4, 9, 3, 13, 22, 26, 24, 16, 23, 14, 10, 18, 11, 15, 17, 30, 19, 20, 2, 25, 21, 28, 6, 1}",4.122554,"{1, 28, 6, 7, 2, 12, 27, 29, 8, 5, 4, 9, 3, 13, 22, 26, 24, 16, 23, 14, 10, 18, 11, 15, 17, 30, 19, 20, 25, 21, 1}",4.259855,0.033305,0.001203
"{1, 20, 21, 18, 13, 11, 30, 7, 22, 8, 5, 2, 17, 28, 24, 23, 19, 12, 27, 15, 9, 4, 3, 26, 29, 16, 6, 25, 14, 10, 1}",4.194386,"{1, 10, 14, 3, 4, 9, 15, 27, 12, 19, 23, 24, 28, 17, 2, 5, 8, 22, 7, 30, 11, 13, 18, 21, 20, 6, 16, 29, 26, 25, 1}",4.338923,0.034460,0.001614
