optimal_tour,optimal_tour_length,threshold_accepting_tour,threshold_accepting_tour_length,score,time
"{1, 20, 5, 8, 7, 2, 4, 9, 10, 13, 11, 14, 15, 19, 17, 16, 3, 6, 18, 12, 1}",4.422826,"{1, 12, 18, 6, 3, 16, 17, 19, 15, 14, 11, 13, 10, 9, 4, 2, 7, 8, 5, 20, 1}",4.422826,0.000000,0.044426
"{1, 19, 16, 9, 13, 7, 11, 5, 15, 3, 2, 10, 8, 14, 17, 12, 4, 20, 6, 18, 1}",3.894119,"{1, 18, 6, 20, 4, 12, 17, 14, 8, 10, 2, 3, 15, 5, 11, 7, 13, 9, 16, 19, 1}",3.894119,0.000000,0.044097
"{1, 8, 3, 7, 17, 11, 15, 18, 19, 14, 16, 6, 13, 9, 12, 10, 5, 4, 2, 20, 1}",3.832951,"{1, 8, 7, 3, 15, 18, 19, 14, 11, 17, 16, 6, 13, 9, 12, 10, 5, 4, 2, 20, 1}",3.899092,0.017256,0.043965
"{1, 9, 18, 10, 8, 20, 4, 2, 7, 12, 19, 15, 14, 5, 6, 17, 16, 3, 11, 13, 1}",3.837546,"{1, 13, 11, 3, 6, 16, 17, 15, 5, 14, 19, 12, 7, 2, 4, 20, 8, 10, 18, 9, 1}",3.962983,0.032687,0.044310
"{1, 7, 11, 19, 3, 6, 15, 14, 9, 17, 5, 2, 13, 16, 8, 12, 4, 20, 10, 18, 1}",3.832429,"{1, 7, 19, 11, 14, 3, 15, 9, 17, 5, 2, 13, 6, 18, 16, 8, 12, 4, 20, 10, 1}",3.880671,0.012588,0.043814
"{1, 12, 10, 3, 6, 5, 4, 8, 7, 19, 15, 17, 2, 13, 11, 9, 14, 16, 18, 20, 1}",3.568474,"{1, 20, 18, 16, 14, 9, 11, 13, 2, 17, 15, 19, 7, 8, 4, 5, 6, 3, 10, 12, 1}",3.568474,0.000000,0.043879
"{1, 20, 10, 7, 4, 16, 9, 15, 13, 3, 17, 11, 5, 19, 2, 8, 14, 18, 12, 6, 1}",3.414838,"{1, 6, 12, 18, 14, 8, 2, 19, 5, 11, 17, 3, 13, 15, 9, 16, 4, 7, 10, 20, 1}",3.414837,0.000000,0.043980
"{1, 6, 14, 18, 5, 9, 7, 16, 13, 19, 12, 4, 2, 3, 11, 8, 17, 20, 15, 10, 1}",3.766940,"{1, 10, 15, 20, 17, 8, 11, 3, 2, 4, 12, 19, 13, 7, 16, 9, 5, 18, 14, 6, 1}",3.766685,-0.000068,0.043969
"{1, 14, 10, 17, 7, 20, 2, 19, 3, 8, 11, 6, 13, 18, 15, 12, 5, 16, 9, 4, 1}",4.222764,"{1, 12, 15, 13, 18, 5, 16, 4, 9, 6, 11, 8, 3, 19, 2, 20, 7, 17, 10, 14, 1}",4.333660,0.026262,0.043714
"{1, 10, 14, 4, 8, 17, 16, 18, 6, 2, 12, 7, 15, 9, 3, 13, 11, 5, 20, 19, 1}",3.689099,"{1, 19, 20, 5, 11, 13, 3, 9, 15, 7, 12, 2, 6, 18, 16, 17, 8, 4, 14, 10, 1}",3.689098,0.000000,0.044164
"{1, 4, 13, 3, 15, 7, 14, 8, 10, 11, 18, 12, 19, 2, 16, 6, 5, 9, 17, 20, 1}",4.053009,"{1, 4, 13, 3, 15, 7, 14, 8, 10, 11, 18, 12, 19, 2, 16, 6, 5, 9, 17, 20, 1}",4.053009,0.000000,0.044548
"{1, 18, 5, 19, 17, 16, 12, 9, 3, 15, 4, 8, 10, 20, 13, 7, 14, 11, 6, 2, 1}",4.313715,"{1, 18, 5, 19, 17, 16, 12, 9, 3, 8, 10, 20, 13, 7, 14, 11, 4, 15, 6, 2, 1}",4.400734,0.020173,0.043843
"{1, 12, 15, 7, 17, 10, 4, 20, 2, 14, 5, 16, 6, 9, 11, 19, 13, 8, 3, 18, 1}",3.498220,"{1, 18, 3, 8, 13, 19, 11, 9, 6, 16, 5, 14, 2, 20, 4, 10, 17, 7, 15, 12, 1}",3.498220,0.000000,0.043780
"{1, 19, 13, 4, 2, 11, 9, 14, 18, 7, 5, 10, 16, 8, 6, 15, 17, 12, 20, 3, 1}",4.422950,"{1, 19, 13, 17, 15, 6, 8, 16, 18, 10, 5, 7, 4, 2, 11, 9, 14, 20, 12, 3, 1}",4.525389,0.023161,0.043853
"{1, 11, 4, 14, 18, 6, 3, 2, 10, 13, 17, 19, 16, 20, 8, 5, 7, 9, 12, 15, 1}",3.812845,"{1, 15, 12, 9, 7, 5, 8, 20, 16, 19, 17, 13, 10, 2, 3, 6, 18, 14, 4, 11, 1}",3.812845,0.000000,0.044092
"{1, 11, 12, 4, 2, 7, 5, 8, 14, 19, 6, 20, 16, 13, 3, 15, 9, 10, 17, 18, 1}",3.859410,"{1, 18, 17, 10, 9, 15, 3, 13, 16, 20, 6, 19, 14, 8, 5, 7, 2, 4, 12, 11, 1}",3.859410,0.000000,0.043922
"{1, 18, 15, 9, 19, 10, 12, 4, 20, 3, 16, 17, 11, 6, 14, 8, 7, 13, 2, 5, 1}",3.689248,"{1, 5, 2, 13, 7, 8, 14, 6, 11, 17, 16, 3, 20, 4, 12, 10, 19, 9, 15, 18, 1}",3.689247,0.000000,0.044071
"{1, 18, 16, 12, 8, 9, 19, 10, 14, 2, 4, 17, 3, 11, 5, 13, 15, 6, 20, 7, 1}",3.351453,"{1, 7, 20, 6, 15, 13, 5, 11, 3, 17, 4, 2, 14, 16, 12, 10, 19, 8, 9, 18, 1}",3.403822,0.015626,0.044127
"{1, 20, 16, 4, 14, 6, 9, 10, 18, 17, 15, 3, 8, 5, 19, 11, 13, 12, 7, 2, 1}",3.903795,"{1, 20, 4, 16, 6, 9, 10, 18, 17, 15, 3, 8, 14, 11, 5, 19, 12, 13, 7, 2, 1}",3.933228,0.007540,0.043993
"{1, 16, 9, 10, 13, 12, 20, 8, 2, 14, 4, 17, 18, 7, 15, 5, 6, 3, 19, 11, 1}",4.239102,"{1, 16, 10, 13, 9, 20, 12, 8, 2, 14, 4, 17, 18, 7, 15, 5, 6, 3, 19, 11, 1}",4.283669,0.010513,0.043948
"{1, 9, 6, 10, 4, 5, 13, 20, 12, 7, 14, 16, 19, 3, 2, 18, 17, 15, 11, 8, 1}",3.695771,"{1, 6, 10, 4, 5, 13, 20, 12, 9, 7, 14, 16, 19, 3, 2, 18, 17, 15, 11, 8, 1}",3.867666,0.046511,0.043834
"{1, 11, 20, 8, 16, 3, 9, 15, 4, 13, 10, 18, 14, 2, 7, 17, 19, 5, 12, 6, 1}",4.021410,"{1, 11, 20, 8, 16, 3, 9, 15, 4, 13, 10, 18, 14, 2, 7, 17, 19, 5, 12, 6, 1}",4.021410,0.000000,0.043903
"{1, 10, 4, 17, 8, 19, 11, 12, 5, 3, 9, 13, 6, 16, 2, 14, 20, 7, 18, 15, 1}",3.288139,"{1, 10, 8, 19, 17, 4, 11, 12, 5, 3, 9, 13, 6, 16, 2, 14, 20, 7, 18, 15, 1}",3.310541,0.006813,0.043901
"{1, 7, 20, 15, 11, 3, 19, 17, 18, 5, 2, 6, 13, 10, 14, 9, 4, 8, 12, 16, 1}",3.917428,"{1, 7, 20, 15, 11, 3, 19, 17, 18, 5, 2, 6, 13, 10, 14, 9, 4, 8, 12, 16, 1}",3.917428,0.000000,0.043806
"{1, 17, 5, 2, 12, 7, 3, 6, 9, 13, 8, 4, 20, 15, 10, 14, 16, 11, 19, 18, 1}",3.775988,"{1, 18, 14, 10, 15, 16, 11, 19, 20, 4, 8, 9, 6, 3, 13, 7, 12, 2, 5, 17, 1}",3.813988,0.010063,0.043906
"{1, 18, 17, 15, 3, 5, 9, 14, 2, 4, 12, 19, 10, 16, 7, 20, 6, 13, 8, 11, 1}",4.071647,"{1, 18, 17, 15, 3, 5, 9, 14, 2, 4, 12, 19, 10, 16, 7, 20, 6, 13, 8, 11, 1}",4.071647,0.000000,0.044138
"{1, 11, 15, 17, 12, 5, 9, 19, 7, 16, 4, 8, 10, 13, 2, 14, 6, 18, 20, 3, 1}",3.762594,"{1, 3, 20, 18, 6, 14, 2, 13, 10, 8, 4, 16, 7, 19, 9, 5, 12, 17, 15, 11, 1}",3.762594,0.000000,0.043898
"{1, 19, 14, 20, 2, 10, 7, 4, 5, 6, 3, 15, 12, 13, 9, 11, 17, 16, 18, 8, 1}",3.633287,"{1, 19, 14, 20, 2, 10, 7, 4, 5, 6, 3, 15, 12, 13, 9, 11, 17, 16, 18, 8, 1}",3.633287,0.000000,0.043927
"{1, 9, 12, 13, 5, 16, 7, 19, 6, 4, 18, 15, 10, 2, 3, 20, 14, 8, 17, 11, 1}",3.738858,"{1, 11, 17, 8, 14, 20, 10, 15, 18, 4, 6, 19, 2, 3, 7, 16, 5, 13, 12, 9, 1}",3.907541,0.045116,0.043988
"{1, 4, 19, 20, 13, 11, 6, 14, 5, 12, 18, 7, 9, 8, 17, 15, 16, 3, 2, 10, 1}",3.826959,"{1, 4, 19, 11, 6, 14, 5, 12, 18, 13, 20, 7, 9, 8, 17, 15, 16, 3, 2, 10, 1}",4.145439,0.083220,0.044088
"{1, 20, 9, 2, 7, 12, 5, 11, 16, 8, 14, 15, 17, 10, 13, 19, 6, 3, 4, 18, 1}",3.478819,"{1, 18, 4, 3, 19, 6, 10, 13, 17, 14, 8, 16, 11, 15, 5, 12, 7, 2, 9, 20, 1}",3.606924,0.036824,0.043789
"{1, 16, 8, 19, 5, 3, 10, 11, 6, 12, 17, 14, 9, 20, 7, 2, 4, 13, 18, 15, 1}",4.301984,"{1, 4, 2, 7, 20, 9, 14, 17, 12, 6, 11, 5, 19, 8, 3, 10, 13, 18, 16, 15, 1}",4.380556,0.018264,0.043842
"{1, 11, 18, 7, 20, 8, 2, 9, 10, 4, 16, 15, 6, 13, 12, 17, 3, 5, 14, 19, 1}",3.696834,"{1, 19, 14, 5, 3, 17, 12, 13, 6, 15, 16, 4, 10, 9, 2, 8, 20, 7, 18, 11, 1}",3.696834,0.000000,0.043901
"{1, 18, 11, 13, 15, 4, 12, 6, 10, 7, 14, 8, 2, 19, 16, 3, 9, 17, 5, 20, 1}",3.523911,"{1, 18, 11, 13, 15, 4, 12, 6, 10, 7, 14, 8, 2, 16, 19, 3, 9, 17, 5, 20, 1}",3.519441,-0.001268,0.043967
"{1, 14, 9, 17, 12, 2, 16, 8, 20, 19, 5, 18, 10, 7, 15, 6, 11, 4, 3, 13, 1}",4.275210,"{1, 14, 9, 17, 12, 2, 16, 8, 20, 19, 5, 18, 10, 7, 15, 6, 11, 4, 3, 13, 1}",4.275210,0.000000,0.044091
"{1, 6, 16, 8, 13, 10, 3, 11, 4, 14, 7, 9, 5, 18, 19, 2, 12, 17, 15, 20, 1}",4.260507,"{1, 17, 15, 20, 6, 16, 8, 13, 10, 3, 11, 14, 7, 9, 5, 2, 12, 19, 18, 4, 1}",4.423995,0.038373,0.043973
"{1, 16, 10, 2, 17, 12, 6, 11, 4, 7, 18, 19, 8, 15, 20, 5, 3, 13, 9, 14, 1}",3.695370,"{1, 14, 9, 13, 3, 5, 20, 15, 8, 19, 18, 7, 4, 11, 6, 12, 17, 2, 10, 16, 1}",3.695369,0.000000,0.044031
"{1, 18, 6, 16, 20, 12, 13, 5, 7, 14, 19, 10, 3, 11, 4, 17, 8, 15, 9, 2, 1}",3.306727,"{1, 2, 9, 15, 8, 17, 4, 11, 3, 10, 19, 14, 7, 5, 13, 12, 20, 16, 6, 18, 1}",3.306727,0.000000,0.044124
"{1, 6, 17, 16, 4, 14, 19, 15, 3, 9, 5, 11, 7, 13, 2, 10, 18, 8, 20, 12, 1}",4.236245,"{1, 12, 14, 19, 15, 3, 9, 5, 11, 7, 13, 2, 10, 18, 8, 20, 17, 16, 4, 6, 1}",4.242847,0.001559,0.043830
"{1, 20, 9, 6, 2, 5, 16, 13, 12, 11, 7, 10, 8, 18, 4, 17, 14, 15, 19, 3, 1}",4.036212,"{1, 2, 16, 13, 5, 6, 9, 20, 3, 19, 15, 14, 4, 17, 10, 7, 11, 12, 8, 18, 1}",4.246326,0.052057,0.044032
"{1, 7, 2, 20, 15, 17, 16, 11, 13, 5, 8, 14, 19, 6, 10, 4, 3, 9, 12, 18, 1}",4.108308,"{1, 7, 15, 20, 2, 18, 12, 9, 3, 8, 14, 4, 10, 6, 19, 11, 13, 5, 16, 17, 1}",4.347241,0.058158,0.043733
"{1, 2, 18, 19, 13, 12, 4, 15, 5, 20, 10, 14, 16, 17, 11, 3, 8, 6, 9, 7, 1}",4.095160,"{1, 7, 9, 6, 8, 3, 11, 17, 13, 12, 14, 16, 10, 20, 5, 15, 4, 19, 18, 2, 1}",4.283247,0.045929,0.044223
"{1, 3, 15, 5, 18, 12, 10, 13, 20, 11, 6, 4, 8, 14, 19, 16, 2, 17, 9, 7, 1}",4.115839,"{1, 3, 15, 5, 10, 13, 20, 11, 6, 4, 8, 14, 2, 17, 9, 16, 19, 12, 18, 7, 1}",4.267672,0.036890,0.044011
"{1, 20, 6, 4, 19, 17, 9, 18, 2, 11, 7, 3, 15, 10, 16, 8, 14, 13, 12, 5, 1}",3.946016,"{1, 5, 12, 6, 4, 8, 14, 13, 16, 10, 15, 3, 7, 11, 2, 18, 9, 17, 19, 20, 1}",4.050056,0.026366,0.044012
"{1, 12, 8, 19, 4, 5, 2, 17, 10, 3, 13, 7, 18, 20, 15, 11, 9, 16, 14, 6, 1}",3.342766,"{1, 12, 8, 19, 4, 5, 2, 17, 10, 3, 13, 7, 18, 20, 15, 11, 9, 6, 14, 16, 1}",3.339865,-0.000868,0.043613
"{1, 18, 3, 19, 2, 16, 8, 15, 10, 12, 9, 7, 13, 11, 20, 14, 4, 6, 17, 5, 1}",4.007737,"{1, 11, 13, 9, 7, 20, 14, 4, 6, 5, 17, 3, 19, 2, 16, 8, 15, 10, 12, 18, 1}",4.079957,0.018020,0.043870
"{1, 16, 17, 14, 15, 13, 2, 18, 11, 4, 10, 12, 8, 19, 9, 5, 20, 7, 3, 6, 1}",4.000870,"{1, 6, 3, 7, 20, 5, 9, 19, 8, 12, 10, 4, 11, 18, 2, 13, 15, 14, 17, 16, 1}",4.000870,0.000000,0.044040
"{1, 3, 6, 15, 17, 12, 18, 16, 11, 10, 20, 13, 4, 19, 8, 7, 9, 5, 2, 14, 1}",3.657182,"{1, 3, 6, 15, 17, 12, 18, 16, 11, 10, 20, 13, 4, 19, 8, 7, 9, 14, 5, 2, 1}",3.665225,0.002199,0.043934
"{1, 2, 9, 4, 7, 20, 8, 18, 14, 10, 11, 5, 13, 17, 12, 19, 15, 16, 3, 6, 1}",3.873781,"{1, 6, 3, 16, 15, 19, 12, 17, 13, 5, 11, 10, 14, 18, 8, 20, 7, 4, 9, 2, 1}",3.873780,0.000000,0.043966
"{1, 20, 11, 17, 6, 9, 18, 10, 12, 14, 3, 13, 2, 16, 7, 5, 19, 15, 8, 4, 1}",3.683326,"{1, 4, 8, 15, 19, 5, 7, 16, 2, 13, 3, 6, 17, 9, 14, 12, 10, 18, 11, 20, 1}",3.813772,0.035415,0.043914
"{1, 10, 14, 4, 20, 2, 3, 17, 8, 9, 18, 6, 13, 12, 19, 15, 7, 16, 5, 11, 1}",3.922034,"{1, 11, 5, 16, 7, 15, 19, 13, 6, 18, 9, 8, 17, 3, 2, 20, 4, 12, 14, 10, 1}",3.953789,0.008097,0.043918
"{1, 3, 12, 14, 19, 9, 18, 8, 2, 5, 7, 15, 4, 13, 20, 16, 17, 11, 6, 10, 1}",3.556448,"{1, 10, 15, 16, 17, 11, 6, 20, 13, 4, 7, 5, 2, 8, 18, 9, 19, 14, 12, 3, 1}",3.588233,0.008937,0.043764
"{1, 18, 16, 14, 8, 20, 9, 7, 10, 5, 3, 6, 4, 2, 13, 15, 17, 12, 19, 11, 1}",3.593527,"{1, 11, 19, 12, 17, 15, 13, 2, 4, 6, 3, 5, 10, 7, 9, 20, 8, 14, 16, 18, 1}",3.593527,0.000000,0.043816
"{1, 5, 18, 9, 11, 3, 12, 17, 20, 19, 16, 7, 8, 6, 2, 4, 10, 15, 13, 14, 1}",4.336065,"{1, 20, 17, 12, 3, 11, 9, 18, 5, 14, 13, 15, 10, 4, 2, 6, 16, 19, 7, 8, 1}",4.390368,0.012524,0.043825
"{1, 18, 16, 13, 17, 11, 8, 20, 12, 6, 10, 9, 15, 2, 19, 4, 7, 14, 5, 3, 1}",4.144192,"{1, 18, 16, 13, 17, 11, 12, 8, 20, 9, 15, 2, 19, 4, 7, 10, 6, 5, 14, 3, 1}",4.463688,0.077095,0.043993
"{1, 4, 17, 12, 3, 7, 19, 2, 16, 13, 10, 8, 11, 5, 20, 6, 14, 9, 15, 18, 1}",4.215372,"{1, 18, 15, 7, 19, 2, 16, 3, 12, 17, 13, 10, 4, 8, 11, 5, 20, 6, 14, 9, 1}",4.282240,0.015863,0.044299
"{1, 2, 15, 13, 6, 9, 20, 19, 12, 10, 4, 7, 16, 17, 18, 3, 5, 8, 14, 11, 1}",3.859563,"{1, 2, 15, 13, 6, 9, 20, 19, 10, 4, 7, 16, 17, 18, 3, 5, 8, 12, 14, 11, 1}",3.891898,0.008378,0.044023
"{1, 5, 12, 9, 4, 20, 6, 11, 14, 8, 10, 2, 15, 16, 3, 19, 13, 17, 18, 7, 1}",3.618448,"{1, 7, 18, 17, 13, 19, 3, 16, 15, 2, 10, 8, 4, 20, 14, 11, 6, 9, 12, 5, 1}",3.671869,0.014764,0.043776
"{1, 10, 16, 17, 20, 11, 3, 13, 4, 18, 7, 8, 15, 12, 9, 2, 5, 19, 6, 14, 1}",4.405579,"{1, 14, 6, 19, 5, 2, 9, 12, 15, 8, 18, 7, 13, 4, 3, 11, 20, 17, 10, 16, 1}",4.491138,0.019421,0.043828
"{1, 13, 7, 10, 17, 9, 5, 4, 15, 16, 8, 11, 2, 3, 14, 6, 18, 20, 12, 19, 1}",3.700227,"{1, 20, 12, 19, 10, 17, 9, 5, 4, 15, 16, 7, 8, 11, 2, 3, 18, 6, 14, 13, 1}",3.810214,0.029724,0.044002
"{1, 3, 10, 13, 2, 6, 19, 7, 20, 14, 15, 11, 5, 18, 9, 16, 8, 17, 4, 12, 1}",3.959373,"{1, 3, 10, 13, 2, 6, 19, 7, 20, 14, 15, 11, 5, 18, 9, 16, 8, 17, 4, 12, 1}",3.959373,0.000000,0.043892
"{1, 16, 15, 2, 12, 5, 18, 8, 9, 20, 6, 4, 7, 11, 19, 17, 10, 13, 3, 14, 1}",3.757121,"{1, 16, 15, 2, 12, 5, 18, 8, 9, 4, 7, 11, 19, 17, 10, 13, 3, 14, 6, 20, 1}",3.805053,0.012758,0.043897
"{1, 15, 18, 5, 19, 9, 14, 20, 4, 16, 13, 12, 6, 17, 3, 11, 8, 7, 2, 10, 1}",3.455835,"{1, 10, 2, 7, 3, 17, 6, 12, 16, 13, 11, 8, 4, 20, 14, 9, 19, 5, 18, 15, 1}",3.458866,0.000877,0.044010
"{1, 14, 12, 8, 16, 9, 13, 19, 17, 3, 2, 20, 11, 7, 6, 18, 10, 4, 5, 15, 1}",3.608109,"{1, 15, 5, 4, 10, 18, 6, 7, 11, 20, 2, 3, 17, 19, 13, 9, 16, 8, 12, 14, 1}",3.608109,0.000000,0.043870
"{1, 16, 19, 9, 20, 14, 13, 3, 15, 12, 8, 11, 17, 18, 4, 6, 5, 10, 2, 7, 1}",3.805764,"{1, 6, 7, 2, 10, 5, 4, 18, 17, 11, 8, 12, 15, 3, 13, 14, 20, 9, 19, 16, 1}",3.819266,0.003548,0.043717
"{1, 2, 5, 19, 11, 3, 12, 9, 15, 13, 20, 7, 17, 16, 8, 6, 10, 4, 18, 14, 1}",3.968061,"{1, 14, 2, 5, 19, 11, 3, 12, 9, 15, 13, 20, 7, 17, 16, 8, 6, 10, 4, 18, 1}",4.029430,0.015466,0.043882
"{1, 2, 19, 7, 16, 14, 20, 15, 5, 4, 9, 6, 10, 18, 13, 8, 11, 3, 12, 17, 1}",3.824217,"{1, 2, 19, 7, 16, 14, 20, 5, 15, 4, 9, 6, 10, 18, 13, 8, 11, 3, 12, 17, 1}",3.822755,-0.000382,0.043689
"{1, 11, 10, 13, 20, 15, 8, 2, 19, 9, 5, 14, 3, 17, 7, 12, 6, 18, 4, 16, 1}",3.670930,"{1, 16, 4, 18, 6, 12, 7, 17, 3, 14, 5, 9, 19, 2, 8, 15, 20, 13, 10, 11, 1}",3.670931,0.000000,0.043802
"{1, 19, 18, 11, 3, 12, 7, 5, 2, 4, 9, 20, 8, 6, 13, 17, 10, 14, 16, 15, 1}",3.692602,"{1, 19, 18, 11, 3, 12, 7, 5, 2, 4, 9, 20, 8, 17, 6, 13, 10, 14, 16, 15, 1}",3.714316,0.005880,0.043953
"{1, 12, 19, 18, 8, 5, 17, 9, 16, 20, 11, 7, 13, 10, 6, 15, 4, 2, 3, 14, 1}",3.679909,"{1, 12, 14, 2, 3, 17, 9, 5, 19, 18, 8, 16, 20, 11, 7, 13, 10, 6, 15, 4, 1}",3.845446,0.044984,0.043968
"{1, 2, 9, 4, 19, 14, 8, 12, 3, 17, 7, 16, 18, 13, 11, 5, 20, 10, 15, 6, 1}",3.641348,"{1, 15, 10, 20, 5, 11, 7, 16, 13, 18, 14, 19, 4, 9, 2, 3, 12, 8, 17, 6, 1}",3.925355,0.077995,0.043961
"{1, 2, 17, 10, 13, 7, 4, 3, 15, 12, 20, 16, 19, 9, 6, 18, 8, 5, 11, 14, 1}",3.572787,"{1, 2, 17, 10, 13, 7, 3, 15, 12, 20, 16, 19, 9, 6, 18, 8, 5, 11, 14, 4, 1}",3.635536,0.017563,0.043804
"{1, 17, 2, 12, 13, 8, 14, 19, 11, 16, 4, 3, 9, 15, 10, 7, 5, 18, 6, 20, 1}",4.001388,"{1, 17, 2, 12, 13, 8, 14, 19, 11, 16, 4, 3, 9, 15, 10, 7, 5, 18, 6, 20, 1}",4.001388,0.000000,0.043912
"{1, 12, 14, 2, 19, 18, 11, 3, 15, 16, 7, 10, 20, 4, 17, 6, 13, 5, 8, 9, 1}",3.324991,"{1, 9, 8, 5, 13, 20, 10, 7, 16, 15, 3, 11, 18, 19, 2, 14, 17, 4, 6, 12, 1}",3.443644,0.035685,0.043801
"{1, 17, 10, 15, 4, 20, 16, 8, 3, 7, 11, 13, 9, 14, 18, 12, 6, 2, 5, 19, 1}",3.659517,"{1, 17, 14, 18, 9, 13, 11, 7, 3, 8, 16, 20, 4, 10, 15, 19, 2, 6, 12, 5, 1}",3.693832,0.009377,0.043832
"{1, 13, 2, 3, 14, 12, 9, 19, 7, 17, 15, 4, 11, 6, 5, 8, 20, 10, 16, 18, 1}",3.820503,"{1, 13, 2, 3, 14, 12, 9, 19, 7, 17, 15, 4, 11, 6, 5, 8, 20, 10, 16, 18, 1}",3.820503,0.000000,0.044105
"{1, 7, 12, 11, 19, 4, 6, 20, 16, 14, 3, 15, 13, 9, 5, 18, 2, 10, 17, 8, 1}",4.230426,"{1, 8, 17, 10, 2, 18, 5, 9, 13, 15, 3, 14, 16, 20, 6, 4, 19, 11, 12, 7, 1}",4.230426,0.000000,0.044157
"{1, 15, 2, 3, 12, 9, 11, 13, 16, 6, 20, 18, 7, 14, 8, 19, 5, 10, 17, 4, 1}",4.504920,"{1, 2, 15, 16, 13, 11, 3, 12, 9, 6, 20, 18, 7, 14, 8, 19, 5, 10, 17, 4, 1}",4.533485,0.006341,0.044273
"{1, 13, 20, 11, 16, 6, 15, 19, 9, 3, 14, 5, 2, 4, 10, 7, 17, 18, 12, 8, 1}",4.016846,"{1, 13, 20, 11, 16, 6, 15, 19, 9, 3, 14, 5, 17, 7, 2, 4, 10, 18, 12, 8, 1}",4.230916,0.053293,0.043779
"{1, 6, 10, 18, 8, 3, 9, 7, 2, 20, 17, 16, 14, 5, 19, 12, 4, 15, 11, 13, 1}",4.175632,"{1, 13, 11, 15, 4, 12, 19, 5, 14, 16, 17, 20, 7, 9, 3, 8, 10, 6, 18, 2, 1}",4.192753,0.004100,0.043833
"{1, 17, 2, 12, 4, 14, 3, 16, 20, 19, 18, 5, 13, 8, 6, 15, 11, 9, 10, 7, 1}",3.833707,"{1, 7, 10, 9, 11, 15, 6, 8, 13, 5, 18, 19, 20, 16, 3, 14, 4, 12, 2, 17, 1}",3.833706,0.000000,0.044158
"{1, 8, 9, 11, 4, 2, 12, 10, 6, 13, 5, 14, 3, 20, 18, 7, 17, 15, 16, 19, 1}",4.405321,"{1, 8, 9, 11, 2, 4, 13, 5, 14, 3, 6, 10, 12, 20, 18, 7, 17, 15, 16, 19, 1}",4.423507,0.004128,0.043723
"{1, 18, 6, 16, 9, 10, 8, 15, 2, 19, 12, 17, 4, 5, 3, 7, 20, 14, 11, 13, 1}",3.764831,"{1, 18, 9, 10, 8, 15, 2, 19, 12, 17, 4, 5, 3, 7, 20, 16, 6, 14, 11, 13, 1}",3.856523,0.024355,0.044001
"{1, 8, 2, 17, 15, 10, 16, 19, 9, 13, 6, 18, 20, 4, 12, 5, 14, 11, 3, 7, 1}",3.659899,"{1, 8, 2, 17, 15, 10, 19, 16, 9, 13, 6, 18, 20, 4, 12, 5, 14, 11, 3, 7, 1}",3.658005,-0.000518,0.043602
"{1, 13, 12, 11, 2, 4, 19, 10, 3, 14, 15, 5, 9, 7, 6, 20, 8, 17, 18, 16, 1}",4.247321,"{1, 16, 18, 17, 8, 20, 6, 7, 9, 5, 15, 14, 3, 10, 19, 13, 4, 2, 11, 12, 1}",4.295373,0.011313,0.044035
"{1, 15, 6, 17, 8, 10, 12, 5, 9, 19, 2, 11, 14, 3, 16, 4, 20, 13, 18, 7, 1}",3.677203,"{1, 7, 18, 13, 20, 4, 16, 3, 14, 11, 2, 19, 9, 5, 12, 10, 8, 17, 6, 15, 1}",3.677203,0.000000,0.044118
"{1, 5, 15, 19, 20, 10, 6, 11, 16, 13, 2, 4, 3, 18, 12, 14, 17, 8, 9, 7, 1}",4.103590,"{1, 5, 15, 10, 6, 20, 19, 2, 4, 13, 3, 18, 12, 14, 17, 8, 11, 16, 7, 9, 1}",4.372697,0.065578,0.043779
"{1, 5, 8, 12, 20, 3, 18, 2, 6, 7, 19, 11, 16, 10, 17, 14, 4, 13, 15, 9, 1}",4.528869,"{1, 5, 8, 12, 20, 3, 19, 7, 18, 2, 6, 16, 10, 17, 14, 11, 4, 13, 15, 9, 1}",4.646746,0.026028,0.043687
"{1, 18, 5, 3, 20, 10, 2, 9, 15, 11, 13, 4, 19, 12, 8, 17, 7, 14, 16, 6, 1}",3.411303,"{1, 18, 5, 3, 20, 10, 2, 9, 15, 11, 19, 13, 4, 12, 8, 17, 7, 14, 16, 6, 1}",3.425333,0.004113,0.043905
"{1, 15, 4, 20, 10, 18, 7, 16, 9, 6, 13, 14, 5, 8, 12, 2, 19, 17, 3, 11, 1}",4.024268,"{1, 11, 3, 4, 15, 10, 20, 19, 2, 12, 8, 5, 17, 14, 13, 9, 16, 7, 18, 6, 1}",4.463238,0.109081,0.043910
"{1, 13, 11, 18, 12, 2, 10, 5, 20, 16, 3, 7, 6, 19, 15, 17, 9, 14, 4, 8, 1}",3.602144,"{1, 13, 11, 18, 12, 2, 10, 5, 20, 16, 3, 7, 6, 19, 15, 17, 9, 14, 4, 8, 1}",3.602144,0.000000,0.043848
"{1, 15, 7, 10, 17, 4, 2, 16, 9, 8, 5, 14, 20, 11, 3, 12, 13, 18, 6, 19, 1}",3.395640,"{1, 19, 6, 18, 13, 12, 3, 11, 20, 14, 5, 8, 9, 16, 2, 4, 17, 10, 7, 15, 1}",3.395640,0.000000,0.044072
"{1, 10, 7, 19, 2, 3, 14, 12, 20, 8, 5, 16, 11, 18, 4, 13, 15, 6, 9, 17, 1}",4.157945,"{1, 17, 9, 10, 7, 19, 2, 3, 14, 12, 8, 5, 16, 20, 11, 18, 15, 6, 13, 4, 1}",4.250717,0.022312,0.043927
