optimal_tour,optimal_tour_length,nearest_neighbor_tour,nearest_neighbor_tour_length,score,time
"{1, 30, 18, 21, 19, 5, 4, 23, 22, 29, 27, 8, 16, 24, 20, 28, 13, 12, 25, 15, 11, 6, 7, 3, 10, 9, 14, 26, 2, 17, 1}",4.361644,"{1, 30, 21, 18, 19, 5, 4, 7, 6, 11, 15, 25, 28, 13, 12, 20, 24, 16, 8, 27, 29, 22, 23, 17, 3, 10, 9, 14, 26, 2, 1}",4.748986,0.088806,0.000106
"{1, 19, 23, 2, 12, 5, 22, 10, 30, 9, 21, 15, 25, 16, 4, 17, 29, 3, 7, 28, 8, 6, 11, 14, 27, 13, 18, 26, 24, 20, 1}",4.764785,"{1, 19, 23, 2, 12, 5, 22, 26, 18, 13, 27, 14, 24, 20, 6, 8, 11, 3, 29, 17, 4, 25, 15, 21, 9, 30, 10, 16, 7, 28, 1}",6.206721,0.302624,0.000101
"{1, 30, 19, 3, 20, 24, 5, 17, 2, 27, 28, 23, 7, 25, 13, 4, 22, 6, 8, 26, 11, 9, 14, 12, 18, 16, 10, 21, 29, 15, 1}",4.457781,"{1, 19, 3, 20, 24, 5, 17, 2, 27, 28, 23, 7, 25, 4, 22, 6, 13, 8, 11, 26, 12, 18, 14, 9, 10, 16, 30, 15, 29, 21, 1}",4.760227,0.067847,0.000100
"{1, 28, 24, 12, 11, 25, 27, 16, 6, 26, 19, 4, 21, 17, 23, 2, 30, 8, 20, 29, 10, 14, 15, 18, 22, 3, 7, 13, 5, 9, 1}",4.463179,"{1, 28, 18, 15, 14, 10, 29, 20, 8, 30, 2, 23, 17, 21, 4, 19, 26, 6, 16, 27, 25, 12, 11, 9, 5, 13, 7, 3, 22, 24, 1}",4.672565,0.046914,0.000101
"{1, 19, 3, 2, 10, 12, 24, 16, 9, 23, 5, 26, 27, 8, 28, 20, 4, 17, 7, 29, 22, 25, 14, 11, 30, 6, 21, 13, 18, 15, 1}",5.011755,"{1, 19, 15, 18, 13, 21, 6, 11, 14, 30, 22, 29, 7, 17, 4, 20, 28, 8, 27, 26, 5, 23, 9, 16, 10, 2, 3, 12, 24, 25, 1}",6.400388,0.277075,0.000101
"{1, 27, 20, 23, 5, 13, 17, 29, 2, 24, 8, 19, 11, 15, 25, 22, 7, 9, 12, 16, 18, 3, 4, 30, 28, 14, 26, 10, 6, 21, 1}",4.439938,"{1, 21, 27, 20, 23, 5, 6, 10, 26, 14, 28, 30, 4, 3, 18, 9, 7, 12, 16, 29, 2, 17, 24, 13, 19, 8, 15, 11, 25, 22, 1}",5.417565,0.220190,0.000125
"{1, 2, 20, 11, 16, 26, 23, 14, 13, 12, 29, 4, 21, 19, 15, 8, 5, 30, 3, 9, 24, 27, 7, 6, 28, 17, 18, 22, 10, 25, 1}",4.844696,"{1, 2, 20, 11, 16, 26, 23, 14, 13, 18, 22, 10, 25, 7, 6, 28, 27, 3, 30, 5, 24, 9, 17, 8, 15, 29, 4, 21, 19, 12, 1}",5.853629,0.208255,0.000102
"{1, 29, 23, 27, 5, 7, 14, 8, 9, 12, 15, 25, 28, 20, 11, 19, 24, 30, 22, 18, 4, 13, 3, 26, 2, 6, 16, 17, 21, 10, 1}",5.077907,"{1, 29, 23, 27, 16, 17, 21, 10, 26, 2, 6, 19, 24, 11, 20, 9, 8, 7, 14, 5, 15, 12, 28, 25, 30, 22, 18, 3, 13, 4, 1}",5.996515,0.180903,0.000100
"{1, 12, 7, 2, 4, 3, 18, 27, 20, 16, 14, 11, 17, 25, 5, 28, 10, 22, 24, 29, 26, 8, 6, 19, 15, 30, 13, 21, 9, 23, 1}",4.827969,"{1, 23, 9, 21, 13, 12, 7, 25, 17, 10, 22, 28, 5, 19, 30, 15, 6, 8, 26, 29, 24, 11, 14, 20, 16, 3, 18, 27, 2, 4, 1}",5.363923,0.111010,0.000102
"{1, 5, 20, 27, 29, 28, 14, 30, 21, 7, 17, 25, 15, 11, 4, 12, 13, 22, 10, 24, 18, 2, 23, 9, 8, 26, 16, 6, 19, 3, 1}",4.286794,"{1, 5, 20, 27, 29, 28, 14, 25, 21, 7, 17, 12, 4, 11, 15, 30, 3, 19, 6, 16, 26, 8, 23, 9, 2, 18, 24, 22, 10, 13, 1}",4.953064,0.155424,0.000102
"{1, 23, 28, 4, 21, 22, 26, 30, 8, 15, 20, 12, 3, 18, 29, 9, 5, 6, 11, 24, 7, 19, 16, 17, 27, 25, 10, 13, 2, 14, 1}",4.672641,"{1, 14, 23, 2, 21, 4, 22, 26, 3, 18, 29, 9, 5, 6, 7, 19, 16, 24, 11, 17, 10, 25, 27, 13, 28, 30, 8, 12, 20, 15, 1}",6.018718,0.288076,0.000106
"{1, 9, 16, 10, 23, 3, 12, 7, 25, 24, 28, 4, 30, 18, 19, 11, 13, 27, 26, 17, 20, 6, 2, 22, 5, 8, 14, 21, 29, 15, 1}",4.545421,"{1, 9, 16, 10, 29, 15, 14, 21, 8, 5, 22, 2, 6, 17, 20, 26, 27, 18, 30, 19, 11, 13, 23, 12, 3, 7, 25, 24, 28, 4, 1}",5.326109,0.171753,0.000101
"{1, 9, 7, 27, 19, 21, 29, 28, 23, 22, 24, 30, 11, 13, 3, 5, 17, 2, 25, 20, 18, 14, 26, 4, 6, 8, 15, 10, 16, 12, 1}",4.599321,"{1, 12, 7, 27, 9, 16, 15, 10, 8, 6, 4, 26, 20, 18, 25, 17, 2, 5, 3, 13, 11, 22, 24, 30, 23, 28, 29, 21, 19, 14, 1}",5.531446,0.202666,0.000101
"{1, 25, 17, 29, 8, 11, 5, 12, 24, 28, 22, 7, 16, 10, 15, 20, 30, 2, 3, 6, 13, 26, 19, 27, 23, 21, 4, 9, 14, 18, 1}",4.484090,"{1, 18, 14, 9, 4, 21, 23, 27, 19, 13, 6, 2, 3, 26, 30, 20, 16, 24, 12, 5, 17, 29, 11, 8, 25, 22, 7, 28, 10, 15, 1}",5.417732,0.208212,0.000101
"{1, 4, 13, 12, 26, 11, 15, 18, 30, 27, 25, 8, 19, 2, 3, 22, 24, 5, 21, 20, 28, 6, 14, 16, 17, 29, 7, 10, 9, 23, 1}",3.987278,"{1, 4, 13, 12, 26, 11, 18, 30, 15, 27, 8, 19, 2, 3, 22, 24, 5, 21, 20, 28, 6, 14, 7, 10, 9, 23, 29, 16, 17, 25, 1}",5.499947,0.379374,0.000101
"{1, 8, 11, 15, 13, 16, 18, 20, 4, 23, 26, 10, 9, 12, 24, 14, 30, 2, 19, 22, 6, 27, 17, 21, 3, 5, 28, 25, 29, 7, 1}",4.692111,"{1, 7, 25, 28, 3, 5, 6, 27, 21, 17, 22, 8, 11, 15, 13, 16, 18, 20, 12, 24, 9, 10, 26, 23, 4, 14, 30, 2, 19, 29, 1}",5.279708,0.125231,0.000105
"{1, 10, 20, 26, 11, 25, 5, 3, 27, 9, 23, 18, 13, 17, 24, 15, 14, 6, 16, 30, 19, 28, 29, 2, 12, 4, 8, 7, 22, 21, 1}",4.130565,"{1, 10, 20, 26, 11, 16, 30, 19, 28, 29, 4, 8, 12, 2, 6, 14, 15, 17, 24, 13, 18, 23, 9, 25, 5, 3, 27, 21, 22, 7, 1}",4.707220,0.139607,0.000101
"{1, 18, 11, 29, 17, 24, 10, 2, 23, 20, 8, 30, 12, 13, 3, 25, 4, 7, 6, 22, 14, 5, 26, 15, 28, 9, 21, 19, 16, 27, 1}",4.513732,"{1, 27, 18, 11, 29, 17, 24, 10, 2, 23, 20, 8, 30, 12, 13, 3, 28, 21, 9, 25, 4, 7, 6, 22, 26, 15, 5, 14, 16, 19, 1}",4.826022,0.069187,0.000101
"{1, 3, 28, 30, 11, 7, 27, 24, 14, 8, 9, 22, 12, 6, 13, 18, 16, 2, 17, 19, 21, 20, 26, 15, 25, 5, 23, 4, 29, 10, 1}",4.616835,"{1, 3, 28, 30, 11, 7, 27, 24, 14, 8, 12, 6, 22, 9, 13, 17, 2, 16, 18, 19, 21, 20, 26, 15, 25, 5, 23, 4, 29, 10, 1}",5.018679,0.087039,0.000100
"{1, 23, 7, 9, 19, 6, 21, 30, 5, 15, 10, 22, 12, 20, 24, 26, 8, 14, 13, 11, 17, 27, 4, 18, 16, 3, 2, 25, 29, 28, 1}",4.383417,"{1, 23, 28, 29, 25, 2, 3, 6, 21, 30, 5, 22, 10, 15, 19, 9, 7, 12, 24, 20, 8, 26, 14, 13, 11, 17, 16, 18, 27, 4, 1}",5.384689,0.228423,0.000101
"{1, 3, 2, 25, 22, 21, 11, 10, 26, 30, 27, 29, 18, 24, 5, 12, 14, 13, 19, 7, 4, 9, 16, 8, 28, 17, 6, 23, 15, 20, 1}",4.403911,"{1, 3, 20, 15, 23, 6, 17, 28, 8, 9, 4, 19, 13, 14, 12, 5, 24, 18, 29, 27, 26, 30, 11, 10, 21, 25, 2, 22, 16, 7, 1}",5.726631,0.300351,0.000106
"{1, 27, 20, 26, 16, 14, 11, 2, 22, 9, 28, 12, 24, 7, 23, 4, 17, 10, 29, 25, 19, 6, 13, 3, 18, 15, 21, 5, 30, 8, 1}",4.328825,"{1, 8, 20, 16, 26, 27, 2, 11, 14, 21, 5, 30, 15, 3, 18, 13, 6, 19, 25, 29, 4, 23, 7, 24, 12, 28, 9, 22, 17, 10, 1}",5.698721,0.316459,0.000100
"{1, 6, 22, 21, 10, 9, 16, 2, 15, 3, 26, 19, 8, 13, 7, 25, 17, 11, 30, 14, 29, 4, 5, 28, 18, 27, 12, 24, 23, 20, 1}",4.464353,"{1, 6, 20, 23, 24, 12, 27, 18, 28, 5, 4, 14, 29, 11, 17, 25, 7, 13, 8, 16, 2, 15, 3, 26, 19, 10, 21, 22, 9, 30, 1}",6.410594,0.435951,0.000127
"{1, 19, 3, 25, 18, 10, 12, 17, 9, 23, 30, 15, 13, 5, 26, 6, 11, 27, 2, 20, 14, 21, 16, 22, 24, 28, 7, 4, 29, 8, 1}",4.539044,"{1, 19, 8, 29, 4, 28, 7, 24, 22, 16, 20, 14, 21, 13, 15, 18, 10, 12, 17, 9, 23, 6, 26, 11, 27, 5, 30, 3, 25, 2, 1}",5.917623,0.303716,0.000101
"{1, 29, 11, 15, 24, 12, 28, 3, 6, 4, 26, 17, 27, 9, 20, 2, 16, 8, 18, 5, 10, 23, 13, 7, 30, 21, 25, 19, 22, 14, 1}",4.834633,"{1, 14, 22, 19, 25, 21, 30, 7, 13, 23, 10, 18, 5, 4, 17, 26, 27, 9, 20, 2, 16, 8, 3, 28, 11, 29, 6, 12, 15, 24, 1}",5.809483,0.201639,0.000104
"{1, 29, 17, 25, 24, 16, 5, 26, 14, 18, 13, 20, 19, 22, 23, 30, 6, 9, 28, 21, 12, 8, 15, 10, 3, 2, 4, 11, 7, 27, 1}",4.909894,"{1, 27, 29, 17, 25, 24, 16, 5, 26, 14, 18, 13, 28, 9, 21, 6, 12, 8, 10, 15, 3, 2, 4, 11, 7, 20, 19, 30, 22, 23, 1}",5.716702,0.164323,0.000105
"{1, 9, 24, 19, 28, 15, 25, 17, 30, 27, 18, 10, 14, 20, 4, 23, 3, 6, 16, 29, 7, 26, 11, 2, 21, 22, 13, 5, 8, 12, 1}",4.234433,"{1, 9, 24, 19, 12, 8, 28, 5, 13, 22, 11, 26, 7, 29, 4, 20, 14, 10, 18, 27, 30, 17, 15, 25, 3, 6, 16, 23, 21, 2, 1}",5.610236,0.324909,0.000104
"{1, 10, 14, 13, 19, 25, 16, 29, 24, 22, 17, 23, 8, 20, 15, 30, 26, 9, 12, 21, 27, 11, 2, 4, 6, 5, 28, 3, 18, 7, 1}",4.418200,"{1, 7, 28, 5, 3, 18, 6, 2, 4, 26, 30, 9, 12, 27, 21, 11, 22, 29, 17, 23, 8, 16, 25, 24, 10, 14, 13, 19, 20, 15, 1}",5.827709,0.319023,0.000108
"{1, 8, 26, 22, 29, 20, 4, 18, 3, 6, 23, 16, 27, 30, 11, 25, 14, 2, 9, 5, 24, 10, 21, 17, 19, 7, 28, 13, 15, 12, 1}",4.881074,"{1, 26, 8, 12, 22, 29, 20, 4, 18, 3, 6, 23, 30, 27, 16, 11, 9, 2, 5, 24, 10, 21, 17, 13, 15, 19, 7, 28, 14, 25, 1}",6.184842,0.267107,0.000104
"{1, 28, 8, 23, 7, 17, 29, 26, 9, 20, 25, 30, 13, 24, 14, 19, 10, 2, 6, 15, 12, 27, 16, 18, 22, 21, 4, 5, 11, 3, 1}",4.601604,"{1, 3, 21, 4, 5, 11, 22, 18, 25, 20, 30, 13, 24, 10, 2, 6, 15, 12, 27, 16, 28, 8, 7, 23, 29, 17, 26, 9, 14, 19, 1}",5.853462,0.272048,0.000160
"{1, 19, 29, 21, 22, 18, 17, 27, 9, 6, 12, 16, 7, 24, 15, 23, 3, 28, 25, 14, 30, 5, 10, 4, 8, 13, 20, 11, 2, 26, 1}",4.294538,"{1, 19, 29, 26, 2, 11, 20, 14, 25, 3, 28, 23, 9, 6, 12, 16, 24, 7, 15, 27, 17, 18, 22, 21, 13, 8, 4, 10, 30, 5, 1}",5.270993,0.227371,0.000100
"{1, 20, 8, 22, 5, 4, 30, 12, 29, 26, 11, 10, 25, 18, 6, 16, 24, 15, 23, 14, 21, 28, 13, 17, 9, 2, 3, 7, 19, 27, 1}",4.240997,"{1, 20, 8, 22, 5, 4, 30, 29, 26, 11, 10, 25, 18, 6, 24, 15, 23, 17, 13, 28, 21, 14, 9, 7, 2, 3, 19, 27, 12, 16, 1}",5.842742,0.377681,0.000101
"{1, 4, 12, 28, 24, 29, 14, 9, 8, 11, 30, 6, 7, 21, 16, 26, 17, 18, 27, 20, 2, 5, 13, 22, 25, 10, 3, 15, 23, 19, 1}",4.589827,"{1, 19, 4, 12, 15, 16, 26, 17, 18, 20, 2, 5, 13, 22, 25, 10, 3, 23, 21, 7, 6, 30, 11, 8, 9, 14, 29, 28, 24, 27, 1}",5.834386,0.271156,0.000100
"{1, 15, 16, 14, 27, 30, 13, 25, 8, 23, 22, 4, 3, 20, 21, 12, 11, 26, 17, 10, 2, 18, 6, 19, 7, 24, 9, 29, 5, 28, 1}",4.902279,"{1, 15, 16, 14, 27, 30, 13, 25, 8, 23, 22, 4, 3, 20, 12, 21, 11, 17, 26, 10, 2, 18, 6, 19, 7, 24, 9, 29, 5, 28, 1}",4.919866,0.003587,0.000101
"{1, 23, 25, 4, 17, 16, 5, 18, 2, 13, 28, 22, 10, 8, 3, 11, 6, 15, 19, 7, 12, 30, 29, 21, 20, 27, 24, 14, 9, 26, 1}",4.414742,"{1, 23, 26, 27, 20, 11, 3, 8, 10, 22, 28, 13, 2, 18, 5, 16, 17, 4, 25, 9, 14, 24, 21, 29, 15, 7, 19, 6, 30, 12, 1}",5.268435,0.193373,0.000101
"{1, 30, 2, 29, 25, 18, 11, 4, 12, 23, 26, 22, 3, 5, 20, 21, 7, 16, 14, 9, 28, 19, 10, 24, 8, 17, 6, 13, 15, 27, 1}",4.984754,"{1, 30, 2, 25, 18, 11, 20, 21, 7, 9, 16, 14, 28, 19, 10, 6, 13, 15, 27, 8, 17, 24, 5, 3, 26, 23, 12, 4, 29, 22, 1}",6.327258,0.269322,0.000102
"{1, 6, 19, 5, 16, 22, 24, 26, 3, 8, 20, 27, 11, 28, 15, 7, 17, 14, 2, 23, 30, 13, 10, 12, 21, 18, 25, 29, 4, 9, 1}",4.339100,"{1, 25, 18, 21, 12, 10, 29, 4, 9, 6, 19, 5, 16, 22, 24, 26, 3, 8, 20, 27, 11, 28, 15, 7, 17, 2, 14, 23, 30, 13, 1}",4.682156,0.079061,0.000101
"{1, 5, 23, 9, 18, 15, 28, 7, 29, 12, 6, 25, 20, 13, 8, 4, 2, 14, 11, 10, 30, 21, 16, 17, 19, 22, 3, 24, 26, 27, 1}",4.381998,"{1, 27, 26, 24, 3, 22, 19, 30, 21, 16, 17, 10, 11, 7, 28, 15, 18, 12, 29, 6, 25, 20, 13, 8, 4, 2, 14, 9, 23, 5, 1}",4.990467,0.138857,0.000102
"{1, 10, 21, 24, 11, 16, 2, 14, 25, 3, 18, 15, 6, 27, 13, 29, 30, 19, 17, 7, 9, 20, 5, 26, 28, 23, 12, 22, 8, 4, 1}",4.363641,"{1, 8, 4, 11, 24, 10, 21, 23, 12, 28, 26, 20, 9, 7, 17, 19, 30, 29, 15, 18, 6, 27, 13, 3, 25, 14, 2, 16, 22, 5, 1}",6.203191,0.421563,0.000101
"{1, 20, 26, 11, 27, 28, 23, 19, 10, 15, 24, 13, 14, 9, 30, 25, 4, 16, 7, 29, 22, 17, 6, 2, 5, 21, 12, 8, 18, 3, 1}",4.334166,"{1, 20, 26, 28, 27, 11, 5, 2, 6, 17, 22, 29, 7, 16, 4, 25, 30, 9, 14, 13, 24, 23, 19, 15, 10, 3, 18, 8, 12, 21, 1}",4.572240,0.054930,0.000106
"{1, 10, 13, 24, 22, 11, 5, 6, 17, 18, 27, 9, 21, 30, 19, 4, 16, 23, 25, 26, 15, 28, 8, 12, 7, 14, 20, 29, 3, 2, 1}",4.461991,"{1, 2, 29, 3, 5, 6, 11, 22, 24, 13, 10, 20, 14, 7, 12, 8, 28, 15, 26, 25, 23, 19, 30, 21, 17, 18, 9, 27, 4, 16, 1}",5.058707,0.133733,0.000100
"{1, 11, 13, 23, 22, 4, 10, 6, 9, 15, 27, 14, 2, 7, 12, 17, 19, 5, 30, 29, 25, 16, 24, 26, 21, 18, 8, 3, 20, 28, 1}",4.924096,"{1, 11, 13, 4, 23, 22, 7, 12, 19, 5, 30, 17, 2, 14, 27, 15, 9, 10, 6, 20, 28, 3, 8, 18, 24, 26, 16, 25, 29, 21, 1}",6.467643,0.313468,0.000101
"{1, 21, 10, 24, 7, 19, 25, 3, 26, 14, 29, 17, 4, 23, 27, 18, 9, 5, 22, 15, 2, 12, 11, 8, 20, 13, 30, 16, 28, 6, 1}",3.892157,"{1, 21, 6, 28, 16, 13, 30, 20, 8, 18, 9, 5, 15, 22, 2, 12, 11, 27, 23, 4, 17, 14, 29, 26, 3, 7, 19, 25, 24, 10, 1}",4.290197,0.102267,0.000101
"{1, 30, 9, 11, 5, 2, 28, 17, 20, 25, 18, 22, 29, 4, 15, 6, 3, 13, 19, 14, 10, 8, 16, 12, 7, 23, 26, 27, 24, 21, 1}",4.290260,"{1, 21, 24, 26, 23, 7, 16, 12, 8, 10, 14, 19, 13, 3, 4, 29, 5, 2, 28, 17, 20, 25, 18, 22, 11, 30, 9, 27, 15, 6, 1}",5.212154,0.214881,0.000102
"{1, 19, 24, 27, 4, 29, 12, 25, 26, 15, 17, 18, 3, 14, 8, 20, 6, 5, 30, 2, 7, 10, 22, 16, 11, 28, 21, 9, 23, 13, 1}",4.549179,"{1, 19, 24, 27, 4, 29, 12, 25, 26, 15, 8, 14, 20, 6, 5, 30, 2, 7, 22, 16, 10, 28, 9, 21, 13, 23, 11, 17, 18, 3, 1}",5.838266,0.283367,0.000116
"{1, 12, 6, 18, 2, 5, 11, 19, 14, 27, 15, 24, 4, 28, 23, 26, 30, 9, 21, 29, 16, 22, 25, 3, 17, 13, 20, 10, 8, 7, 1}",4.866317,"{1, 8, 7, 12, 6, 10, 20, 13, 3, 25, 22, 16, 29, 21, 9, 30, 26, 23, 28, 4, 24, 27, 15, 19, 14, 11, 5, 2, 18, 17, 1}",5.773911,0.186505,0.000101
"{1, 18, 4, 6, 20, 24, 21, 29, 7, 16, 23, 10, 2, 15, 19, 28, 25, 5, 30, 27, 22, 9, 14, 26, 8, 3, 12, 13, 17, 11, 1}",4.600511,"{1, 11, 18, 17, 13, 12, 6, 20, 24, 21, 4, 29, 7, 16, 23, 10, 19, 28, 25, 5, 22, 27, 30, 9, 15, 2, 3, 26, 8, 14, 1}",5.465378,0.187994,0.000104
"{1, 24, 13, 12, 30, 7, 19, 14, 10, 26, 23, 28, 5, 22, 21, 20, 29, 2, 4, 25, 3, 27, 11, 9, 17, 16, 8, 15, 6, 18, 1}",4.680469,"{1, 9, 11, 27, 25, 3, 22, 5, 28, 26, 23, 10, 14, 19, 7, 12, 13, 24, 18, 6, 15, 17, 16, 8, 30, 21, 20, 4, 29, 2, 1}",5.796426,0.238429,0.000100
"{1, 27, 23, 3, 8, 5, 24, 28, 21, 17, 12, 20, 13, 26, 15, 6, 22, 10, 2, 14, 16, 7, 29, 25, 9, 4, 18, 19, 11, 30, 1}",4.258201,"{1, 30, 11, 19, 18, 4, 9, 25, 29, 7, 16, 14, 10, 2, 22, 6, 15, 26, 13, 20, 12, 17, 21, 28, 24, 5, 8, 3, 23, 27, 1}",4.263058,0.001141,0.000101
"{1, 13, 9, 24, 6, 19, 30, 28, 8, 21, 29, 23, 2, 14, 5, 16, 18, 11, 3, 15, 20, 10, 27, 4, 22, 7, 12, 26, 17, 25, 1}",4.158252,"{1, 13, 9, 24, 26, 17, 7, 12, 22, 4, 27, 20, 10, 15, 16, 18, 11, 3, 5, 23, 2, 14, 29, 21, 8, 28, 30, 19, 6, 25, 1}",4.647529,0.117664,0.000124
"{1, 27, 22, 3, 29, 7, 12, 23, 8, 18, 25, 28, 30, 17, 11, 16, 19, 24, 20, 21, 10, 6, 5, 26, 15, 2, 4, 14, 9, 13, 1}",4.443740,"{1, 27, 26, 4, 14, 13, 9, 2, 15, 5, 6, 20, 21, 19, 24, 10, 30, 17, 28, 25, 18, 23, 12, 7, 29, 3, 8, 22, 16, 11, 1}",5.568095,0.253020,0.000101
"{1, 27, 4, 20, 25, 10, 3, 29, 2, 21, 6, 17, 13, 16, 11, 15, 28, 22, 5, 12, 8, 7, 9, 26, 19, 30, 18, 24, 23, 14, 1}",5.235612,"{1, 14, 16, 11, 15, 28, 13, 2, 29, 17, 21, 6, 10, 3, 25, 20, 4, 27, 18, 30, 19, 26, 9, 7, 8, 12, 22, 5, 23, 24, 1}",5.816591,0.110967,0.000100
"{1, 30, 26, 10, 5, 8, 27, 18, 4, 12, 28, 20, 22, 24, 7, 29, 3, 19, 13, 21, 23, 2, 16, 11, 6, 14, 9, 17, 15, 25, 1}",4.809663,"{1, 30, 5, 10, 26, 8, 27, 18, 4, 12, 28, 20, 22, 24, 7, 29, 21, 23, 2, 16, 11, 13, 19, 3, 17, 15, 9, 6, 14, 25, 1}",5.620846,0.168657,0.000101
"{1, 17, 22, 11, 16, 19, 2, 30, 4, 7, 3, 9, 21, 6, 25, 5, 24, 14, 10, 26, 28, 12, 13, 27, 20, 15, 8, 18, 29, 23, 1}",4.000113,"{1, 17, 22, 23, 29, 18, 15, 8, 20, 27, 13, 26, 28, 12, 25, 5, 24, 14, 10, 6, 21, 9, 3, 7, 4, 30, 2, 19, 16, 11, 1}",4.347237,0.086779,0.000102
"{1, 11, 6, 13, 8, 14, 2, 7, 9, 5, 18, 28, 17, 23, 24, 3, 10, 30, 16, 22, 25, 12, 26, 27, 4, 21, 15, 20, 19, 29, 1}",4.492131,"{1, 29, 8, 14, 13, 6, 11, 19, 20, 15, 21, 27, 26, 12, 25, 22, 16, 30, 10, 3, 24, 23, 17, 28, 18, 9, 7, 2, 5, 4, 1}",6.016048,0.339241,0.000110
"{1, 22, 9, 3, 25, 26, 14, 11, 19, 27, 10, 12, 6, 29, 8, 18, 24, 20, 4, 30, 21, 23, 16, 7, 13, 5, 2, 15, 28, 17, 1}",4.076130,"{1, 17, 28, 15, 2, 13, 5, 7, 16, 23, 30, 4, 21, 6, 29, 12, 10, 27, 19, 11, 9, 3, 25, 26, 14, 22, 8, 18, 20, 24, 1}",5.700678,0.398552,0.000101
"{1, 25, 13, 29, 30, 19, 24, 11, 21, 18, 12, 15, 6, 22, 3, 17, 5, 4, 28, 26, 23, 8, 20, 27, 9, 10, 7, 16, 2, 14, 1}",4.580349,"{1, 4, 28, 5, 17, 30, 29, 13, 19, 24, 3, 6, 22, 15, 21, 18, 12, 23, 26, 27, 9, 20, 10, 7, 16, 2, 14, 25, 11, 8, 1}",6.328443,0.381651,0.000100
"{1, 6, 7, 13, 29, 30, 3, 5, 19, 21, 15, 14, 4, 17, 10, 20, 23, 2, 24, 25, 18, 16, 8, 22, 11, 12, 9, 28, 26, 27, 1}",4.074335,"{1, 6, 7, 13, 3, 5, 19, 30, 29, 21, 15, 14, 4, 17, 10, 20, 23, 2, 25, 24, 28, 26, 27, 9, 12, 16, 8, 11, 22, 18, 1}",4.838657,0.187594,0.000101
"{1, 21, 13, 24, 14, 25, 29, 15, 11, 8, 27, 26, 9, 28, 5, 4, 19, 16, 3, 10, 6, 30, 22, 18, 17, 7, 12, 20, 2, 23, 1}",4.542650,"{1, 21, 13, 24, 12, 20, 2, 23, 4, 16, 19, 3, 10, 6, 30, 22, 18, 17, 7, 29, 25, 15, 11, 8, 27, 26, 9, 5, 28, 14, 1}",6.020073,0.325234,0.000100
"{1, 27, 6, 26, 5, 30, 29, 21, 7, 18, 12, 17, 22, 10, 8, 3, 25, 11, 20, 2, 19, 4, 23, 13, 14, 28, 9, 15, 16, 24, 1}",4.643669,"{1, 24, 27, 16, 15, 9, 28, 23, 13, 14, 4, 19, 2, 20, 11, 10, 25, 3, 8, 22, 21, 7, 18, 17, 12, 6, 26, 5, 30, 29, 1}",5.097212,0.097669,0.000106
"{1, 4, 29, 10, 14, 11, 28, 21, 6, 27, 16, 20, 17, 2, 8, 19, 25, 3, 12, 24, 22, 18, 5, 7, 30, 26, 13, 9, 15, 23, 1}",4.624975,"{1, 23, 13, 9, 15, 18, 30, 26, 7, 5, 22, 24, 12, 3, 25, 17, 20, 2, 8, 19, 16, 27, 6, 29, 4, 10, 14, 11, 28, 21, 1}",5.111972,0.105297,0.000102
"{1, 8, 7, 22, 24, 4, 23, 11, 14, 28, 29, 9, 25, 3, 18, 27, 19, 13, 10, 16, 5, 6, 26, 30, 15, 12, 17, 20, 2, 21, 1}",3.933005,"{1, 8, 7, 22, 27, 19, 18, 3, 25, 9, 28, 14, 11, 23, 4, 24, 29, 13, 16, 5, 6, 26, 30, 17, 20, 2, 21, 15, 12, 10, 1}",4.979002,0.265954,0.000101
"{1, 7, 3, 29, 13, 30, 11, 20, 8, 6, 24, 18, 22, 19, 23, 4, 21, 9, 2, 28, 10, 25, 14, 16, 15, 12, 5, 26, 27, 17, 1}",5.236726,"{1, 7, 17, 27, 28, 10, 25, 19, 23, 4, 21, 2, 9, 26, 5, 12, 15, 16, 14, 30, 13, 29, 3, 20, 11, 8, 18, 22, 6, 24, 1}",7.054709,0.347160,0.000101
"{1, 26, 7, 15, 9, 29, 19, 28, 10, 2, 22, 20, 6, 4, 8, 18, 23, 13, 3, 14, 16, 17, 5, 30, 27, 25, 24, 21, 12, 11, 1}",4.365103,"{1, 26, 7, 12, 11, 21, 24, 18, 23, 4, 8, 6, 20, 22, 2, 19, 29, 10, 28, 13, 25, 27, 30, 3, 14, 16, 17, 5, 15, 9, 1}",5.134778,0.176325,0.000101
"{1, 17, 27, 30, 9, 19, 5, 20, 29, 10, 26, 14, 4, 8, 21, 7, 23, 3, 6, 16, 15, 22, 28, 18, 13, 2, 24, 25, 11, 12, 1}",4.032322,"{1, 12, 14, 4, 24, 2, 3, 23, 7, 8, 21, 25, 11, 13, 18, 28, 27, 30, 17, 5, 9, 19, 22, 15, 16, 6, 10, 29, 20, 26, 1}",5.166730,0.281329,0.000125
"{1, 23, 22, 7, 24, 2, 20, 27, 25, 6, 18, 3, 12, 26, 16, 17, 30, 13, 9, 5, 10, 8, 21, 11, 15, 29, 14, 28, 4, 19, 1}",4.697416,"{1, 19, 4, 28, 6, 18, 3, 12, 25, 27, 24, 7, 23, 22, 2, 20, 26, 16, 9, 13, 30, 17, 5, 10, 15, 29, 14, 11, 21, 8, 1}",5.876743,0.251059,0.000101
