optimal_tour,optimal_tour_length,greedy_tour,greedy_tour_length,score,time
"{1, 17, 15, 16, 19, 20, 2, 24, 29, 10, 11, 25, 4, 12, 6, 14, 26, 21, 23, 5, 28, 8, 13, 22, 18, 30, 7, 3, 9, 27, 1}",4.233489,"{1, 17, 15, 16, 14, 6, 25, 12, 4, 28, 8, 5, 23, 26, 21, 7, 30, 18, 22, 13, 11, 10, 29, 2, 20, 19, 24, 3, 9, 27, 1}",4.956345,0.170747,0.000255
"{1, 2, 29, 25, 12, 3, 18, 4, 6, 16, 14, 15, 19, 22, 23, 30, 20, 10, 17, 8, 28, 27, 21, 26, 11, 5, 24, 13, 9, 7, 1}",4.326134,"{1, 7, 8, 21, 27, 28, 26, 11, 5, 17, 10, 20, 30, 22, 23, 25, 12, 3, 18, 4, 6, 16, 14, 15, 19, 24, 13, 9, 29, 2, 1}",5.310009,0.227426,0.000251
"{1, 14, 3, 26, 21, 4, 13, 10, 6, 15, 18, 30, 5, 9, 25, 20, 23, 28, 19, 2, 17, 22, 16, 8, 12, 27, 7, 11, 29, 24, 1}",4.730050,"{1, 14, 21, 26, 3, 30, 5, 9, 25, 28, 23, 20, 18, 15, 6, 10, 13, 4, 8, 12, 16, 22, 17, 2, 19, 27, 7, 11, 29, 24, 1}",5.616710,0.187453,0.000253
"{1, 9, 20, 30, 22, 11, 6, 26, 21, 23, 8, 4, 15, 25, 29, 14, 7, 17, 12, 16, 5, 3, 19, 28, 10, 18, 13, 27, 24, 2, 1}",3.955901,"{1, 9, 20, 30, 22, 11, 6, 26, 21, 23, 8, 16, 5, 12, 17, 14, 29, 4, 15, 25, 7, 3, 19, 28, 10, 18, 13, 27, 24, 2, 1}",4.300726,0.087167,0.000243
"{1, 19, 18, 22, 26, 23, 13, 25, 14, 3, 8, 21, 29, 5, 6, 27, 20, 30, 12, 16, 4, 11, 10, 9, 28, 24, 17, 15, 7, 2, 1}",4.391227,"{1, 2, 19, 10, 17, 9, 28, 24, 29, 21, 8, 3, 14, 25, 13, 5, 6, 27, 20, 30, 12, 16, 11, 4, 23, 26, 18, 22, 7, 15, 1}",5.145513,0.171771,0.000256
"{1, 28, 13, 18, 17, 30, 10, 6, 12, 20, 2, 24, 4, 5, 26, 15, 21, 7, 11, 27, 9, 3, 14, 29, 23, 16, 25, 22, 19, 8, 1}",4.428091,"{1, 28, 13, 18, 17, 8, 19, 22, 25, 23, 16, 29, 14, 3, 9, 11, 27, 7, 21, 15, 26, 5, 4, 24, 20, 2, 12, 6, 10, 30, 1}",4.579395,0.034169,0.000242
"{1, 8, 7, 29, 2, 19, 12, 23, 18, 4, 13, 28, 24, 26, 5, 9, 11, 22, 3, 21, 15, 27, 16, 20, 25, 14, 10, 30, 6, 17, 1}",4.437523,"{1, 8, 24, 26, 5, 9, 16, 20, 25, 27, 15, 21, 3, 22, 11, 13, 4, 28, 18, 23, 12, 19, 2, 29, 7, 17, 6, 30, 10, 14, 1}",4.667870,0.051909,0.000245
"{1, 10, 27, 19, 14, 29, 26, 30, 2, 18, 12, 6, 5, 15, 9, 17, 23, 16, 7, 8, 28, 13, 20, 4, 21, 11, 22, 24, 25, 3, 1}",4.349988,"{1, 3, 25, 24, 22, 11, 21, 4, 8, 7, 16, 23, 17, 9, 15, 5, 6, 12, 18, 2, 26, 30, 29, 19, 14, 27, 10, 20, 13, 28, 1}",5.298382,0.218022,0.000251
"{1, 26, 29, 28, 9, 27, 24, 13, 19, 4, 17, 23, 22, 25, 14, 18, 10, 8, 7, 6, 21, 5, 30, 11, 20, 12, 2, 16, 15, 3, 1}",4.240702,"{1, 26, 28, 29, 14, 25, 18, 10, 8, 7, 6, 21, 5, 30, 22, 23, 17, 4, 13, 27, 24, 19, 9, 20, 2, 12, 11, 16, 15, 3, 1}",5.116568,0.206538,0.000250
"{1, 14, 30, 29, 26, 5, 4, 20, 22, 2, 10, 8, 12, 3, 23, 11, 7, 25, 16, 28, 21, 24, 27, 9, 6, 19, 17, 13, 18, 15, 1}",4.389695,"{1, 15, 18, 13, 17, 6, 19, 9, 27, 24, 21, 25, 28, 16, 23, 11, 7, 20, 4, 5, 3, 12, 8, 10, 2, 22, 26, 29, 30, 14, 1}",5.840434,0.330487,0.000252
"{1, 21, 24, 17, 23, 5, 4, 18, 13, 10, 27, 22, 6, 12, 29, 14, 7, 11, 19, 3, 28, 8, 16, 9, 25, 15, 20, 2, 26, 30, 1}",4.605143,"{1, 30, 26, 15, 2, 20, 9, 25, 16, 8, 28, 3, 19, 11, 5, 4, 18, 7, 14, 29, 12, 6, 22, 27, 13, 10, 17, 24, 23, 21, 1}",5.391802,0.170822,0.000250
"{1, 11, 12, 9, 16, 14, 29, 22, 8, 20, 27, 18, 25, 2, 3, 21, 13, 19, 23, 10, 26, 5, 4, 15, 30, 7, 6, 28, 17, 24, 1}",4.097102,"{1, 24, 17, 28, 6, 7, 30, 15, 4, 10, 26, 23, 5, 19, 13, 21, 3, 2, 25, 18, 27, 20, 8, 22, 29, 14, 16, 9, 12, 11, 1}",4.438453,0.083315,0.000245
"{1, 18, 15, 19, 25, 26, 23, 14, 24, 10, 9, 6, 4, 7, 28, 13, 16, 12, 30, 22, 8, 17, 29, 2, 3, 5, 20, 27, 21, 11, 1}",4.702129,"{1, 11, 10, 9, 6, 4, 7, 28, 13, 24, 23, 14, 16, 17, 12, 30, 22, 8, 29, 2, 3, 5, 20, 27, 21, 26, 25, 19, 15, 18, 1}",5.078008,0.079938,0.000246
"{1, 6, 23, 25, 8, 29, 27, 18, 4, 5, 7, 21, 19, 11, 26, 13, 10, 2, 9, 28, 14, 30, 16, 3, 12, 17, 24, 22, 15, 20, 1}",4.020739,"{1, 20, 15, 22, 24, 17, 12, 3, 16, 30, 26, 13, 9, 28, 14, 2, 10, 29, 27, 18, 4, 11, 19, 21, 7, 5, 23, 6, 25, 8, 1}",4.442058,0.104787,0.000263
"{1, 10, 26, 2, 12, 20, 9, 5, 28, 27, 6, 18, 25, 30, 11, 29, 16, 19, 24, 7, 14, 23, 22, 8, 15, 17, 21, 13, 4, 3, 1}",4.551893,"{1, 3, 4, 13, 19, 16, 24, 22, 23, 14, 7, 29, 11, 30, 25, 18, 6, 27, 28, 5, 9, 20, 12, 2, 26, 8, 15, 17, 21, 10, 1}",4.852943,0.066137,0.000247
"{1, 18, 9, 27, 11, 14, 7, 22, 15, 8, 12, 20, 17, 30, 29, 23, 6, 21, 2, 5, 10, 13, 28, 16, 25, 3, 19, 4, 24, 26, 1}",4.643161,"{1, 9, 27, 11, 14, 22, 15, 8, 30, 17, 29, 23, 6, 21, 2, 5, 10, 13, 28, 16, 25, 3, 20, 12, 7, 18, 4, 19, 24, 26, 1}",5.588140,0.203521,0.000274
"{1, 13, 3, 12, 16, 17, 25, 5, 7, 29, 19, 4, 21, 22, 27, 8, 23, 18, 9, 26, 20, 28, 10, 11, 24, 14, 6, 2, 15, 30, 1}",4.610611,"{1, 13, 3, 12, 16, 17, 25, 5, 7, 29, 19, 4, 21, 27, 22, 23, 8, 26, 9, 18, 11, 10, 28, 20, 24, 14, 6, 2, 15, 30, 1}",4.810302,0.043311,0.000248
"{1, 12, 9, 22, 13, 19, 10, 27, 18, 25, 29, 26, 28, 5, 16, 24, 30, 20, 11, 14, 15, 3, 23, 8, 7, 4, 6, 2, 21, 17, 1}",4.358585,"{1, 17, 21, 19, 10, 27, 18, 26, 29, 25, 2, 6, 4, 7, 20, 30, 24, 16, 5, 28, 23, 8, 11, 14, 15, 3, 13, 22, 9, 12, 1}",5.289076,0.213485,0.000252
"{1, 12, 2, 25, 22, 9, 29, 27, 28, 5, 8, 21, 3, 30, 6, 13, 18, 11, 24, 23, 20, 4, 15, 17, 7, 26, 14, 16, 19, 10, 1}",4.727699,"{1, 12, 2, 10, 19, 16, 14, 26, 7, 17, 21, 8, 5, 3, 30, 6, 11, 18, 13, 24, 23, 20, 4, 15, 22, 9, 29, 28, 27, 25, 1}",5.388952,0.139868,0.000249
"{1, 3, 4, 14, 18, 29, 30, 9, 15, 25, 28, 24, 27, 2, 22, 7, 13, 6, 8, 23, 26, 12, 17, 11, 20, 5, 10, 19, 16, 21, 1}",4.219707,"{1, 16, 19, 21, 10, 20, 5, 11, 17, 12, 26, 23, 13, 6, 8, 2, 27, 22, 7, 24, 28, 18, 29, 30, 9, 25, 15, 14, 4, 3, 1}",4.519902,0.071141,0.000238
"{1, 5, 6, 18, 3, 26, 24, 9, 10, 8, 13, 28, 4, 17, 29, 30, 19, 11, 27, 21, 15, 14, 12, 20, 2, 23, 16, 7, 25, 22, 1}",4.733694,"{1, 7, 25, 22, 16, 2, 23, 20, 14, 12, 15, 21, 27, 11, 19, 13, 28, 4, 17, 29, 30, 8, 10, 9, 26, 24, 3, 18, 5, 6, 1}",5.291888,0.117919,0.000249
"{1, 16, 5, 7, 22, 4, 12, 20, 11, 23, 10, 6, 21, 27, 17, 8, 29, 24, 13, 19, 3, 15, 2, 26, 18, 14, 30, 9, 28, 25, 1}",4.651337,"{1, 16, 5, 11, 20, 7, 4, 22, 12, 8, 17, 27, 21, 6, 23, 10, 29, 24, 13, 19, 3, 18, 15, 2, 26, 14, 30, 9, 28, 25, 1}",5.123292,0.101467,0.000244
"{1, 6, 11, 2, 24, 16, 13, 14, 8, 7, 25, 18, 20, 5, 4, 9, 22, 23, 28, 10, 30, 29, 17, 27, 26, 15, 19, 21, 3, 12, 1}",4.109011,"{1, 6, 12, 3, 21, 27, 17, 29, 30, 10, 28, 23, 22, 9, 4, 20, 5, 18, 7, 25, 13, 14, 8, 11, 2, 24, 16, 15, 26, 19, 1}",4.659733,0.134028,0.000253
"{1, 27, 4, 22, 7, 15, 19, 30, 11, 13, 6, 12, 9, 25, 16, 10, 14, 24, 5, 23, 18, 29, 20, 3, 26, 17, 28, 8, 2, 21, 1}",4.140212,"{1, 21, 12, 6, 13, 11, 30, 22, 7, 19, 15, 4, 27, 10, 16, 9, 25, 26, 3, 20, 14, 24, 5, 23, 18, 29, 17, 28, 8, 2, 1}",4.816738,0.163404,0.000249
"{1, 16, 28, 5, 19, 22, 18, 26, 7, 11, 4, 29, 21, 12, 23, 25, 15, 9, 20, 30, 8, 10, 24, 14, 2, 3, 6, 27, 17, 13, 1}",4.286744,"{1, 22, 18, 26, 19, 7, 11, 4, 29, 12, 23, 25, 15, 20, 9, 30, 8, 10, 24, 14, 2, 3, 6, 27, 17, 13, 21, 5, 28, 16, 1}",5.007248,0.168077,0.000273
"{1, 30, 16, 21, 25, 19, 17, 6, 13, 3, 12, 9, 29, 8, 15, 28, 2, 18, 20, 24, 23, 11, 27, 14, 7, 22, 5, 4, 10, 26, 1}",4.070262,"{1, 30, 26, 10, 16, 21, 4, 5, 22, 7, 14, 27, 11, 23, 24, 20, 18, 28, 2, 15, 8, 29, 9, 12, 25, 19, 17, 3, 13, 6, 1}",4.147412,0.018954,0.000245
"{1, 20, 11, 7, 26, 9, 29, 19, 27, 23, 3, 25, 18, 4, 17, 13, 5, 22, 15, 2, 30, 24, 16, 21, 6, 14, 28, 12, 10, 8, 1}",4.480039,"{1, 8, 10, 12, 20, 11, 7, 29, 9, 26, 19, 27, 23, 3, 25, 18, 4, 17, 13, 5, 22, 15, 2, 30, 24, 16, 21, 6, 14, 28, 1}",4.582838,0.022946,0.000241
"{1, 29, 13, 27, 7, 11, 10, 15, 26, 30, 19, 2, 16, 28, 8, 5, 24, 14, 3, 9, 25, 21, 17, 23, 22, 20, 6, 12, 18, 4, 1}",4.862987,"{1, 29, 13, 27, 7, 23, 22, 20, 17, 6, 12, 4, 18, 21, 25, 9, 11, 10, 15, 26, 30, 19, 2, 16, 28, 3, 14, 24, 5, 8, 1}",5.943007,0.222090,0.000248
"{1, 14, 2, 29, 23, 9, 18, 26, 16, 17, 12, 21, 25, 13, 20, 7, 3, 24, 28, 15, 11, 8, 6, 10, 19, 22, 30, 4, 5, 27, 1}",4.602171,"{1, 14, 2, 10, 19, 22, 30, 4, 21, 25, 13, 20, 3, 7, 24, 28, 15, 11, 8, 6, 26, 16, 17, 12, 18, 9, 23, 29, 5, 27, 1}",5.438430,0.181710,0.000250
"{1, 29, 28, 9, 18, 2, 4, 8, 14, 7, 30, 12, 17, 16, 20, 5, 6, 13, 10, 26, 19, 24, 3, 23, 11, 15, 22, 25, 21, 27, 1}",4.468889,"{1, 29, 28, 17, 10, 13, 6, 5, 20, 16, 12, 30, 8, 14, 7, 9, 18, 2, 4, 19, 26, 24, 23, 3, 11, 15, 22, 25, 21, 27, 1}",5.432925,0.215722,0.000249
"{1, 29, 20, 4, 23, 24, 26, 16, 14, 13, 25, 2, 11, 30, 15, 8, 27, 19, 6, 10, 28, 9, 12, 21, 22, 7, 5, 3, 18, 17, 1}",4.193363,"{1, 17, 18, 3, 5, 7, 22, 21, 12, 9, 10, 6, 19, 2, 11, 30, 15, 27, 8, 28, 4, 23, 13, 25, 14, 16, 26, 24, 20, 29, 1}",5.474684,0.305559,0.000251
"{1, 24, 14, 17, 27, 28, 25, 4, 7, 11, 29, 5, 12, 30, 2, 16, 13, 19, 15, 23, 26, 8, 9, 3, 6, 18, 10, 22, 21, 20, 1}",4.114274,"{1, 24, 14, 17, 27, 28, 29, 5, 12, 13, 19, 15, 16, 26, 23, 2, 30, 11, 7, 4, 25, 20, 21, 22, 10, 18, 6, 3, 9, 8, 1}",4.700951,0.142596,0.000253
"{1, 28, 15, 25, 9, 22, 23, 12, 20, 18, 21, 17, 16, 29, 19, 5, 8, 10, 11, 7, 6, 30, 13, 3, 24, 4, 2, 14, 27, 26, 1}",4.450360,"{1, 26, 27, 14, 6, 30, 13, 2, 3, 24, 4, 7, 10, 11, 8, 5, 19, 29, 21, 17, 16, 25, 15, 28, 9, 22, 23, 12, 20, 18, 1}",4.869138,0.094100,0.000242
"{1, 26, 21, 14, 24, 5, 12, 23, 27, 16, 25, 9, 29, 4, 17, 18, 30, 8, 2, 10, 15, 19, 3, 13, 7, 11, 20, 28, 22, 6, 1}",3.925444,"{1, 6, 13, 7, 11, 20, 28, 22, 3, 19, 15, 10, 2, 8, 30, 18, 17, 4, 29, 9, 25, 16, 27, 23, 12, 5, 24, 21, 26, 14, 1}",4.160559,0.059895,0.000251
"{1, 20, 3, 19, 18, 17, 13, 26, 11, 21, 12, 4, 9, 2, 6, 5, 14, 24, 28, 8, 30, 29, 16, 25, 15, 7, 27, 22, 10, 23, 1}",4.714861,"{1, 10, 22, 27, 7, 19, 3, 18, 17, 13, 26, 11, 21, 9, 12, 4, 2, 6, 5, 14, 24, 28, 8, 29, 30, 16, 25, 15, 20, 23, 1}",5.093413,0.080289,0.000243
"{1, 29, 17, 11, 21, 5, 22, 14, 8, 24, 13, 23, 4, 30, 12, 9, 19, 20, 2, 16, 26, 10, 7, 3, 18, 25, 28, 27, 15, 6, 1}",4.504723,"{1, 29, 11, 17, 21, 5, 12, 9, 2, 16, 26, 20, 19, 10, 7, 3, 18, 25, 4, 30, 23, 13, 24, 8, 14, 22, 28, 27, 15, 6, 1}",5.254889,0.166529,0.000252
"{1, 29, 14, 28, 22, 7, 3, 6, 10, 2, 20, 12, 4, 25, 8, 19, 13, 21, 5, 30, 17, 15, 18, 24, 23, 9, 27, 11, 26, 16, 1}",4.301524,"{1, 22, 7, 24, 18, 15, 17, 30, 5, 19, 13, 21, 9, 23, 11, 27, 26, 16, 29, 10, 2, 20, 12, 4, 25, 8, 3, 6, 28, 14, 1}",4.797793,0.115371,0.000246
"{1, 6, 16, 15, 25, 26, 30, 12, 29, 20, 23, 3, 5, 19, 27, 18, 9, 2, 17, 14, 21, 28, 8, 10, 11, 4, 13, 7, 24, 22, 1}",4.532003,"{1, 22, 13, 7, 24, 16, 4, 11, 10, 8, 21, 28, 14, 17, 2, 9, 18, 27, 3, 5, 19, 23, 20, 29, 30, 12, 26, 25, 15, 6, 1}",4.988626,0.100755,0.000244
"{1, 11, 28, 12, 25, 19, 18, 2, 27, 24, 20, 13, 3, 22, 29, 7, 6, 26, 8, 10, 15, 17, 9, 14, 16, 30, 21, 5, 4, 23, 1}",4.541877,"{1, 11, 28, 12, 25, 19, 18, 2, 27, 24, 20, 13, 3, 29, 22, 7, 6, 26, 8, 10, 15, 17, 9, 14, 16, 30, 21, 4, 23, 5, 1}",4.690925,0.032816,0.000239
"{1, 11, 15, 26, 7, 6, 19, 27, 24, 23, 30, 4, 8, 22, 21, 20, 29, 18, 12, 10, 14, 5, 25, 16, 17, 28, 13, 3, 2, 9, 1}",4.751322,"{1, 9, 2, 3, 13, 28, 16, 17, 21, 20, 29, 18, 12, 10, 25, 14, 5, 24, 23, 30, 4, 8, 22, 27, 19, 6, 7, 26, 15, 11, 1}",5.556165,0.169393,0.000246
"{1, 30, 20, 14, 21, 7, 29, 9, 23, 25, 12, 2, 28, 11, 10, 27, 6, 24, 13, 3, 26, 8, 16, 5, 22, 4, 15, 18, 17, 19, 1}",4.082026,"{1, 30, 20, 14, 21, 7, 29, 9, 23, 25, 12, 2, 28, 11, 10, 27, 5, 6, 24, 13, 3, 26, 8, 16, 22, 4, 15, 18, 17, 19, 1}",5.076574,0.243641,0.000254
"{1, 30, 17, 20, 14, 12, 24, 15, 28, 11, 25, 23, 13, 26, 29, 22, 19, 18, 27, 8, 16, 5, 3, 4, 2, 9, 7, 6, 10, 21, 1}",4.661363,"{1, 21, 24, 15, 28, 11, 25, 23, 13, 26, 29, 22, 19, 18, 27, 8, 16, 5, 3, 9, 2, 4, 7, 6, 10, 20, 14, 12, 17, 30, 1}",5.079921,0.089793,0.000246
"{1, 14, 4, 10, 19, 22, 16, 27, 24, 17, 15, 23, 8, 7, 6, 30, 25, 28, 2, 5, 21, 20, 3, 26, 12, 11, 29, 18, 9, 13, 1}",4.674170,"{1, 14, 4, 10, 19, 22, 16, 20, 27, 24, 17, 15, 23, 8, 7, 6, 30, 21, 25, 5, 2, 28, 18, 9, 29, 11, 12, 3, 26, 13, 1}",5.089478,0.088852,0.000261
"{1, 26, 10, 25, 17, 23, 30, 14, 16, 13, 12, 24, 9, 20, 4, 11, 5, 27, 3, 28, 21, 29, 2, 22, 7, 8, 18, 19, 15, 6, 1}",4.694156,"{1, 26, 10, 18, 3, 27, 28, 11, 5, 14, 16, 13, 24, 12, 9, 20, 4, 21, 29, 2, 22, 7, 8, 30, 23, 17, 25, 6, 15, 19, 1}",5.232473,0.114678,0.000260
"{1, 8, 19, 26, 17, 23, 24, 15, 22, 20, 30, 11, 14, 28, 12, 9, 21, 6, 13, 29, 10, 3, 27, 5, 4, 18, 16, 7, 2, 25, 1}",4.520179,"{1, 8, 19, 26, 17, 9, 14, 12, 28, 11, 30, 20, 22, 15, 24, 23, 2, 25, 7, 16, 18, 4, 5, 27, 3, 10, 29, 13, 6, 21, 1}",5.378203,0.189821,0.000262
"{1, 30, 2, 15, 11, 8, 10, 25, 20, 5, 16, 26, 29, 6, 28, 18, 27, 17, 21, 24, 14, 19, 7, 23, 3, 12, 4, 9, 22, 13, 1}",4.179404,"{1, 30, 25, 10, 11, 8, 15, 2, 20, 5, 16, 26, 6, 29, 14, 24, 21, 28, 18, 3, 27, 17, 19, 7, 23, 22, 9, 4, 12, 13, 1}",4.831571,0.156043,0.000256
"{1, 6, 27, 24, 2, 11, 3, 26, 13, 4, 7, 30, 20, 5, 16, 25, 18, 19, 10, 8, 22, 23, 28, 14, 21, 17, 9, 12, 29, 15, 1}",4.302802,"{1, 15, 29, 12, 9, 17, 19, 18, 25, 10, 8, 22, 23, 28, 30, 20, 5, 16, 7, 4, 13, 26, 3, 2, 11, 24, 14, 21, 27, 6, 1}",4.732708,0.099913,0.000255
"{1, 17, 4, 8, 9, 20, 7, 30, 25, 15, 5, 28, 6, 29, 27, 26, 2, 23, 24, 19, 18, 21, 11, 13, 10, 12, 16, 14, 3, 22, 1}",4.763123,"{1, 14, 17, 4, 8, 9, 20, 7, 30, 25, 15, 5, 27, 26, 2, 23, 24, 19, 18, 11, 21, 13, 10, 12, 16, 29, 6, 28, 22, 3, 1}",5.050156,0.060262,0.000253
"{1, 16, 11, 9, 24, 13, 17, 6, 26, 2, 12, 21, 20, 4, 7, 18, 27, 22, 28, 25, 19, 8, 15, 10, 3, 29, 14, 23, 30, 5, 1}",4.187506,"{1, 5, 30, 29, 14, 23, 3, 10, 15, 8, 19, 25, 28, 22, 18, 27, 7, 4, 12, 21, 20, 2, 26, 6, 17, 13, 24, 9, 11, 16, 1}",4.288100,0.024022,0.000240
"{1, 10, 22, 2, 4, 9, 8, 14, 23, 28, 16, 11, 13, 21, 17, 6, 15, 30, 18, 20, 7, 19, 12, 24, 27, 3, 5, 29, 25, 26, 1}",4.535629,"{1, 26, 11, 30, 15, 13, 21, 17, 6, 18, 20, 7, 19, 25, 29, 5, 3, 27, 24, 12, 16, 28, 23, 14, 8, 9, 4, 2, 22, 10, 1}",5.439472,0.199276,0.000256
"{1, 23, 15, 9, 21, 8, 30, 14, 26, 25, 29, 6, 12, 17, 10, 28, 18, 24, 20, 27, 16, 4, 13, 3, 22, 5, 19, 2, 7, 11, 1}",4.544003,"{1, 9, 29, 6, 25, 26, 21, 8, 30, 14, 12, 17, 10, 28, 18, 24, 20, 27, 16, 22, 3, 13, 4, 5, 19, 2, 7, 11, 15, 23, 1}",4.782541,0.052495,0.000238
"{1, 21, 20, 14, 19, 30, 8, 2, 5, 13, 27, 10, 28, 12, 17, 25, 9, 4, 6, 24, 7, 18, 15, 23, 29, 11, 16, 26, 22, 3, 1}",4.363899,"{1, 3, 22, 21, 20, 14, 19, 24, 26, 16, 11, 29, 23, 15, 18, 7, 6, 4, 9, 25, 17, 12, 28, 10, 27, 13, 5, 30, 8, 2, 1}",5.243150,0.201483,0.000260
"{1, 25, 16, 14, 30, 22, 13, 3, 21, 18, 11, 26, 8, 10, 9, 17, 27, 20, 23, 4, 24, 6, 19, 7, 29, 12, 28, 2, 15, 5, 1}",4.368963,"{1, 5, 15, 2, 28, 7, 29, 12, 6, 19, 3, 21, 18, 11, 26, 8, 10, 9, 17, 27, 24, 4, 23, 20, 16, 25, 13, 14, 30, 22, 1}",5.381600,0.231780,0.000251
"{1, 4, 2, 19, 13, 24, 30, 23, 11, 8, 18, 16, 27, 10, 12, 26, 14, 7, 22, 20, 21, 6, 29, 25, 15, 28, 9, 17, 5, 3, 1}",4.249099,"{1, 4, 2, 3, 18, 8, 16, 27, 14, 10, 12, 26, 7, 22, 20, 21, 6, 29, 25, 15, 28, 5, 17, 9, 23, 11, 30, 24, 13, 19, 1}",4.796325,0.128786,0.000250
"{1, 6, 28, 24, 8, 30, 15, 26, 4, 23, 25, 22, 29, 27, 5, 13, 20, 3, 14, 11, 18, 2, 9, 10, 17, 19, 21, 7, 16, 12, 1}",4.068295,"{1, 12, 16, 7, 21, 19, 17, 10, 9, 2, 18, 11, 20, 3, 14, 22, 27, 29, 5, 13, 25, 23, 4, 26, 15, 30, 8, 24, 28, 6, 1}",4.346519,0.068388,0.000240
"{1, 6, 18, 24, 22, 8, 26, 20, 10, 15, 28, 5, 17, 16, 4, 11, 21, 9, 19, 3, 23, 12, 29, 14, 30, 2, 25, 27, 7, 13, 1}",4.143005,"{1, 13, 22, 8, 26, 10, 15, 28, 5, 17, 16, 4, 11, 21, 9, 3, 19, 23, 12, 29, 20, 14, 30, 2, 25, 27, 7, 18, 6, 24, 1}",4.669086,0.126981,0.000244
"{1, 21, 27, 30, 18, 23, 3, 10, 4, 7, 25, 16, 26, 22, 5, 20, 2, 13, 28, 12, 15, 6, 11, 9, 17, 29, 8, 24, 19, 14, 1}",4.338893,"{1, 21, 14, 19, 24, 8, 17, 29, 11, 6, 15, 12, 28, 13, 2, 20, 9, 5, 22, 26, 16, 25, 7, 4, 10, 3, 30, 23, 18, 27, 1}",5.145471,0.185895,0.000252
"{1, 7, 5, 26, 11, 20, 9, 22, 4, 2, 19, 17, 21, 8, 18, 10, 29, 30, 27, 16, 14, 12, 6, 3, 13, 15, 23, 24, 25, 28, 1}",4.696603,"{1, 28, 25, 24, 23, 15, 13, 3, 27, 16, 14, 12, 6, 30, 29, 10, 18, 8, 9, 22, 4, 21, 17, 19, 2, 20, 11, 26, 5, 7, 1}",5.107803,0.087553,0.000242
"{1, 25, 15, 20, 28, 9, 30, 16, 21, 19, 12, 10, 29, 7, 13, 24, 14, 8, 6, 23, 4, 27, 3, 17, 18, 11, 22, 2, 26, 5, 1}",4.582570,"{1, 5, 24, 25, 15, 20, 9, 30, 28, 16, 21, 19, 12, 10, 29, 13, 7, 23, 6, 14, 8, 27, 4, 3, 17, 11, 18, 22, 2, 26, 1}",4.967248,0.083944,0.000247
"{1, 25, 21, 23, 13, 30, 6, 24, 10, 4, 18, 22, 2, 28, 8, 3, 5, 9, 29, 19, 27, 12, 16, 14, 26, 11, 7, 15, 17, 20, 1}",4.759632,"{1, 21, 23, 13, 30, 6, 10, 4, 24, 2, 22, 18, 28, 3, 5, 8, 9, 29, 19, 27, 12, 26, 14, 16, 17, 20, 15, 7, 11, 25, 1}",5.480229,0.151398,0.000250
"{1, 14, 20, 12, 19, 30, 13, 27, 6, 18, 8, 9, 7, 2, 28, 29, 4, 23, 17, 25, 11, 26, 24, 15, 16, 22, 10, 5, 21, 3, 1}",4.387698,"{1, 20, 12, 30, 19, 27, 13, 6, 18, 8, 9, 7, 2, 28, 21, 3, 5, 10, 22, 16, 17, 23, 4, 29, 15, 25, 11, 24, 26, 14, 1}",4.824162,0.099474,0.000244
"{1, 21, 25, 18, 27, 4, 29, 10, 22, 20, 7, 28, 23, 8, 6, 17, 15, 30, 9, 13, 19, 2, 3, 24, 12, 11, 26, 14, 5, 16, 1}",3.565757,"{1, 14, 5, 16, 21, 25, 18, 4, 29, 27, 10, 22, 20, 23, 28, 7, 8, 6, 17, 30, 15, 13, 9, 19, 2, 3, 24, 12, 11, 26, 1}",3.776562,0.059119,0.000239
"{1, 4, 26, 21, 25, 18, 29, 8, 3, 13, 24, 17, 9, 16, 23, 15, 14, 28, 11, 10, 19, 27, 22, 6, 30, 2, 7, 20, 5, 12, 1}",4.779340,"{1, 12, 14, 28, 11, 19, 27, 22, 10, 6, 30, 5, 2, 20, 7, 23, 16, 15, 9, 17, 24, 4, 3, 8, 13, 29, 25, 18, 21, 26, 1}",5.847564,0.223509,0.000252
"{1, 10, 5, 20, 11, 9, 6, 30, 2, 13, 26, 4, 12, 29, 28, 8, 25, 21, 19, 7, 17, 15, 18, 23, 3, 14, 27, 24, 22, 16, 1}",4.046029,"{1, 10, 23, 5, 20, 11, 9, 6, 30, 2, 13, 26, 4, 12, 29, 28, 8, 25, 21, 18, 15, 17, 7, 19, 14, 3, 27, 24, 22, 16, 1}",4.191526,0.035961,0.000236
"{1, 28, 8, 17, 15, 7, 20, 11, 18, 3, 10, 23, 30, 24, 9, 2, 19, 26, 29, 12, 16, 5, 21, 6, 13, 4, 27, 22, 25, 14, 1}",5.057471,"{1, 15, 28, 8, 17, 12, 26, 29, 19, 2, 24, 9, 30, 23, 10, 3, 20, 11, 18, 16, 5, 21, 6, 13, 4, 27, 22, 7, 25, 14, 1}",5.870030,0.160665,0.000251
"{1, 11, 14, 19, 18, 28, 23, 9, 17, 26, 25, 27, 8, 10, 2, 12, 21, 6, 24, 20, 7, 4, 3, 29, 15, 5, 30, 13, 16, 22, 1}",4.568147,"{1, 11, 9, 17, 27, 26, 25, 10, 2, 6, 21, 12, 24, 20, 7, 4, 3, 29, 15, 5, 30, 8, 23, 18, 19, 28, 14, 22, 16, 13, 1}",5.510727,0.206338,0.000249
