optimal_tour,optimal_tour_length,3opt_tour,3opt_tour_length,score,time
"{1, 7, 24, 4, 23, 9, 18, 20, 27, 15, 17, 12, 22, 26, 21, 30, 6, 2, 13, 25, 19, 11, 29, 5, 8, 3, 28, 16, 14, 10, 1}",4.780929,"{1, 7, 4, 15, 23, 9, 27, 18, 20, 29, 11, 19, 13, 25, 5, 8, 3, 28, 16, 14, 10, 22, 26, 21, 30, 6, 2, 12, 17, 24, 1}",5.117944,0.070491,0.851727
"{1, 30, 28, 12, 9, 15, 11, 21, 6, 17, 22, 5, 23, 19, 16, 18, 13, 2, 26, 4, 3, 14, 24, 25, 10, 29, 7, 8, 20, 27, 1}",4.352716,"{1, 27, 20, 8, 29, 10, 25, 24, 14, 3, 4, 26, 2, 13, 18, 16, 19, 23, 5, 6, 21, 11, 15, 9, 12, 28, 30, 17, 22, 7, 1}",4.544925,0.044158,0.630534
"{1, 10, 2, 7, 21, 20, 6, 23, 15, 17, 3, 11, 13, 18, 14, 28, 24, 22, 8, 26, 27, 29, 25, 19, 5, 30, 12, 4, 9, 16, 1}",4.438587,"{1, 2, 7, 10, 16, 9, 4, 22, 8, 26, 27, 24, 28, 14, 18, 20, 21, 6, 23, 15, 13, 17, 3, 11, 29, 25, 19, 5, 30, 12, 1}",4.528883,0.020343,0.419402
"{1, 20, 10, 2, 22, 29, 4, 5, 7, 6, 8, 25, 26, 19, 11, 21, 13, 9, 15, 24, 16, 27, 18, 28, 17, 3, 30, 23, 14, 12, 1}",4.549924,"{1, 12, 14, 23, 17, 3, 30, 7, 6, 8, 25, 26, 19, 11, 21, 13, 9, 15, 24, 16, 28, 27, 18, 20, 10, 2, 22, 29, 4, 5, 1}",4.824665,0.060383,0.215357
"{1, 2, 28, 26, 25, 11, 29, 3, 15, 10, 17, 19, 5, 27, 12, 18, 8, 22, 6, 20, 30, 23, 7, 9, 13, 14, 24, 16, 4, 21, 1}",4.145542,"{1, 2, 28, 26, 25, 11, 29, 3, 15, 10, 17, 19, 5, 27, 12, 18, 8, 22, 6, 20, 30, 23, 7, 9, 13, 14, 24, 16, 4, 21, 1}",4.145542,0.000000,1.057788
"{1, 3, 7, 29, 22, 13, 5, 20, 10, 17, 18, 15, 30, 24, 14, 12, 11, 8, 25, 23, 4, 21, 28, 16, 2, 26, 6, 19, 27, 9, 1}",4.449232,"{1, 9, 27, 19, 6, 26, 2, 16, 28, 21, 4, 23, 25, 8, 11, 12, 14, 24, 30, 15, 18, 17, 10, 20, 5, 13, 22, 29, 7, 3, 1}",4.449232,0.000000,0.847113
"{1, 12, 17, 16, 2, 9, 18, 27, 10, 14, 22, 19, 20, 15, 11, 3, 25, 5, 13, 23, 4, 6, 26, 30, 24, 28, 8, 29, 21, 7, 1}",4.112451,"{1, 7, 21, 29, 8, 28, 24, 30, 26, 6, 4, 23, 13, 5, 25, 3, 11, 15, 20, 19, 22, 14, 10, 27, 18, 9, 2, 16, 17, 12, 1}",4.112452,0.000000,0.212616
"{1, 3, 24, 30, 7, 27, 8, 16, 4, 20, 19, 14, 23, 5, 6, 15, 17, 13, 11, 29, 21, 10, 12, 2, 22, 25, 28, 26, 9, 18, 1}",3.926493,"{1, 18, 9, 26, 28, 25, 22, 2, 12, 10, 21, 29, 11, 13, 17, 15, 6, 5, 23, 14, 19, 20, 4, 16, 8, 27, 7, 30, 24, 3, 1}",3.926493,0.000000,0.422917
"{1, 18, 30, 23, 12, 13, 26, 24, 3, 7, 10, 11, 16, 21, 29, 28, 5, 20, 9, 14, 4, 22, 19, 6, 8, 27, 15, 17, 25, 2, 1}",4.096068,"{1, 18, 30, 23, 12, 13, 26, 3, 7, 10, 11, 16, 21, 24, 4, 14, 9, 29, 28, 5, 20, 27, 15, 17, 25, 8, 6, 19, 22, 2, 1}",4.152949,0.013887,0.209559
"{1, 9, 17, 10, 20, 18, 11, 2, 5, 21, 4, 7, 16, 6, 27, 3, 25, 15, 23, 28, 19, 26, 29, 13, 24, 12, 30, 14, 22, 8, 1}",4.850166,"{1, 8, 22, 14, 30, 12, 24, 13, 29, 26, 19, 28, 23, 15, 25, 3, 27, 6, 16, 7, 4, 21, 5, 2, 11, 18, 20, 10, 17, 9, 1}",4.850167,0.000000,1.266938
"{1, 4, 27, 5, 28, 10, 7, 11, 13, 25, 22, 30, 3, 17, 9, 20, 18, 21, 15, 26, 16, 6, 19, 12, 24, 23, 29, 14, 8, 2, 1}",4.470679,"{1, 4, 27, 5, 11, 10, 28, 7, 13, 25, 22, 30, 3, 9, 17, 20, 18, 21, 15, 26, 16, 6, 19, 12, 24, 23, 29, 14, 8, 2, 1}",4.473249,0.000575,0.208477
"{1, 12, 20, 27, 18, 7, 16, 19, 13, 25, 10, 22, 21, 17, 26, 24, 11, 6, 23, 29, 28, 14, 5, 4, 2, 15, 8, 3, 30, 9, 1}",4.589164,"{1, 12, 20, 27, 18, 7, 16, 19, 13, 25, 10, 6, 11, 24, 23, 29, 28, 14, 17, 26, 22, 21, 5, 4, 2, 15, 8, 3, 30, 9, 1}",4.626936,0.008231,0.425158
"{1, 8, 24, 6, 23, 22, 26, 7, 11, 10, 9, 25, 18, 13, 15, 29, 30, 27, 19, 28, 17, 5, 4, 2, 20, 21, 12, 3, 14, 16, 1}",4.371836,"{1, 16, 8, 23, 6, 24, 11, 7, 10, 9, 25, 18, 13, 15, 29, 30, 27, 19, 28, 17, 5, 4, 2, 20, 21, 12, 14, 3, 26, 22, 1}",4.393716,0.005005,0.832737
"{1, 19, 30, 2, 8, 7, 22, 17, 10, 11, 13, 16, 18, 12, 9, 14, 29, 26, 20, 5, 21, 24, 27, 15, 6, 4, 23, 3, 28, 25, 1}",4.364640,"{1, 19, 30, 2, 7, 22, 17, 10, 11, 13, 16, 18, 12, 9, 14, 29, 26, 20, 5, 21, 24, 27, 15, 6, 4, 23, 3, 28, 25, 8, 1}",4.457526,0.021282,0.633797
"{1, 26, 16, 27, 20, 11, 2, 3, 24, 22, 14, 9, 17, 21, 18, 6, 10, 19, 4, 29, 5, 8, 30, 12, 15, 7, 25, 23, 13, 28, 1}",4.678588,"{1, 28, 13, 23, 12, 30, 8, 5, 17, 18, 21, 9, 14, 22, 24, 3, 2, 20, 11, 6, 10, 19, 4, 29, 15, 7, 25, 27, 16, 26, 1}",5.142375,0.099130,0.636946
"{1, 4, 25, 10, 15, 27, 23, 8, 20, 11, 14, 24, 29, 12, 3, 26, 9, 18, 22, 2, 21, 7, 16, 19, 28, 13, 30, 6, 17, 5, 1}",4.191205,"{1, 4, 25, 10, 27, 15, 24, 29, 12, 3, 26, 9, 14, 11, 20, 8, 23, 19, 16, 18, 22, 2, 21, 7, 28, 13, 30, 6, 17, 5, 1}",4.313643,0.029213,0.427091
"{1, 12, 8, 13, 30, 27, 17, 23, 4, 18, 15, 24, 10, 25, 19, 22, 28, 20, 5, 2, 7, 16, 6, 26, 29, 14, 3, 21, 9, 11, 1}",4.579174,"{1, 11, 9, 21, 3, 14, 29, 26, 6, 16, 7, 2, 5, 20, 28, 22, 19, 25, 10, 24, 15, 18, 4, 23, 17, 27, 30, 13, 8, 12, 1}",4.579174,0.000000,1.060378
"{1, 20, 3, 23, 19, 15, 10, 26, 24, 4, 13, 6, 14, 28, 18, 11, 22, 8, 2, 27, 25, 30, 12, 9, 5, 21, 29, 17, 16, 7, 1}",4.846242,"{1, 7, 16, 17, 5, 9, 27, 12, 30, 25, 8, 2, 21, 29, 18, 28, 22, 11, 14, 6, 13, 4, 24, 26, 10, 15, 19, 23, 3, 20, 1}",4.916557,0.014509,0.418285
"{1, 9, 22, 4, 16, 15, 14, 28, 27, 2, 26, 5, 3, 25, 11, 21, 10, 19, 7, 23, 30, 20, 29, 8, 24, 12, 13, 18, 6, 17, 1}",4.544807,"{1, 17, 9, 22, 4, 14, 28, 15, 27, 2, 26, 5, 3, 25, 11, 21, 10, 19, 7, 23, 30, 8, 29, 20, 18, 6, 13, 24, 12, 16, 1}",4.713243,0.037061,0.214382
"{1, 4, 14, 30, 17, 6, 7, 2, 23, 20, 3, 25, 24, 27, 21, 8, 12, 15, 26, 13, 16, 10, 18, 29, 11, 5, 9, 19, 28, 22, 1}",4.468585,"{1, 4, 14, 30, 18, 29, 10, 16, 13, 26, 15, 12, 8, 21, 27, 24, 25, 3, 20, 23, 2, 7, 6, 17, 22, 28, 19, 9, 5, 11, 1}",4.719034,0.056047,0.628079
"{1, 21, 5, 12, 30, 25, 19, 10, 20, 7, 4, 18, 28, 3, 9, 13, 8, 2, 26, 27, 29, 14, 22, 16, 17, 23, 6, 15, 24, 11, 1}",4.754631,"{1, 11, 24, 15, 6, 23, 17, 16, 22, 14, 29, 27, 26, 2, 8, 13, 9, 3, 28, 18, 4, 7, 20, 10, 19, 25, 30, 12, 5, 21, 1}",4.754632,0.000000,0.423193
"{1, 19, 12, 24, 7, 13, 11, 16, 29, 17, 25, 23, 30, 8, 10, 2, 26, 6, 15, 27, 28, 18, 3, 14, 20, 5, 4, 21, 9, 22, 1}",4.399146,"{1, 22, 9, 21, 4, 5, 20, 14, 3, 18, 28, 27, 15, 6, 26, 2, 10, 8, 30, 23, 25, 17, 29, 16, 11, 13, 7, 24, 12, 19, 1}",4.399146,0.000000,0.420003
"{1, 15, 6, 10, 26, 5, 16, 20, 22, 23, 30, 17, 19, 28, 25, 12, 11, 27, 29, 9, 3, 2, 14, 4, 8, 13, 18, 7, 24, 21, 1}",4.044874,"{1, 21, 24, 7, 18, 13, 8, 4, 14, 2, 3, 9, 29, 27, 11, 12, 25, 28, 19, 17, 30, 23, 22, 20, 16, 5, 26, 10, 6, 15, 1}",4.044874,0.000000,0.423273
"{1, 26, 13, 6, 11, 4, 15, 12, 24, 23, 7, 19, 30, 29, 17, 22, 10, 8, 5, 25, 2, 16, 14, 27, 21, 18, 9, 3, 28, 20, 1}",4.687826,"{1, 26, 13, 6, 11, 4, 15, 12, 24, 23, 7, 19, 30, 29, 17, 22, 10, 8, 5, 25, 2, 16, 14, 27, 21, 18, 9, 3, 28, 20, 1}",4.687826,0.000000,0.624775
"{1, 28, 26, 18, 7, 22, 13, 3, 25, 9, 11, 19, 23, 29, 4, 15, 21, 30, 5, 16, 2, 27, 12, 8, 6, 17, 14, 20, 24, 10, 1}",4.401188,"{1, 8, 6, 17, 14, 20, 24, 10, 28, 26, 18, 7, 22, 13, 3, 25, 9, 11, 19, 23, 15, 4, 21, 30, 12, 27, 2, 5, 16, 29, 1}",4.850682,0.102130,1.049841
"{1, 15, 2, 17, 23, 18, 10, 28, 21, 9, 12, 27, 16, 20, 8, 29, 14, 22, 6, 3, 13, 5, 11, 30, 4, 19, 7, 25, 24, 26, 1}",4.920136,"{1, 26, 24, 25, 15, 7, 4, 11, 5, 30, 19, 2, 17, 23, 18, 10, 28, 21, 9, 12, 3, 13, 6, 22, 27, 16, 20, 8, 29, 14, 1}",5.112486,0.039094,0.850439
"{1, 3, 5, 23, 26, 6, 21, 20, 11, 19, 25, 14, 18, 13, 28, 27, 22, 7, 4, 30, 17, 10, 12, 2, 24, 8, 29, 16, 15, 9, 1}",4.442778,"{1, 3, 28, 27, 22, 7, 18, 14, 25, 19, 13, 11, 20, 21, 6, 5, 23, 26, 15, 16, 29, 9, 8, 24, 2, 12, 10, 17, 30, 4, 1}",4.758811,0.071134,0.429649
"{1, 18, 12, 20, 16, 26, 28, 27, 17, 8, 10, 4, 30, 25, 3, 19, 11, 14, 22, 2, 29, 23, 5, 9, 24, 21, 7, 15, 13, 6, 1}",4.744673,"{1, 6, 13, 15, 7, 21, 24, 9, 5, 23, 29, 2, 22, 14, 11, 19, 3, 25, 30, 4, 10, 8, 17, 27, 28, 26, 16, 20, 12, 18, 1}",4.744673,0.000000,0.422486
"{1, 8, 11, 3, 14, 12, 19, 23, 16, 28, 4, 7, 24, 2, 20, 9, 18, 13, 30, 25, 5, 26, 17, 10, 22, 15, 21, 29, 6, 27, 1}",4.628449,"{1, 3, 11, 8, 27, 6, 29, 21, 15, 22, 10, 17, 26, 5, 25, 30, 13, 18, 9, 20, 2, 24, 7, 4, 28, 16, 23, 19, 12, 14, 1}",4.695954,0.014585,0.640894
"{1, 14, 27, 30, 22, 17, 29, 20, 12, 28, 13, 8, 15, 19, 4, 7, 11, 21, 3, 5, 6, 9, 25, 23, 16, 24, 2, 10, 18, 26, 1}",3.847851,"{1, 26, 18, 10, 2, 24, 16, 23, 25, 9, 6, 5, 3, 21, 11, 7, 4, 19, 15, 8, 13, 28, 12, 20, 29, 17, 22, 30, 27, 14, 1}",3.847850,0.000000,0.211555
"{1, 23, 5, 21, 27, 11, 3, 7, 9, 14, 15, 12, 25, 4, 8, 28, 24, 26, 16, 13, 2, 6, 30, 29, 18, 19, 17, 20, 22, 10, 1}",4.404140,"{1, 18, 10, 22, 20, 17, 19, 6, 30, 11, 2, 16, 13, 26, 24, 28, 8, 4, 25, 12, 15, 14, 9, 7, 3, 27, 21, 5, 23, 29, 1}",4.454989,0.011546,1.465662
"{1, 5, 9, 3, 21, 20, 14, 17, 2, 29, 18, 19, 24, 15, 22, 26, 28, 4, 25, 16, 23, 7, 13, 8, 6, 27, 12, 11, 10, 30, 1}",4.753829,"{1, 30, 10, 11, 12, 27, 6, 8, 13, 7, 23, 16, 25, 4, 28, 26, 22, 15, 24, 19, 18, 29, 2, 17, 14, 20, 21, 3, 9, 5, 1}",4.753830,0.000000,0.214271
"{1, 5, 3, 10, 12, 26, 29, 14, 9, 7, 15, 20, 2, 8, 19, 21, 17, 11, 27, 13, 25, 30, 4, 16, 23, 6, 18, 24, 28, 22, 1}",4.389354,"{1, 5, 3, 12, 26, 10, 6, 16, 4, 23, 19, 8, 2, 20, 29, 14, 7, 9, 15, 21, 17, 11, 27, 13, 25, 30, 18, 24, 28, 22, 1}",4.552184,0.037097,0.623270
"{1, 14, 23, 30, 3, 8, 7, 9, 4, 12, 18, 21, 20, 24, 2, 26, 22, 15, 29, 5, 16, 10, 25, 19, 11, 6, 28, 17, 27, 13, 1}",4.727559,"{1, 14, 3, 30, 23, 17, 28, 6, 11, 19, 16, 10, 25, 27, 13, 21, 20, 24, 2, 26, 22, 29, 5, 15, 4, 9, 12, 18, 7, 8, 1}",4.843902,0.024610,0.641537
"{1, 6, 5, 14, 23, 13, 25, 10, 30, 12, 4, 29, 28, 16, 7, 9, 20, 21, 17, 27, 22, 18, 8, 3, 19, 11, 15, 24, 2, 26, 1}",4.389023,"{1, 6, 12, 4, 29, 28, 16, 7, 20, 9, 30, 14, 23, 13, 25, 10, 21, 17, 27, 22, 18, 8, 3, 19, 11, 15, 24, 2, 26, 5, 1}",4.446216,0.013031,0.425731
"{1, 10, 19, 20, 29, 22, 24, 30, 7, 17, 14, 2, 18, 12, 15, 27, 21, 25, 28, 16, 6, 5, 13, 11, 3, 23, 8, 9, 26, 4, 1}",4.033110,"{1, 4, 26, 9, 8, 23, 3, 11, 13, 5, 6, 16, 28, 25, 21, 27, 15, 12, 18, 2, 14, 17, 7, 30, 24, 22, 29, 20, 19, 10, 1}",4.033110,0.000000,0.218158
"{1, 8, 14, 30, 7, 29, 3, 5, 25, 18, 11, 10, 24, 21, 22, 13, 2, 27, 17, 4, 9, 12, 16, 26, 23, 6, 19, 28, 15, 20, 1}",3.997827,"{1, 8, 30, 7, 29, 3, 5, 25, 18, 11, 10, 24, 21, 22, 13, 2, 27, 17, 4, 9, 12, 16, 20, 15, 26, 23, 28, 19, 6, 14, 1}",4.066681,0.017223,0.422380
"{1, 17, 6, 14, 27, 15, 20, 7, 2, 23, 25, 29, 26, 10, 16, 13, 22, 21, 8, 18, 9, 5, 28, 24, 30, 3, 4, 12, 11, 19, 1}",4.746759,"{1, 17, 6, 27, 14, 23, 25, 29, 2, 15, 20, 7, 26, 10, 16, 13, 22, 21, 8, 18, 9, 5, 28, 24, 30, 3, 4, 12, 19, 11, 1}",4.769391,0.004768,1.483216
"{1, 5, 6, 17, 15, 20, 16, 19, 28, 25, 8, 12, 29, 13, 23, 27, 9, 7, 14, 3, 2, 4, 21, 26, 18, 24, 30, 22, 11, 10, 1}",4.396844,"{1, 10, 11, 22, 30, 24, 18, 26, 21, 4, 2, 3, 14, 7, 9, 27, 23, 13, 29, 12, 8, 25, 28, 19, 16, 20, 15, 17, 6, 5, 1}",4.396844,0.000000,0.428777
"{1, 29, 24, 28, 11, 21, 13, 6, 3, 26, 22, 18, 20, 7, 17, 25, 27, 14, 5, 15, 16, 8, 23, 9, 30, 2, 10, 19, 4, 12, 1}",4.527489,"{1, 12, 4, 19, 10, 2, 30, 9, 23, 8, 16, 15, 5, 14, 27, 25, 17, 7, 20, 18, 22, 26, 3, 6, 13, 21, 11, 28, 24, 29, 1}",4.527489,0.000000,0.849218
"{1, 28, 8, 29, 14, 17, 18, 25, 26, 13, 21, 30, 27, 15, 23, 20, 24, 5, 6, 12, 22, 11, 3, 7, 2, 9, 16, 10, 19, 4, 1}",4.883443,"{1, 28, 19, 10, 8, 29, 18, 14, 17, 13, 21, 30, 26, 25, 16, 9, 2, 7, 27, 15, 23, 20, 24, 3, 11, 5, 6, 12, 22, 4, 1}",5.205411,0.065931,0.209978
"{1, 20, 12, 14, 19, 8, 15, 7, 26, 30, 27, 5, 4, 2, 28, 11, 22, 29, 17, 16, 21, 24, 23, 13, 6, 10, 18, 3, 9, 25, 1}",4.426025,"{1, 25, 3, 18, 10, 6, 13, 23, 24, 16, 21, 22, 11, 29, 17, 28, 2, 4, 5, 27, 30, 7, 26, 20, 12, 15, 8, 19, 14, 9, 1}",4.573960,0.033424,0.210448
"{1, 12, 5, 14, 19, 24, 10, 28, 8, 11, 21, 7, 27, 30, 22, 16, 13, 20, 2, 29, 25, 4, 18, 6, 15, 9, 3, 26, 17, 23, 1}",4.452685,"{1, 14, 19, 24, 10, 28, 8, 11, 21, 7, 27, 30, 22, 16, 13, 20, 2, 29, 25, 4, 18, 9, 3, 15, 6, 5, 12, 23, 26, 17, 1}",4.497509,0.010067,0.635880
"{1, 21, 6, 9, 27, 5, 25, 26, 16, 3, 24, 12, 14, 10, 30, 13, 19, 20, 15, 28, 23, 17, 4, 7, 11, 29, 18, 2, 22, 8, 1}",4.241878,"{1, 21, 6, 9, 27, 5, 25, 26, 16, 3, 24, 12, 14, 10, 30, 13, 19, 20, 15, 28, 23, 17, 4, 7, 11, 29, 18, 2, 22, 8, 1}",4.241878,0.000000,0.424795
"{1, 11, 25, 17, 7, 23, 2, 27, 21, 5, 28, 26, 8, 22, 13, 15, 4, 18, 16, 9, 29, 19, 6, 14, 10, 24, 12, 20, 30, 3, 1}",4.623874,"{1, 11, 24, 14, 10, 27, 2, 23, 7, 17, 25, 21, 5, 28, 26, 8, 22, 13, 15, 4, 18, 16, 9, 29, 19, 6, 12, 20, 30, 3, 1}",4.644189,0.004394,0.211438
"{1, 25, 19, 16, 21, 17, 30, 2, 12, 10, 7, 14, 8, 5, 4, 11, 3, 6, 23, 22, 9, 28, 24, 20, 18, 27, 26, 15, 13, 29, 1}",4.219761,"{1, 13, 29, 25, 19, 16, 21, 17, 30, 2, 12, 10, 7, 14, 8, 11, 3, 4, 5, 23, 6, 22, 9, 28, 24, 20, 18, 27, 26, 15, 1}",4.276698,0.013493,0.635941
"{1, 13, 30, 29, 22, 25, 16, 2, 6, 4, 11, 10, 12, 19, 7, 20, 14, 23, 27, 21, 5, 17, 26, 8, 15, 28, 18, 9, 3, 24, 1}",4.674237,"{1, 24, 3, 9, 18, 28, 17, 5, 21, 27, 23, 14, 20, 12, 19, 7, 2, 16, 25, 22, 29, 13, 30, 6, 4, 11, 10, 8, 26, 15, 1}",5.216127,0.115931,0.842654
"{1, 8, 30, 18, 22, 6, 9, 23, 29, 12, 4, 24, 21, 20, 25, 27, 3, 11, 19, 14, 28, 7, 26, 16, 15, 13, 5, 10, 17, 2, 1}",5.182008,"{1, 8, 30, 22, 6, 9, 23, 29, 12, 4, 24, 21, 20, 25, 27, 3, 11, 19, 14, 28, 7, 26, 16, 15, 13, 5, 10, 17, 2, 18, 1}",5.192789,0.002080,1.048454
"{1, 17, 26, 7, 5, 28, 27, 29, 30, 13, 21, 16, 10, 15, 6, 24, 20, 4, 9, 11, 2, 19, 25, 22, 12, 14, 8, 23, 3, 18, 1}",4.537394,"{1, 17, 26, 21, 16, 10, 15, 6, 24, 20, 4, 9, 11, 2, 19, 25, 22, 12, 14, 8, 23, 3, 18, 5, 28, 27, 29, 30, 13, 7, 1}",4.722396,0.040773,0.847971
"{1, 23, 9, 19, 11, 30, 21, 28, 2, 4, 6, 25, 22, 17, 13, 15, 29, 14, 5, 3, 8, 12, 10, 26, 18, 7, 20, 16, 27, 24, 1}",4.120757,"{1, 24, 27, 16, 20, 7, 18, 26, 10, 12, 8, 3, 5, 14, 29, 15, 13, 17, 22, 25, 6, 4, 2, 28, 11, 19, 9, 23, 30, 21, 1}",4.206636,0.020841,0.214870
"{1, 21, 24, 18, 26, 7, 28, 22, 20, 11, 16, 17, 15, 12, 27, 30, 19, 25, 8, 2, 13, 4, 10, 6, 5, 14, 29, 3, 23, 9, 1}",4.316452,"{1, 21, 24, 18, 26, 7, 28, 22, 20, 11, 16, 17, 15, 12, 27, 30, 19, 25, 8, 2, 13, 4, 10, 6, 5, 14, 29, 3, 23, 9, 1}",4.316452,0.000000,0.421417
"{1, 10, 16, 20, 18, 3, 28, 26, 15, 14, 11, 7, 24, 12, 8, 6, 17, 4, 30, 23, 2, 29, 21, 19, 22, 5, 25, 27, 9, 13, 1}",4.885007,"{1, 10, 16, 20, 18, 3, 28, 26, 15, 14, 11, 7, 24, 12, 8, 6, 17, 4, 30, 23, 2, 29, 21, 19, 22, 5, 25, 27, 9, 13, 1}",4.885007,0.000000,0.427294
"{1, 11, 24, 28, 12, 8, 10, 16, 23, 7, 9, 26, 27, 18, 2, 21, 6, 22, 14, 13, 30, 3, 5, 4, 29, 19, 15, 17, 20, 25, 1}",4.368393,"{1, 25, 20, 17, 15, 19, 29, 4, 5, 3, 30, 13, 14, 22, 6, 21, 2, 18, 27, 26, 9, 7, 23, 16, 10, 8, 12, 28, 24, 11, 1}",4.368394,0.000000,0.842410
"{1, 27, 3, 22, 19, 10, 6, 30, 18, 12, 14, 5, 28, 20, 29, 24, 13, 21, 2, 25, 9, 4, 16, 17, 8, 26, 11, 15, 7, 23, 1}",4.596002,"{1, 23, 27, 3, 22, 19, 10, 6, 30, 18, 12, 14, 5, 28, 20, 29, 24, 21, 13, 2, 25, 9, 4, 16, 17, 8, 26, 11, 15, 7, 1}",4.593091,-0.000633,0.421361
"{1, 6, 14, 8, 21, 28, 10, 25, 19, 7, 30, 27, 17, 13, 2, 24, 12, 5, 26, 11, 23, 22, 15, 9, 3, 20, 4, 18, 29, 16, 1}",3.766017,"{1, 16, 29, 18, 4, 20, 3, 9, 15, 22, 23, 11, 26, 5, 12, 24, 2, 13, 17, 27, 30, 7, 19, 25, 14, 6, 8, 28, 10, 21, 1}",3.774830,0.002340,0.212964
"{1, 10, 4, 15, 11, 25, 13, 9, 22, 7, 27, 23, 14, 28, 26, 5, 3, 21, 29, 19, 20, 6, 30, 8, 17, 24, 16, 12, 2, 18, 1}",4.923656,"{1, 10, 4, 15, 11, 25, 13, 9, 22, 7, 27, 3, 21, 29, 19, 20, 6, 5, 23, 14, 28, 26, 24, 30, 8, 17, 16, 12, 2, 18, 1}",5.025617,0.020708,0.631042
"{1, 19, 16, 12, 27, 6, 26, 23, 2, 11, 20, 15, 29, 9, 17, 3, 13, 10, 14, 5, 22, 21, 18, 8, 24, 30, 7, 28, 25, 4, 1}",4.627306,"{1, 4, 25, 28, 7, 30, 24, 8, 22, 5, 21, 18, 20, 15, 11, 2, 23, 26, 6, 27, 12, 3, 17, 29, 9, 14, 10, 13, 19, 16, 1}",4.736629,0.023626,0.635921
"{1, 5, 25, 13, 14, 26, 8, 4, 23, 30, 6, 3, 18, 22, 7, 2, 16, 21, 20, 17, 12, 11, 15, 27, 28, 19, 10, 9, 24, 29, 1}",4.258423,"{1, 29, 24, 9, 10, 19, 28, 27, 15, 11, 12, 17, 20, 21, 16, 2, 7, 22, 18, 3, 6, 30, 23, 4, 8, 26, 14, 13, 25, 5, 1}",4.258422,0.000000,0.633377
"{1, 11, 9, 28, 17, 21, 25, 14, 22, 15, 8, 4, 19, 10, 12, 16, 30, 27, 23, 20, 5, 13, 18, 2, 3, 26, 29, 6, 7, 24, 1}",5.104817,"{1, 11, 25, 14, 22, 15, 8, 4, 19, 10, 12, 16, 30, 27, 23, 20, 5, 13, 18, 2, 3, 26, 29, 7, 6, 17, 28, 21, 9, 24, 1}",5.167706,0.012320,0.215984
"{1, 3, 28, 7, 11, 4, 16, 14, 10, 23, 27, 18, 24, 15, 25, 17, 30, 12, 19, 2, 21, 13, 22, 29, 26, 8, 9, 20, 5, 6, 1}",4.758708,"{1, 3, 28, 7, 11, 4, 16, 14, 10, 27, 23, 24, 18, 17, 30, 12, 19, 2, 25, 15, 13, 22, 29, 21, 8, 26, 9, 20, 5, 6, 1}",4.919327,0.033753,0.630520
"{1, 11, 16, 10, 14, 30, 13, 20, 24, 17, 6, 15, 7, 4, 9, 2, 25, 8, 18, 21, 22, 19, 29, 5, 12, 28, 27, 3, 23, 26, 1}",4.603045,"{1, 26, 23, 3, 27, 28, 12, 19, 22, 21, 29, 5, 18, 8, 25, 2, 9, 4, 7, 15, 6, 17, 24, 20, 13, 30, 14, 10, 16, 11, 1}",4.593101,-0.002160,0.645206
"{1, 29, 11, 15, 22, 19, 12, 18, 3, 17, 10, 8, 6, 21, 26, 28, 27, 25, 13, 4, 9, 24, 23, 16, 30, 20, 7, 2, 14, 5, 1}",4.729982,"{1, 5, 14, 2, 7, 20, 30, 16, 23, 24, 9, 4, 13, 25, 27, 28, 26, 21, 6, 8, 10, 17, 3, 18, 19, 12, 15, 11, 29, 22, 1}",4.772995,0.009094,1.050209
"{1, 8, 24, 26, 4, 23, 25, 20, 9, 13, 16, 6, 21, 22, 17, 5, 29, 27, 18, 30, 7, 28, 12, 10, 14, 2, 3, 19, 11, 15, 1}",4.494629,"{1, 27, 29, 5, 17, 22, 21, 6, 16, 13, 9, 20, 25, 23, 4, 26, 24, 8, 15, 11, 19, 3, 2, 14, 10, 12, 28, 7, 30, 18, 1}",4.591620,0.021579,0.637636
"{1, 25, 23, 11, 17, 16, 26, 3, 27, 6, 19, 22, 18, 29, 30, 28, 21, 5, 24, 4, 7, 10, 12, 13, 8, 14, 15, 2, 9, 20, 1}",4.325376,"{1, 25, 23, 11, 17, 16, 26, 3, 27, 6, 19, 22, 18, 29, 30, 28, 21, 5, 24, 4, 7, 10, 12, 13, 8, 14, 15, 2, 9, 20, 1}",4.325376,0.000000,0.631081
"{1, 12, 3, 26, 28, 27, 23, 29, 9, 13, 19, 30, 11, 18, 25, 16, 20, 22, 4, 14, 24, 10, 6, 15, 17, 5, 2, 21, 8, 7, 1}",4.438175,"{1, 7, 8, 21, 2, 5, 17, 15, 6, 10, 24, 14, 4, 22, 20, 16, 25, 18, 11, 30, 19, 13, 9, 29, 23, 27, 28, 26, 3, 12, 1}",4.438175,0.000000,0.631241
"{1, 23, 24, 27, 21, 19, 30, 4, 5, 17, 8, 10, 28, 14, 29, 9, 12, 3, 13, 16, 2, 20, 25, 6, 15, 11, 26, 18, 22, 7, 1}",4.311357,"{1, 23, 24, 27, 21, 19, 30, 4, 5, 17, 8, 10, 28, 14, 29, 9, 12, 3, 13, 16, 2, 20, 25, 6, 15, 11, 26, 18, 22, 7, 1}",4.311357,0.000000,1.057806
