optimal_tour,optimal_tour_length,threshold_accepting_tour,threshold_accepting_tour_length,score,time
"{1, 2, 28, 18, 21, 27, 17, 30, 6, 3, 14, 11, 19, 20, 9, 25, 7, 10, 12, 23, 22, 24, 15, 16, 29, 13, 8, 26, 4, 5, 1}",4.893373,"{1, 5, 4, 26, 8, 13, 29, 16, 15, 24, 22, 23, 12, 10, 7, 25, 9, 20, 19, 14, 11, 6, 3, 30, 27, 21, 18, 17, 28, 2, 1}",4.940140,0.009557,0.057890
"{1, 29, 18, 10, 21, 25, 16, 28, 24, 23, 12, 17, 22, 8, 19, 4, 26, 20, 30, 14, 6, 15, 7, 5, 3, 9, 11, 27, 13, 2, 1}",4.230015,"{1, 7, 2, 13, 27, 11, 9, 3, 5, 15, 6, 14, 30, 20, 26, 4, 19, 8, 17, 12, 23, 24, 28, 16, 25, 21, 10, 18, 22, 29, 1}",4.424839,0.046057,0.057684
"{1, 28, 11, 3, 12, 20, 10, 29, 27, 6, 9, 17, 21, 4, 22, 25, 5, 23, 19, 14, 24, 26, 15, 8, 16, 30, 2, 18, 7, 13, 1}",4.176379,"{1, 28, 11, 3, 12, 20, 29, 10, 6, 9, 17, 21, 4, 22, 25, 5, 23, 19, 14, 24, 26, 15, 8, 16, 30, 2, 27, 18, 7, 13, 1}",4.364091,0.044946,0.054992
"{1, 11, 22, 19, 28, 3, 21, 17, 26, 27, 29, 9, 23, 30, 7, 18, 13, 12, 25, 4, 6, 15, 20, 5, 2, 16, 24, 10, 14, 8, 1}",4.332150,"{1, 10, 24, 16, 2, 14, 8, 22, 19, 5, 20, 15, 6, 4, 25, 12, 13, 18, 7, 30, 23, 9, 29, 27, 26, 28, 3, 17, 21, 11, 1}",4.813537,0.111120,0.058037
"{1, 11, 18, 7, 26, 20, 16, 17, 13, 14, 12, 22, 5, 27, 8, 29, 6, 9, 24, 2, 23, 3, 28, 15, 30, 4, 19, 21, 10, 25, 1}",4.698275,"{1, 11, 22, 5, 12, 14, 13, 17, 16, 20, 26, 18, 7, 4, 19, 10, 21, 30, 15, 23, 24, 9, 6, 29, 27, 8, 2, 3, 28, 25, 1}",4.863627,0.035194,0.055245
"{1, 2, 3, 16, 15, 21, 24, 7, 30, 27, 22, 29, 18, 6, 23, 20, 4, 28, 17, 13, 9, 19, 5, 12, 8, 10, 14, 25, 26, 11, 1}",3.471171,"{1, 2, 3, 16, 15, 21, 24, 7, 30, 27, 22, 29, 18, 6, 23, 20, 4, 28, 17, 13, 9, 19, 5, 12, 8, 10, 14, 25, 26, 11, 1}",3.471171,0.000000,0.055620
"{1, 13, 26, 30, 4, 2, 9, 6, 7, 27, 19, 24, 23, 16, 11, 5, 29, 12, 28, 10, 22, 17, 15, 20, 3, 25, 14, 8, 21, 18, 1}",4.679830,"{1, 21, 8, 14, 25, 3, 20, 12, 29, 5, 11, 16, 23, 28, 10, 24, 19, 27, 7, 6, 9, 2, 4, 30, 26, 13, 22, 17, 15, 18, 1}",5.009794,0.070508,0.057865
"{1, 14, 11, 20, 29, 13, 23, 10, 28, 8, 16, 26, 27, 22, 3, 7, 12, 5, 21, 25, 2, 17, 15, 4, 19, 18, 9, 24, 6, 30, 1}",4.444538,"{1, 14, 11, 20, 29, 13, 23, 10, 28, 8, 16, 22, 3, 7, 12, 5, 21, 25, 17, 2, 27, 26, 6, 9, 18, 4, 15, 19, 24, 30, 1}",4.688476,0.054885,0.057631
"{1, 20, 28, 8, 17, 14, 19, 27, 7, 3, 10, 24, 29, 12, 2, 6, 18, 16, 11, 9, 30, 13, 15, 26, 22, 23, 21, 5, 25, 4, 1}",4.761302,"{1, 20, 28, 8, 11, 18, 10, 7, 17, 14, 19, 27, 3, 24, 29, 12, 2, 6, 16, 9, 30, 13, 15, 26, 22, 23, 21, 5, 25, 4, 1}",5.296708,0.112450,0.057814
"{1, 24, 15, 21, 12, 19, 7, 29, 4, 27, 14, 25, 5, 20, 23, 9, 30, 11, 17, 13, 8, 16, 28, 22, 3, 6, 10, 26, 18, 2, 1}",4.195170,"{1, 24, 15, 21, 12, 29, 4, 27, 14, 25, 5, 20, 23, 9, 30, 11, 17, 13, 8, 16, 28, 22, 3, 7, 19, 6, 10, 26, 18, 2, 1}",4.281035,0.020468,0.057952
"{1, 20, 14, 12, 21, 3, 7, 9, 8, 24, 17, 26, 16, 28, 27, 19, 30, 11, 15, 5, 13, 23, 4, 10, 18, 22, 29, 6, 25, 2, 1}",4.562072,"{1, 20, 14, 12, 21, 17, 26, 16, 8, 24, 3, 7, 9, 11, 30, 28, 27, 19, 15, 5, 13, 23, 4, 10, 18, 22, 29, 6, 25, 2, 1}",4.632969,0.015540,0.055412
"{1, 12, 10, 15, 24, 22, 25, 27, 20, 2, 30, 17, 4, 16, 3, 14, 23, 6, 18, 13, 29, 8, 26, 5, 7, 19, 11, 9, 28, 21, 1}",4.865641,"{1, 12, 10, 15, 24, 25, 27, 20, 2, 30, 17, 22, 8, 29, 13, 4, 16, 3, 14, 23, 6, 18, 26, 5, 7, 19, 9, 28, 11, 21, 1}",5.041813,0.036208,0.055759
"{1, 5, 8, 13, 2, 25, 24, 16, 14, 29, 6, 11, 12, 30, 27, 21, 10, 20, 3, 17, 9, 15, 22, 19, 18, 26, 7, 28, 4, 23, 1}",4.467179,"{1, 5, 8, 13, 2, 25, 24, 16, 14, 29, 6, 11, 12, 30, 27, 10, 20, 3, 17, 21, 9, 15, 22, 19, 18, 26, 7, 28, 4, 23, 1}",4.733117,0.059531,0.055419
"{1, 18, 2, 17, 13, 23, 10, 15, 20, 5, 22, 16, 19, 30, 3, 26, 27, 6, 24, 12, 25, 7, 14, 4, 9, 8, 11, 28, 21, 29, 1}",4.382237,"{1, 29, 12, 24, 25, 21, 28, 11, 8, 7, 14, 9, 4, 3, 30, 19, 16, 22, 26, 27, 6, 5, 20, 15, 23, 10, 13, 17, 2, 18, 1}",4.436478,0.012378,0.055890
"{1, 28, 14, 17, 24, 13, 12, 26, 11, 15, 30, 5, 4, 7, 16, 3, 22, 2, 21, 6, 19, 18, 23, 29, 25, 9, 8, 20, 10, 27, 1}",4.966397,"{1, 28, 14, 17, 24, 13, 12, 26, 10, 20, 8, 11, 15, 30, 5, 4, 7, 16, 3, 22, 2, 21, 6, 19, 18, 23, 9, 25, 29, 27, 1}",5.135622,0.034074,0.055516
"{1, 2, 25, 22, 27, 12, 20, 4, 26, 29, 18, 3, 6, 21, 30, 10, 15, 7, 5, 19, 14, 16, 8, 24, 17, 28, 23, 13, 9, 11, 1}",4.966278,"{1, 2, 25, 9, 13, 23, 28, 17, 24, 8, 16, 14, 19, 5, 7, 15, 10, 30, 21, 6, 3, 18, 29, 26, 11, 4, 20, 12, 27, 22, 1}",5.062895,0.019455,0.057764
"{1, 12, 21, 24, 26, 18, 3, 22, 10, 28, 11, 2, 19, 25, 29, 5, 16, 20, 17, 15, 7, 23, 14, 13, 4, 27, 30, 6, 9, 8, 1}",4.720750,"{1, 9, 6, 30, 27, 4, 13, 14, 12, 21, 24, 26, 18, 3, 22, 11, 28, 10, 25, 29, 19, 2, 23, 7, 5, 16, 20, 17, 15, 8, 1}",4.835735,0.024357,0.055371
"{1, 7, 14, 18, 28, 16, 26, 27, 11, 24, 9, 4, 19, 2, 30, 10, 12, 21, 22, 23, 20, 8, 5, 3, 25, 6, 17, 13, 15, 29, 1}",4.576069,"{1, 7, 14, 18, 27, 11, 24, 9, 26, 28, 16, 4, 19, 2, 8, 30, 10, 12, 21, 22, 23, 20, 5, 3, 25, 6, 17, 13, 15, 29, 1}",4.641537,0.014306,0.055834
"{1, 20, 2, 4, 10, 27, 22, 13, 8, 21, 12, 23, 29, 19, 11, 28, 3, 9, 16, 17, 26, 5, 30, 6, 18, 15, 7, 25, 14, 24, 1}",4.209560,"{1, 20, 2, 4, 10, 27, 8, 13, 22, 19, 11, 29, 12, 21, 23, 28, 3, 9, 16, 17, 26, 5, 30, 6, 18, 15, 7, 25, 14, 24, 1}",4.252733,0.010256,0.055506
"{1, 7, 4, 11, 8, 5, 18, 14, 24, 12, 6, 29, 21, 27, 25, 23, 17, 13, 16, 22, 19, 30, 9, 28, 26, 10, 2, 3, 15, 20, 1}",4.305235,"{1, 7, 5, 4, 11, 8, 3, 15, 2, 10, 26, 28, 9, 30, 16, 19, 22, 17, 23, 25, 27, 21, 29, 6, 12, 24, 18, 14, 13, 20, 1}",4.537893,0.054041,0.057880
"{1, 21, 10, 9, 29, 14, 19, 15, 3, 28, 5, 6, 27, 16, 11, 22, 18, 24, 8, 17, 13, 2, 7, 20, 26, 23, 4, 25, 12, 30, 1}",4.629804,"{1, 30, 12, 25, 23, 26, 4, 14, 19, 15, 3, 5, 6, 27, 16, 11, 28, 22, 17, 8, 13, 2, 7, 20, 24, 18, 21, 10, 9, 29, 1}",5.073336,0.095799,0.057145
"{1, 23, 8, 24, 2, 28, 9, 13, 17, 19, 21, 7, 14, 30, 22, 27, 10, 5, 12, 18, 6, 25, 4, 16, 3, 11, 15, 26, 29, 20, 1}",4.889057,"{1, 23, 8, 24, 2, 9, 28, 17, 19, 13, 21, 7, 14, 30, 22, 27, 10, 5, 12, 18, 6, 25, 16, 4, 15, 11, 3, 26, 29, 20, 1}",4.939110,0.010238,0.058143
"{1, 27, 13, 19, 25, 6, 18, 7, 30, 2, 24, 14, 20, 16, 3, 26, 28, 22, 11, 17, 9, 10, 29, 21, 12, 23, 4, 5, 15, 8, 1}",4.750297,"{1, 27, 25, 6, 18, 19, 13, 21, 24, 2, 7, 30, 14, 20, 16, 3, 26, 28, 9, 10, 29, 12, 23, 4, 17, 22, 11, 15, 5, 8, 1}",4.966911,0.045600,0.057962
"{1, 12, 24, 2, 28, 9, 5, 4, 15, 30, 23, 27, 17, 6, 7, 29, 13, 14, 10, 3, 25, 20, 19, 16, 11, 21, 26, 22, 8, 18, 1}",5.164943,"{1, 12, 24, 2, 28, 9, 27, 23, 5, 4, 15, 30, 13, 14, 7, 29, 17, 6, 10, 3, 25, 20, 19, 16, 11, 21, 26, 22, 8, 18, 1}",5.249498,0.016371,0.056593
"{1, 2, 6, 24, 8, 14, 11, 29, 16, 21, 9, 10, 5, 25, 13, 22, 28, 20, 27, 19, 3, 15, 23, 30, 18, 17, 4, 7, 12, 26, 1}",4.183808,"{1, 2, 6, 21, 14, 8, 11, 29, 16, 9, 10, 28, 5, 25, 13, 22, 20, 27, 19, 3, 15, 23, 30, 18, 17, 7, 12, 4, 24, 26, 1}",4.548378,0.087138,0.055822
"{1, 2, 9, 4, 23, 15, 30, 6, 20, 18, 25, 10, 29, 3, 16, 19, 5, 21, 14, 13, 7, 28, 12, 26, 27, 24, 17, 11, 22, 8, 1}",4.908679,"{1, 2, 9, 4, 23, 15, 10, 25, 20, 30, 6, 18, 29, 3, 16, 19, 5, 21, 14, 13, 7, 28, 12, 26, 27, 24, 17, 11, 22, 8, 1}",4.971836,0.012866,0.055433
"{1, 3, 12, 21, 23, 19, 2, 30, 22, 25, 11, 13, 16, 9, 4, 26, 29, 20, 15, 24, 5, 27, 8, 6, 14, 7, 10, 28, 18, 17, 1}",4.640894,"{1, 3, 12, 21, 23, 16, 19, 2, 30, 22, 25, 11, 13, 29, 20, 15, 24, 5, 26, 9, 4, 27, 8, 6, 14, 7, 10, 28, 18, 17, 1}",4.798335,0.033925,0.055549
"{1, 5, 12, 7, 6, 21, 22, 9, 26, 28, 13, 29, 20, 30, 4, 16, 27, 14, 3, 18, 11, 19, 23, 24, 15, 17, 8, 2, 25, 10, 1}",4.552474,"{1, 25, 10, 12, 7, 6, 22, 21, 26, 28, 9, 13, 29, 20, 30, 4, 16, 27, 14, 3, 18, 11, 19, 23, 24, 15, 17, 2, 8, 5, 1}",4.596928,0.009765,0.055633
"{1, 13, 24, 20, 9, 6, 19, 12, 7, 29, 11, 23, 26, 28, 15, 16, 21, 3, 17, 27, 18, 22, 30, 2, 25, 10, 4, 8, 14, 5, 1}",4.688540,"{1, 13, 15, 16, 21, 3, 17, 7, 27, 18, 22, 30, 2, 25, 6, 19, 12, 29, 11, 23, 26, 28, 24, 20, 9, 10, 4, 8, 14, 5, 1}",5.262258,0.122366,0.056675
"{1, 10, 5, 18, 3, 7, 13, 22, 16, 8, 29, 9, 25, 26, 28, 15, 12, 27, 23, 6, 19, 24, 20, 17, 4, 30, 21, 2, 11, 14, 1}",4.542126,"{1, 14, 11, 2, 21, 30, 4, 17, 20, 19, 6, 23, 27, 12, 24, 15, 28, 26, 25, 9, 29, 8, 16, 22, 13, 7, 3, 18, 5, 10, 1}",4.698915,0.034519,0.055688
"{1, 19, 24, 3, 13, 22, 6, 17, 8, 27, 26, 12, 20, 2, 25, 30, 15, 10, 7, 21, 9, 29, 28, 4, 18, 16, 23, 14, 5, 11, 1}",4.131323,"{1, 11, 5, 14, 23, 26, 12, 27, 8, 17, 20, 2, 7, 29, 16, 18, 4, 28, 9, 21, 10, 15, 30, 25, 6, 22, 13, 3, 24, 19, 1}",4.794668,0.160565,0.055451
"{1, 2, 28, 4, 12, 14, 18, 8, 7, 20, 26, 16, 22, 3, 19, 13, 17, 9, 27, 23, 5, 25, 21, 10, 24, 30, 6, 29, 15, 11, 1}",4.525739,"{1, 28, 4, 12, 14, 11, 15, 29, 6, 7, 18, 8, 20, 26, 16, 22, 30, 3, 13, 17, 19, 10, 21, 9, 27, 25, 5, 23, 24, 2, 1}",4.930320,0.089396,0.055612
"{1, 2, 14, 17, 30, 29, 12, 9, 4, 24, 8, 7, 3, 6, 22, 16, 25, 10, 21, 11, 28, 15, 23, 27, 5, 20, 26, 18, 19, 13, 1}",4.386319,"{1, 14, 17, 30, 29, 12, 9, 22, 6, 4, 24, 8, 7, 3, 10, 16, 25, 11, 21, 15, 28, 20, 23, 27, 5, 26, 18, 19, 2, 13, 1}",4.617194,0.052635,0.056748
"{1, 4, 22, 15, 25, 30, 9, 11, 28, 10, 19, 29, 13, 18, 14, 17, 5, 8, 27, 21, 24, 20, 3, 12, 23, 2, 26, 7, 16, 6, 1}",3.943765,"{1, 4, 22, 15, 25, 30, 9, 11, 28, 10, 19, 29, 13, 18, 14, 17, 5, 8, 27, 21, 24, 20, 3, 12, 23, 2, 26, 7, 16, 6, 1}",3.943765,0.000000,0.055577
"{1, 15, 20, 25, 2, 22, 6, 16, 21, 23, 7, 28, 14, 11, 8, 9, 3, 17, 19, 5, 12, 29, 26, 24, 18, 10, 27, 13, 4, 30, 1}",5.137795,"{1, 30, 4, 13, 27, 22, 2, 25, 20, 15, 21, 16, 6, 26, 10, 18, 24, 12, 29, 5, 19, 17, 3, 9, 8, 11, 14, 28, 7, 23, 1}",5.501963,0.070880,0.055718
"{1, 23, 29, 9, 3, 7, 8, 14, 6, 27, 12, 10, 16, 4, 21, 2, 26, 20, 30, 15, 25, 13, 11, 18, 19, 17, 24, 22, 5, 28, 1}",4.974657,"{1, 9, 3, 15, 30, 2, 21, 7, 8, 4, 16, 10, 12, 27, 6, 14, 5, 22, 24, 17, 28, 19, 18, 11, 13, 20, 26, 25, 29, 23, 1}",5.329074,0.071245,0.057929
"{1, 2, 18, 14, 21, 26, 5, 24, 27, 12, 16, 10, 15, 11, 4, 17, 30, 28, 20, 7, 3, 13, 9, 23, 8, 6, 25, 29, 19, 22, 1}",4.694437,"{1, 14, 21, 18, 2, 4, 17, 30, 28, 20, 7, 11, 15, 10, 16, 12, 3, 13, 9, 23, 8, 6, 25, 29, 27, 24, 5, 26, 19, 22, 1}",4.998695,0.064813,0.057928
"{1, 23, 30, 26, 22, 12, 4, 17, 29, 27, 18, 20, 24, 7, 8, 5, 10, 2, 6, 3, 13, 28, 16, 19, 25, 9, 21, 14, 11, 15, 1}",3.840653,"{1, 23, 30, 26, 22, 12, 4, 17, 29, 27, 18, 20, 24, 7, 8, 5, 10, 2, 6, 3, 13, 28, 16, 19, 25, 9, 21, 14, 11, 15, 1}",3.840653,0.000000,0.055585
"{1, 14, 9, 20, 12, 21, 24, 4, 11, 30, 8, 7, 25, 10, 29, 22, 6, 23, 19, 13, 17, 28, 15, 2, 16, 18, 27, 26, 5, 3, 1}",4.333799,"{1, 3, 5, 26, 27, 18, 15, 16, 2, 28, 17, 13, 19, 23, 6, 22, 29, 10, 25, 7, 8, 30, 11, 4, 24, 21, 12, 20, 9, 14, 1}",4.346455,0.002920,0.055900
"{1, 23, 29, 28, 11, 25, 7, 10, 24, 21, 4, 15, 22, 14, 6, 18, 16, 13, 30, 9, 8, 2, 17, 5, 19, 27, 3, 20, 12, 26, 1}",4.471890,"{1, 26, 12, 20, 3, 27, 5, 17, 8, 9, 30, 13, 16, 18, 6, 14, 22, 15, 4, 21, 2, 24, 10, 7, 25, 29, 28, 11, 19, 23, 1}",4.716702,0.054745,0.057792
"{1, 10, 11, 25, 23, 7, 18, 21, 3, 2, 30, 29, 22, 24, 19, 12, 15, 16, 13, 6, 14, 17, 28, 9, 26, 4, 20, 27, 5, 8, 1}",4.679808,"{1, 8, 5, 27, 20, 9, 28, 17, 14, 26, 4, 25, 23, 6, 13, 2, 30, 29, 22, 16, 15, 12, 19, 24, 3, 21, 18, 7, 11, 10, 1}",4.894018,0.045773,0.055488
"{1, 3, 22, 25, 11, 6, 12, 8, 7, 9, 10, 28, 23, 19, 20, 27, 18, 4, 15, 14, 16, 26, 21, 2, 24, 5, 13, 29, 17, 30, 1}",4.330527,"{1, 30, 17, 29, 13, 5, 24, 2, 21, 26, 16, 14, 15, 4, 18, 27, 20, 19, 23, 28, 10, 9, 7, 8, 12, 6, 11, 25, 22, 3, 1}",4.330526,0.000000,0.055522
"{1, 19, 12, 7, 8, 4, 13, 9, 30, 21, 18, 15, 25, 16, 23, 5, 26, 29, 17, 27, 20, 24, 11, 22, 6, 14, 28, 10, 3, 2, 1}",4.405912,"{1, 19, 12, 7, 8, 4, 13, 9, 30, 21, 18, 15, 25, 16, 23, 5, 26, 29, 17, 27, 20, 24, 11, 22, 6, 14, 28, 10, 3, 2, 1}",4.405912,0.000000,0.057258
"{1, 7, 28, 12, 16, 8, 2, 4, 26, 29, 11, 21, 13, 22, 15, 25, 23, 10, 14, 17, 6, 20, 9, 3, 27, 5, 30, 18, 19, 24, 1}",4.487949,"{1, 7, 28, 12, 16, 8, 2, 4, 26, 29, 11, 21, 13, 15, 25, 23, 10, 14, 17, 6, 20, 9, 3, 22, 27, 5, 30, 18, 19, 24, 1}",4.611816,0.027600,0.055706
"{1, 24, 6, 7, 20, 26, 27, 28, 21, 15, 29, 14, 12, 8, 9, 22, 10, 23, 4, 13, 2, 16, 25, 17, 30, 18, 11, 5, 19, 3, 1}",4.191384,"{1, 20, 7, 6, 24, 3, 19, 5, 11, 18, 30, 17, 25, 16, 13, 2, 15, 29, 14, 4, 23, 10, 22, 9, 8, 12, 21, 28, 27, 26, 1}",4.341850,0.035899,0.055665
"{1, 2, 23, 18, 15, 20, 11, 7, 19, 4, 9, 28, 24, 8, 30, 21, 3, 29, 5, 17, 6, 14, 16, 25, 27, 22, 12, 13, 26, 10, 1}",4.435940,"{1, 2, 23, 18, 15, 20, 11, 7, 19, 4, 9, 24, 28, 17, 6, 14, 16, 5, 29, 8, 21, 30, 3, 25, 27, 22, 12, 13, 26, 10, 1}",4.746923,0.070105,0.055576
"{1, 10, 3, 7, 25, 19, 2, 24, 29, 5, 8, 14, 4, 6, 23, 17, 16, 26, 28, 27, 18, 20, 15, 11, 22, 9, 21, 13, 12, 30, 1}",4.667001,"{1, 10, 3, 7, 25, 19, 2, 24, 29, 5, 8, 14, 4, 6, 23, 17, 16, 26, 28, 27, 18, 20, 15, 11, 22, 9, 21, 13, 12, 30, 1}",4.667001,0.000000,0.055670
"{1, 22, 27, 7, 4, 6, 21, 25, 14, 23, 12, 8, 24, 15, 3, 2, 16, 20, 10, 26, 30, 9, 19, 29, 5, 17, 13, 11, 18, 28, 1}",4.652634,"{1, 8, 12, 23, 14, 25, 7, 21, 6, 4, 11, 13, 17, 5, 29, 19, 9, 30, 26, 10, 16, 2, 20, 3, 15, 24, 28, 18, 27, 22, 1}",4.911712,0.055684,0.057988
"{1, 27, 16, 3, 8, 28, 15, 19, 21, 14, 10, 22, 5, 24, 9, 17, 2, 4, 6, 12, 20, 18, 30, 23, 13, 7, 11, 26, 29, 25, 1}",4.832201,"{1, 25, 29, 26, 11, 7, 13, 23, 30, 18, 20, 12, 6, 4, 2, 9, 17, 24, 5, 22, 10, 14, 28, 15, 19, 21, 8, 3, 16, 27, 1}",4.891129,0.012195,0.056467
"{1, 18, 6, 27, 12, 19, 2, 5, 25, 8, 14, 11, 29, 3, 10, 21, 22, 26, 4, 15, 9, 16, 7, 28, 23, 13, 24, 30, 20, 17, 1}",4.648562,"{1, 17, 20, 30, 24, 23, 13, 16, 9, 15, 4, 26, 7, 28, 22, 21, 10, 3, 29, 11, 14, 8, 25, 5, 2, 19, 12, 27, 6, 18, 1}",4.715448,0.014389,0.055755
"{1, 25, 10, 6, 9, 28, 5, 7, 26, 16, 29, 22, 27, 2, 30, 23, 8, 12, 4, 21, 11, 18, 19, 3, 20, 13, 15, 17, 14, 24, 1}",4.672915,"{1, 25, 10, 6, 9, 28, 5, 7, 26, 16, 29, 27, 30, 23, 8, 12, 4, 21, 11, 2, 22, 3, 19, 18, 20, 13, 15, 17, 14, 24, 1}",5.026668,0.075703,0.055771
"{1, 23, 26, 5, 14, 25, 24, 10, 27, 9, 13, 21, 17, 11, 28, 6, 7, 18, 20, 16, 4, 15, 2, 30, 8, 22, 19, 12, 3, 29, 1}",3.820417,"{1, 23, 26, 9, 27, 10, 24, 25, 14, 5, 3, 12, 19, 22, 8, 30, 29, 2, 15, 4, 16, 20, 18, 7, 6, 28, 11, 13, 21, 17, 1}",3.862308,0.010965,0.055446
"{1, 3, 10, 11, 29, 18, 9, 28, 16, 12, 8, 30, 22, 20, 4, 14, 19, 24, 13, 21, 23, 7, 2, 17, 25, 5, 6, 26, 15, 27, 1}",4.814832,"{1, 27, 15, 26, 5, 25, 17, 2, 7, 23, 6, 21, 13, 24, 19, 14, 22, 30, 8, 16, 12, 20, 4, 18, 29, 11, 10, 9, 28, 3, 1}",5.118672,0.063105,0.055715
"{1, 29, 11, 3, 6, 30, 10, 12, 15, 2, 18, 22, 5, 21, 19, 27, 24, 25, 4, 8, 17, 9, 23, 26, 14, 16, 7, 20, 28, 13, 1}",4.892255,"{1, 13, 28, 20, 7, 17, 9, 16, 14, 26, 23, 8, 4, 25, 24, 21, 5, 22, 19, 27, 18, 2, 15, 12, 10, 30, 6, 3, 11, 29, 1}",5.187494,0.060348,0.055950
"{1, 9, 24, 17, 16, 10, 2, 20, 27, 6, 21, 26, 22, 7, 29, 12, 3, 28, 8, 30, 14, 4, 11, 18, 5, 19, 13, 23, 25, 15, 1}",4.765759,"{1, 9, 21, 26, 15, 25, 23, 13, 19, 5, 18, 11, 4, 14, 30, 8, 28, 3, 12, 29, 7, 22, 6, 27, 20, 2, 10, 16, 17, 24, 1}",4.993269,0.047739,0.055718
"{1, 17, 3, 24, 29, 13, 16, 5, 14, 2, 9, 11, 20, 4, 23, 30, 19, 27, 26, 6, 28, 25, 15, 18, 21, 8, 7, 10, 22, 12, 1}",4.895908,"{1, 12, 22, 10, 7, 8, 21, 18, 15, 25, 28, 6, 26, 27, 19, 30, 23, 4, 20, 11, 29, 24, 3, 13, 9, 2, 14, 5, 16, 17, 1}",5.129990,0.047812,0.055698
"{1, 25, 13, 27, 22, 18, 4, 2, 28, 24, 8, 9, 7, 5, 6, 30, 19, 10, 15, 29, 17, 23, 20, 14, 26, 12, 11, 21, 3, 16, 1}",4.515274,"{1, 25, 13, 27, 22, 18, 4, 2, 28, 24, 8, 9, 7, 5, 6, 30, 19, 10, 15, 29, 17, 23, 20, 14, 26, 12, 11, 21, 3, 16, 1}",4.515274,0.000000,0.055519
"{1, 9, 8, 7, 24, 6, 28, 14, 17, 16, 13, 21, 12, 11, 30, 2, 18, 15, 26, 19, 27, 5, 10, 25, 20, 22, 29, 3, 23, 4, 1}",4.133709,"{1, 4, 23, 3, 29, 22, 20, 25, 10, 5, 27, 19, 26, 2, 18, 30, 15, 11, 12, 21, 16, 17, 14, 28, 6, 13, 8, 7, 24, 9, 1}",4.223845,0.021805,0.056143
"{1, 20, 5, 19, 23, 22, 24, 4, 13, 18, 21, 9, 15, 10, 27, 2, 12, 25, 28, 26, 30, 29, 6, 7, 14, 16, 11, 3, 8, 17, 1}",4.627973,"{1, 29, 3, 11, 16, 14, 7, 6, 30, 26, 28, 25, 12, 2, 27, 10, 15, 9, 21, 18, 13, 4, 24, 20, 22, 23, 19, 5, 17, 8, 1}",4.757052,0.027891,0.057563
"{1, 16, 15, 23, 22, 20, 14, 26, 4, 2, 3, 6, 29, 27, 24, 30, 10, 17, 12, 11, 19, 25, 8, 18, 13, 5, 9, 21, 28, 7, 1}",4.847128,"{1, 16, 15, 22, 23, 20, 14, 26, 4, 3, 6, 29, 27, 19, 11, 25, 8, 18, 13, 5, 9, 12, 17, 21, 28, 7, 10, 30, 24, 2, 1}",5.003965,0.032357,0.055668
"{1, 20, 24, 8, 22, 5, 15, 9, 3, 12, 2, 30, 4, 16, 27, 10, 19, 21, 13, 23, 7, 26, 18, 14, 28, 29, 17, 11, 25, 6, 1}",4.126933,"{1, 6, 25, 11, 17, 29, 14, 18, 7, 26, 23, 13, 21, 19, 28, 10, 27, 16, 4, 30, 2, 3, 9, 12, 15, 5, 22, 8, 24, 20, 1}",4.280862,0.037299,0.055654
"{1, 12, 23, 28, 13, 7, 8, 10, 26, 18, 5, 21, 6, 20, 27, 16, 11, 24, 17, 4, 30, 3, 14, 22, 9, 2, 29, 15, 25, 19, 1}",5.029949,"{1, 30, 3, 14, 22, 9, 2, 29, 15, 25, 19, 12, 23, 28, 13, 7, 8, 26, 10, 5, 21, 18, 6, 20, 27, 16, 11, 24, 17, 4, 1}",5.266084,0.046946,0.055734
"{1, 20, 29, 4, 17, 5, 22, 2, 12, 6, 9, 13, 15, 27, 28, 23, 21, 3, 30, 8, 25, 14, 16, 7, 10, 18, 26, 24, 11, 19, 1}",4.566194,"{1, 29, 20, 15, 13, 9, 6, 12, 2, 22, 5, 17, 4, 19, 11, 24, 26, 18, 10, 7, 16, 14, 25, 8, 30, 3, 21, 23, 28, 27, 1}",4.671496,0.023061,0.055567
"{1, 27, 24, 4, 5, 29, 25, 6, 16, 14, 22, 7, 26, 21, 19, 20, 12, 13, 10, 2, 23, 8, 17, 28, 18, 9, 3, 30, 15, 11, 1}",4.359622,"{1, 30, 3, 9, 18, 28, 17, 8, 23, 2, 10, 13, 12, 20, 19, 21, 26, 7, 22, 14, 16, 6, 25, 29, 5, 4, 24, 27, 11, 15, 1}",4.397497,0.008688,0.055878
"{1, 7, 15, 21, 8, 29, 5, 16, 27, 19, 14, 26, 13, 22, 30, 23, 17, 3, 6, 11, 4, 10, 9, 18, 25, 28, 24, 20, 12, 2, 1}",4.877899,"{1, 7, 20, 24, 28, 25, 18, 9, 10, 4, 11, 6, 3, 17, 23, 30, 22, 13, 26, 14, 19, 27, 16, 5, 29, 8, 12, 2, 21, 15, 1}",4.969431,0.018765,0.055915
"{1, 3, 17, 6, 27, 16, 19, 4, 21, 22, 29, 11, 26, 10, 24, 23, 15, 13, 7, 28, 2, 14, 12, 5, 8, 30, 20, 9, 18, 25, 1}",3.976511,"{1, 25, 18, 9, 20, 30, 8, 5, 12, 14, 2, 28, 7, 13, 15, 23, 24, 10, 26, 11, 29, 22, 21, 4, 19, 16, 27, 6, 17, 3, 1}",3.976511,0.000000,0.055540
